#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658746421,Port:1,0,1746668707,18799578,Enabled,0.579402,0.484752,-0.600395,0.262362,74.2351,42.4966,-1592.55,0.228249,4,OK,-53.1956,139.988,-1537.14,OK,-96.7134,115.007,-1537.57,OK,-91.9863,62.9299,-1553.89,OK,-32.0157,87.0254,-1555.47,,658746421,Port:2,0,1746668707,18799578,Enabled,0.942608,0.0496667,0.0451911,0.327079,-120.129,-87.2992,-1380.92,0.172015,3,OK,-119.931,-87.4238,-1380.95,OK,-163.7,-113.8,-1377.46,OK,-158.96,-37.8969,-1373.11,,658746421,Port:65535,0,1746668707,18799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.219,-548.916,-1786.31
,,658746424,Port:1,0,1746668707,68799578,Enabled,0.579209,0.484863,-0.600518,0.262303,74.2555,42.5333,-1592.52,0.214268,4,OK,-53.1953,139.998,-1537.09,OK,-96.7144,115.014,-1537.58,OK,-91.9828,62.9364,-1553.89,OK,-31.9958,87.0374,-1555.46,,658746424,Port:2,0,1746668707,68799578,Enabled,0.942579,0.0500923,0.0453718,0.327073,-120.13,-87.2929,-1380.94,0.175492,3,OK,-119.93,-87.4237,-1380.97,OK,-163.696,-113.795,-1377.47,OK,-158.958,-37.89,-1373.07,,658746424,Port:65535,0,1746668707,68799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.265,-548.953,-1786.47
,,658746427,Port:1,0,1746668707,118799578,Enabled,0.579483,0.48524,-0.600159,0.261822,74.1963,42.5694,-1592.78,0.20939,4,OK,-53.1909,139.989,-1537.1,OK,-96.7076,115.016,-1537.55,OK,-91.9857,62.9273,-1553.9,OK,-32.0018,87.036,-1555.55,,658746427,Port:2,0,1746668707,118799578,Enabled,0.942594,0.0498342,0.045187,0.327096,-120.132,-87.2962,-1380.92,0.174542,3,OK,-119.932,-87.426,-1380.96,OK,-163.699,-113.802,-1377.47,OK,-158.965,-37.8896,-1373.1,,658746427,Port:65535,0,1746668707,118799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.263,-548.938,-1786.46
,,658746430,Port:1,0,1746668707,168799578,Enabled,0.579591,0.484937,-0.60012,0.262234,74.2163,42.5524,-1592.65,0.218988,4,OK,-53.2011,140.005,-1537.14,OK,-96.7133,115.03,-1537.55,OK,-91.9799,62.9423,-1553.87,OK,-32.0057,87.051,-1555.5,,658746430,Port:2,0,1746668707,168799578,Enabled,0.942606,0.0498834,0.045332,0.327032,-120.133,-87.2998,-1380.95,0.174968,3,OK,-119.934,-87.4305,-1380.98,OK,-163.702,-113.799,-1377.48,OK,-158.959,-37.8893,-1373.11,,658746430,Port:65535,0,1746668707,168799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.248,-548.924,-1786.39
,,658746433,Port:1,0,1746668707,218799578,Enabled,0.579602,0.484896,-0.600116,0.262293,74.2185,42.5348,-1592.63,0.21735,4,OK,-53.2003,139.992,-1537.13,OK,-96.7169,115.005,-1537.56,OK,-91.9844,62.9352,-1553.85,OK,-32.0049,87.04,-1555.49,,658746433,Port:2,0,1746668707,218799578,Enabled,0.942597,0.0498608,0.0451689,0.327084,-120.132,-87.2976,-1380.93,0.170765,3,OK,-119.937,-87.4233,-1380.96,OK,-163.701,-113.802,-1377.47,OK,-158.961,-37.8945,-1373.1,,658746433,Port:65535,0,1746668707,218799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.25,-548.925,-1786.41
,,658746436,Port:1,0,1746668707,268799578,Enabled,0.579577,0.48472,-0.600217,0.262445,74.2252,42.5151,-1592.55,0.223253,4,OK,-53.2003,140.004,-1537.14,OK,-96.7191,115.026,-1537.56,OK,-91.9896,62.9409,-1553.85,OK,-32.0147,87.0495,-1555.46,,658746436,Port:2,0,1746668707,268799578,Enabled,0.942599,0.0497069,0.0454846,0.327059,-120.135,-87.3003,-1380.95,0.173365,3,OK,-119.937,-87.427,-1380.98,OK,-163.703,-113.798,-1377.46,OK,-158.962,-37.8976,-1373.12,,658746436,Port:65535,0,1746668707,268799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.207,-548.886,-1786.28
,,658746439,Port:1,0,1746668707,318799578,Enabled,0.579567,0.484786,-0.600189,0.262408,74.2398,42.5195,-1592.58,0.222725,4,OK,-53.191,139.995,-1537.15,OK,-96.7078,115.006,-1537.57,OK,-91.9721,62.9398,-1553.86,OK,-31.9934,87.0357,-1555.48,,658746439,Port:2,0,1746668707,318799578,Enabled,0.942619,0.0496498,0.0452478,0.327042,-120.129,-87.3013,-1380.93,0.169617,3,OK,-119.934,-87.4243,-1380.96,OK,-163.7,-113.799,-1377.47,OK,-158.953,-37.8973,-1373.13,,658746439,Port:65535,0,1746668707,318799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.281,-548.953,-1786.53
,,658746442,Port:1,0,1746668707,368799578,Enabled,0.579441,0.485062,-0.60024,0.262057,74.225,42.5428,-1592.68,0.21986,4,OK,-53.1808,139.984,-1537.12,OK,-96.7064,114.999,-1537.56,OK,-91.9707,62.9264,-1553.9,OK,-32.0008,87.028,-1555.51,,658746442,Port:2,0,1746668707,368799578,Enabled,0.942597,0.049939,0.0454206,0.327039,-120.135,-87.2961,-1380.95,0.173568,3,OK,-119.938,-87.4261,-1380.98,OK,-163.703,-113.797,-1377.47,OK,-158.96,-37.8861,-1373.1,,658746442,Port:65535,0,1746668707,368799578,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.245,-548.935,-1786.39
,,658746445,Port:1,0,1746668707,418799577,Enabled,0.579723,0.484713,-0.600074,0.262463,74.2337,42.4982,-1592.61,0.22869,4,OK,-53.1858,139.994,-1537.18,OK,-96.6981,115.007,-1537.57,OK,-91.9668,62.9283,-1553.86,OK,-31.9968,87.0265,-1555.49,,658746445,Port:2,0,1746668707,418799577,Enabled,0.942597,0.0499158,0.0455144,0.327029,-120.132,-87.3039,-1380.94,0.174855,3,OK,-119.932,-87.433,-1380.97,OK,-163.701,-113.804,-1377.45,OK,-158.955,-37.8944,-1373.09,,658746445,Port:65535,0,1746668707,418799577,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.272,-548.961,-1786.47
,,658746448,Port:1,0,1746668707,468799577,Enabled,0.579176,0.484788,-0.60057,0.262395,74.2816,42.5214,-1592.47,0.233834,4,OK,-53.1754,139.999,-1537.11,OK,-96.6905,115.004,-1537.55,OK,-91.9674,62.9318,-1553.91,OK,-31.9894,87.0395,-1555.42,,658746448,Port:2,0,1746668707,468799577,Enabled,0.942605,0.0496595,0.0452779,0.327079,-120.133,-87.2934,-1380.92,0.173932,3,OK,-119.936,-87.423,-1380.95,OK,-163.701,-113.796,-1377.45,OK,-158.966,-37.8848,-1373.11,,658746448,Port:65535,0,1746668707,468799577,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.262,-548.931,-1786.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658746877,Port:1,0,1746668714,618799576,Enabled,0.38985,0.657835,-0.535079,0.35911,103.83,102.546,-1614.37,0.201602,4,OK,-59.3131,114.729,-1569.02,OK,-85.1173,74.1082,-1583.08,OK,-54.4517,35.8325,-1607.52,OK,-13.6356,83.6443,-1592.23,,658746877,Port:2,0,1746668714,618799576,Enabled,0.942589,0.0497793,0.0455297,0.32707,-120.13,-87.2991,-1380.93,0.174873,3,OK,-119.931,-87.4299,-1380.96,OK,-163.695,-113.802,-1377.44,OK,-158.959,-37.8894,-1373.09,,658746877,Port:65535,0,1746668714,618799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.269,-548.944,-1786.46
,,658746880,Port:1,0,1746668714,668799576,Enabled,0.389803,0.657896,-0.535105,0.359012,103.852,102.552,-1614.37,0.195003,4,OK,-59.2897,114.731,-1568.98,OK,-85.0922,74.1123,-1583.08,OK,-54.4273,35.8314,-1607.51,OK,-13.612,83.6437,-1592.22,,658746880,Port:2,0,1746668714,668799576,Enabled,0.942587,0.0501142,0.0453035,0.327057,-120.126,-87.2988,-1380.91,0.172923,3,OK,-119.93,-87.4266,-1380.94,OK,-163.695,-113.799,-1377.45,OK,-158.952,-37.8975,-1373.05,,658746880,Port:65535,0,1746668714,668799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.278,-548.967,-1786.49
,,658746883,Port:1,0,1746668714,718799576,Enabled,0.389585,0.657716,-0.535371,0.359181,103.87,102.535,-1614.26,0.192413,4,OK,-59.2954,114.751,-1568.98,OK,-85.1061,74.1259,-1583.15,OK,-54.4385,35.8572,-1607.52,OK,-13.6163,83.6596,-1592.22,,658746883,Port:2,0,1746668714,718799576,Enabled,0.942628,0.0498907,0.0447162,0.327052,-120.124,-87.3003,-1380.89,0.170675,3,OK,-119.927,-87.423,-1380.92,OK,-163.702,-113.803,-1377.48,OK,-158.953,-37.8954,-1373.08,,658746883,Port:65535,0,1746668714,718799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.274,-548.917,-1786.46
,,658746886,Port:1,0,1746668714,768799576,Enabled,0.389602,0.657894,-0.535289,0.358958,103.875,102.55,-1614.34,0.198119,4,OK,-59.2732,114.751,-1568.99,OK,-85.0772,74.1062,-1583.13,OK,-54.4279,35.8409,-1607.56,OK,-13.5956,83.6548,-1592.24,,658746886,Port:2,0,1746668714,768799576,Enabled,0.942619,0.0495448,0.045239,0.32706,-120.126,-87.3026,-1380.92,0.16932,3,OK,-119.934,-87.4277,-1380.95,OK,-163.693,-113.8,-1377.45,OK,-158.953,-37.8987,-1373.12,,658746886,Port:65535,0,1746668714,768799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.259,-548.942,-1786.42
,,658746889,Port:1,0,1746668714,818799576,Enabled,0.3895,0.657766,-0.535368,0.359185,103.849,102.555,-1614.26,0.206491,4,OK,-59.3255,114.749,-1569.02,OK,-85.1195,74.1194,-1583.13,OK,-54.4545,35.8551,-1607.57,OK,-13.6354,83.6612,-1592.21,,658746889,Port:2,0,1746668714,818799576,Enabled,0.942594,0.0498073,0.0453367,0.327078,-120.129,-87.2994,-1380.92,0.173577,3,OK,-119.931,-87.428,-1380.95,OK,-163.696,-113.801,-1377.45,OK,-158.959,-37.895,-1373.09,,658746889,Port:65535,0,1746668714,818799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.253,-548.921,-1786.4
,,658746892,Port:1,0,1746668714,868799576,Enabled,0.389526,0.657705,-0.53536,0.359281,103.832,102.585,-1614.23,0.206014,4,OK,-59.3448,114.792,-1569.01,OK,-85.1434,74.1517,-1583.12,OK,-54.4705,35.8839,-1607.55,OK,-13.656,83.6949,-1592.19,,658746892,Port:2,0,1746668714,868799576,Enabled,0.9426,0.0499511,0.0454103,0.32703,-120.131,-87.2981,-1380.94,0.175016,3,OK,-119.933,-87.4302,-1380.97,OK,-163.698,-113.796,-1377.46,OK,-158.956,-37.8878,-1373.09,,658746892,Port:65535,0,1746668714,868799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.279,-548.975,-1786.48
,,658746895,Port:1,0,1746668714,918799576,Enabled,0.389883,0.657638,-0.535006,0.359544,103.727,102.618,-1614.27,0.201982,4,OK,-59.4455,114.796,-1569.02,OK,-85.2295,74.155,-1583.09,OK,-54.5529,35.8894,-1607.45,OK,-13.7457,83.7093,-1592.19,,658746895,Port:2,0,1746668714,918799576,Enabled,0.942607,0.0497793,0.0452572,0.327056,-120.127,-87.3033,-1380.92,0.173647,3,OK,-119.928,-87.4295,-1380.95,OK,-163.698,-113.801,-1377.45,OK,-158.955,-37.9012,-1373.1,,658746895,Port:65535,0,1746668714,918799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.255,-548.949,-1786.45
,,658746898,Port:1,0,1746668714,968799576,Enabled,0.390216,0.657609,-0.534748,0.359621,103.699,102.642,-1614.33,0.223105,4,OK,-59.4571,114.827,-1569.06,OK,-85.2449,74.1761,-1583,OK,-54.5665,35.9086,-1607.42,OK,-13.7591,83.7291,-1592.15,,658746898,Port:2,0,1746668714,968799576,Enabled,0.9426,0.0500763,0.0452405,0.327034,-120.128,-87.298,-1380.92,0.171747,3,OK,-119.934,-87.4286,-1380.95,OK,-163.695,-113.801,-1377.46,OK,-158.952,-37.8871,-1373.06,,658746898,Port:65535,0,1746668714,968799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.281,-548.961,-1786.52
,,658746901,Port:1,0,1746668715,18799576,Enabled,0.389442,0.657544,-0.535358,0.359671,103.597,102.653,-1614.04,0.215648,4,OK,-59.6163,114.848,-1568.96,OK,-85.3893,74.1932,-1583.04,OK,-54.6999,35.9271,-1607.45,OK,-13.9078,83.7472,-1592.06,,658746901,Port:2,0,1746668715,18799576,Enabled,0.942593,0.0497978,0.0453812,0.327077,-120.127,-87.2982,-1380.92,0.176124,3,OK,-119.924,-87.426,-1380.95,OK,-163.698,-113.802,-1377.44,OK,-158.958,-37.8924,-1373.09,,658746901,Port:65535,0,1746668715,18799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.24,-548.918,-1786.38
,,658746904,Port:1,0,1746668715,68799576,Enabled,0.388999,0.657301,-0.535696,0.36009,103.421,102.664,-1613.79,0.202339,4,OK,-59.8548,114.858,-1568.92,OK,-85.613,74.2133,-1583.1,OK,-54.8878,35.9439,-1607.43,OK,-14.1196,83.7639,-1592.01,,658746904,Port:2,0,1746668715,68799576,Enabled,0.94261,0.0498396,0.0451861,0.327049,-120.128,-87.2991,-1380.92,0.172355,3,OK,-119.932,-87.4263,-1380.95,OK,-163.698,-113.795,-1377.46,OK,-158.955,-37.8963,-1373.09,,658746904,Port:65535,0,1746668715,68799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.297,-548.958,-1786.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658751770,Port:1,0,1746668796,168800897,Enabled,0.659872,0.280905,-0.479865,0.505362,-7.2542,-5.60958,-1421.19,0.301758,4,OK,-147.696,86.0347,-1448.42,OK,-188.674,60.5812,-1435.46,OK,-178.238,10.8945,-1414.87,OK,-120.243,36.7691,-1427.4,,658751770,Port:2,0,1746668796,168800897,Enabled,0.942553,0.0500025,0.0457333,0.327113,-120.131,-87.3032,-1380.94,0.175702,3,OK,-119.93,-87.4335,-1380.97,OK,-163.692,-113.81,-1377.43,OK,-158.961,-37.9024,-1373.07,,658751770,Port:65535,0,1746668796,168800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.265,-548.948,-1786.45
,,658751773,Port:1,0,1746668796,218800897,Enabled,0.659768,0.280848,-0.479889,0.505506,-7.07666,-5.69446,-1421.05,0.325233,4,OK,-147.541,85.9264,-1448.36,OK,-188.504,60.4637,-1435.35,OK,-178.058,10.7641,-1414.8,OK,-120.076,36.6433,-1427.28,,658751773,Port:2,0,1746668796,218800897,Enabled,0.942625,0.0495306,0.0449899,0.32708,-120.124,-87.3165,-1380.9,0.173996,3,OK,-119.923,-87.4415,-1380.94,OK,-163.699,-113.816,-1377.46,OK,-158.959,-37.9125,-1373.12,,658751773,Port:65535,0,1746668796,218800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.261,-548.958,-1786.4
,,658751776,Port:1,0,1746668796,268800897,Enabled,0.659918,0.281302,-0.479783,0.505159,-6.90659,-5.7652,-1421.15,0.308289,4,OK,-147.378,85.8808,-1448.24,OK,-188.345,60.4176,-1435.25,OK,-177.883,10.7149,-1414.71,OK,-119.908,36.6005,-1427.26,,658751776,Port:2,0,1746668796,268800897,Enabled,0.942604,0.0498465,0.0452764,0.327051,-120.126,-87.3135,-1380.91,0.173041,3,OK,-119.927,-87.4391,-1380.95,OK,-163.697,-113.813,-1377.45,OK,-158.952,-37.9101,-1373.08,,658751776,Port:65535,0,1746668796,268800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.233,-548.948,-1786.38
,,658751779,Port:1,0,1746668796,318800897,Enabled,0.659857,0.281222,-0.479958,0.505117,-6.99239,-5.78202,-1421.14,0.281722,4,OK,-147.435,85.8815,-1448.22,OK,-188.424,60.4353,-1435.32,OK,-177.962,10.7313,-1414.73,OK,-119.986,36.6063,-1427.3,,658751779,Port:2,0,1746668796,318800897,Enabled,0.942599,0.0496215,0.0455324,0.327064,-120.128,-87.3097,-1380.92,0.171182,3,OK,-119.931,-87.4352,-1380.95,OK,-163.694,-113.813,-1377.42,OK,-158.954,-37.9023,-1373.1,,658751779,Port:65535,0,1746668796,318800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.233,-548.944,-1786.36
,,658751782,Port:1,0,1746668796,368800897,Enabled,0.659909,0.28119,-0.479864,0.505157,-6.94188,-5.76453,-1421.13,0.306913,4,OK,-147.389,85.8992,-1448.25,OK,-188.366,60.4453,-1435.28,OK,-177.914,10.7375,-1414.73,OK,-119.944,36.6213,-1427.27,,658751782,Port:2,0,1746668796,368800897,Enabled,0.942595,0.0497815,0.0453592,0.327077,-120.124,-87.3113,-1380.93,0.175095,3,OK,-119.925,-87.4418,-1380.96,OK,-163.691,-113.814,-1377.45,OK,-158.956,-37.9035,-1373.1,,658751782,Port:65535,0,1746668796,368800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.289,-548.999,-1786.53
,,658751785,Port:1,0,1746668796,418800895,Enabled,0.659942,0.281444,-0.479839,0.504995,-6.93347,-5.81821,-1421.19,0.293766,4,OK,-147.394,85.8495,-1448.2,OK,-188.369,60.3964,-1435.25,OK,-177.907,10.6817,-1414.7,OK,-119.929,36.5719,-1427.27,,658751785,Port:2,0,1746668796,418800895,Enabled,0.942584,0.0500431,0.0455272,0.327044,-120.129,-87.3089,-1380.92,0.174064,3,OK,-119.931,-87.4384,-1380.96,OK,-163.696,-113.811,-1377.44,OK,-158.953,-37.9014,-1373.06,,658751785,Port:65535,0,1746668796,418800895,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.243,-548.938,-1786.39
,,658751788,Port:1,0,1746668796,468800895,Enabled,0.65992,0.28114,-0.479847,0.505187,-6.98395,-5.72868,-1421.14,0.308052,4,OK,-147.436,85.9367,-1448.27,OK,-188.409,60.4789,-1435.29,OK,-177.959,10.782,-1414.74,OK,-119.974,36.6499,-1427.28,,658751788,Port:2,0,1746668796,468800895,Enabled,0.942578,0.0499334,0.0454633,0.327088,-120.125,-87.3086,-1380.92,0.174138,3,OK,-119.925,-87.436,-1380.96,OK,-163.693,-113.814,-1377.44,OK,-158.954,-37.9056,-1373.07,,658751788,Port:65535,0,1746668796,468800895,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.277,-548.961,-1786.46
,,658751791,Port:1,0,1746668796,518800895,Enabled,0.660004,0.281067,-0.479731,0.505227,-7.05396,-5.71612,-1421.17,0.300109,4,OK,-147.501,85.9482,-1448.31,OK,-188.474,60.4919,-1435.33,OK,-178.025,10.7995,-1414.75,OK,-120.056,36.6684,-1427.32,,658751791,Port:2,0,1746668796,518800895,Enabled,0.942582,0.0500027,0.0453909,0.327075,-120.13,-87.3075,-1380.91,0.170845,3,OK,-119.934,-87.4313,-1380.95,OK,-163.698,-113.811,-1377.44,OK,-158.955,-37.9087,-1373.06,,658751791,Port:65535,0,1746668796,518800895,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.232,-548.94,-1786.36
,,658751794,Port:1,0,1746668796,568800895,Enabled,0.65984,0.281074,-0.479889,0.505287,-6.98993,-5.70426,-1421.1,0.28964,4,OK,-147.443,85.9419,-1448.26,OK,-188.423,60.4797,-1435.33,OK,-177.968,10.7827,-1414.73,OK,-119.985,36.6609,-1427.29,,658751794,Port:2,0,1746668796,568800895,Enabled,0.942584,0.0497947,0.0453003,0.327115,-120.124,-87.3063,-1380.92,0.173974,3,OK,-119.925,-87.4336,-1380.95,OK,-163.691,-113.812,-1377.45,OK,-158.959,-37.9054,-1373.09,,658751794,Port:65535,0,1746668796,568800895,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.269,-548.971,-1786.44
,,658751797,Port:1,0,1746668796,618800895,Enabled,0.659957,0.281028,-0.479739,0.505304,-7.07539,-5.68565,-1421.15,0.291368,4,OK,-147.531,85.9678,-1448.31,OK,-188.506,60.502,-1435.35,OK,-178.05,10.8117,-1414.75,OK,-120.073,36.6797,-1427.32,,658751797,Port:2,0,1746668796,618800895,Enabled,0.942568,0.0500781,0.0455037,0.327088,-120.126,-87.3111,-1380.93,0.174205,3,OK,-119.927,-87.4398,-1380.96,OK,-163.691,-113.816,-1377.45,OK,-158.954,-37.9102,-1373.06,,658751797,Port:65535,0,1746668796,618800895,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.245,-548.952,-1786.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658752001,Port:1,0,1746668800,18800896,Enabled,0.659555,0.279197,-0.480152,0.506448,-8.14764,-4.76453,-1421.07,0.307275,4,OK,-148.5,86.8177,-1448.99,OK,-189.522,61.3953,-1436.07,OK,-179.146,11.7588,-1415.32,OK,-121.119,37.5962,-1427.74,,658752001,Port:2,0,1746668800,18800896,Enabled,0.9426,0.0501176,0.0452322,0.327027,-120.129,-87.3101,-1380.93,0.174747,3,OK,-119.929,-87.4395,-1380.96,OK,-163.7,-113.81,-1377.48,OK,-158.953,-37.9028,-1373.07,,658752001,Port:65535,0,1746668800,18800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.249,-548.946,-1786.43
,,658752004,Port:1,0,1746668800,68800896,Enabled,0.659513,0.279313,-0.480242,0.506354,-8.14345,-4.77479,-1421.1,0.281476,4,OK,-148.494,86.8134,-1448.96,OK,-189.518,61.3984,-1436.11,OK,-179.14,11.7496,-1415.32,OK,-121.114,37.5936,-1427.78,,658752004,Port:2,0,1746668800,68800896,Enabled,0.94259,0.0498795,0.04545,0.327064,-120.128,-87.3112,-1380.93,0.172404,3,OK,-119.93,-87.4368,-1380.96,OK,-163.695,-113.811,-1377.45,OK,-158.953,-37.9111,-1373.09,,658752004,Port:65535,0,1746668800,68800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.265,-548.95,-1786.47
,,658752007,Port:1,0,1746668800,118800896,Enabled,0.65943,0.279162,-0.480313,0.506478,-8.1346,-4.76157,-1421.01,0.302929,4,OK,-148.489,86.8131,-1448.96,OK,-189.503,61.4003,-1436.07,OK,-179.131,11.7561,-1415.31,OK,-121.105,37.5909,-1427.71,,658752007,Port:2,0,1746668800,118800896,Enabled,0.942615,0.0496813,0.0451093,0.327067,-120.129,-87.3099,-1380.91,0.171594,3,OK,-119.932,-87.4345,-1380.94,OK,-163.7,-113.81,-1377.45,OK,-158.958,-37.9069,-1373.1,,658752007,Port:65535,0,1746668800,118800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.261,-548.947,-1786.39
,,658752010,Port:1,0,1746668800,168800896,Enabled,0.659388,0.279184,-0.480315,0.506519,-8.14172,-4.76308,-1421.02,0.291724,4,OK,-148.506,86.7991,-1448.96,OK,-189.522,61.3808,-1436.11,OK,-179.14,11.7317,-1415.32,OK,-121.111,37.5727,-1427.74,,658752010,Port:2,0,1746668800,168800896,Enabled,0.942598,0.0498347,0.0451526,0.327089,-120.132,-87.3094,-1380.92,0.169163,3,OK,-119.94,-87.4348,-1380.95,OK,-163.697,-113.81,-1377.46,OK,-158.96,-37.9108,-1373.09,,658752010,Port:65535,0,1746668800,168800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.236,-548.951,-1786.39
,,658752013,Port:1,0,1746668800,218800896,Enabled,0.659571,0.279198,-0.480176,0.506405,-8.14957,-4.77604,-1421.08,0.316796,4,OK,-148.499,86.8188,-1449.01,OK,-189.513,61.4047,-1436.06,OK,-179.147,11.7581,-1415.33,OK,-121.118,37.5938,-1427.74,,658752013,Port:2,0,1746668800,218800896,Enabled,0.942608,0.0496924,0.0451936,0.327075,-120.131,-87.3077,-1380.91,0.171545,3,OK,-119.935,-87.4341,-1380.94,OK,-163.7,-113.812,-1377.45,OK,-158.961,-37.8994,-1373.1,,658752013,Port:65535,0,1746668800,218800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.252,-548.969,-1786.42
