ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz
4,,127623820,Port:1,0,1769352663,668803349,Enabled,0.533512,0.535059,-0.557967,0.343146,-27.21,61.5537,-1683.97,0.34758,4,OK,-27.0778,61.4383,-1683.87,OK,-63.7728,27.8203,-1686.84,OK,-47.3113,-22.4067,-1701.02,OK,5.80795,14.6948,-1700.18,,127623820,Port:2,0,1769352663,668803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623820,Port:3,0,1769352663,668803349,Enabled,0.917897,0.110992,-0.0145274,0.380703,-22.232,212.608,-1636.46,0.118587,3,OK,-22.1064,212.691,-1636.45,OK,-62.763,181.557,-1640.9,OK,-66.6189,255.927,-1624.28,,127623820,Port:65535,0,1769352663,668803349,Missing,,,,,,,,,2,OK,76.8773,460.629,-1998.85,OK,-60.1048,246.655,-1633.05
4,,127623826,Port:1,0,1769352663,768803347,Enabled,0.530722,0.540997,-0.562011,0.331361,-32.2828,67.4805,-1680.3,0.356931,4,OK,-32.1306,67.3646,-1680.19,OK,-69.1667,34.1225,-1683.69,OK,-53.2449,-15.852,-1699.27,OK,0.173233,20.7825,-1698,,127623826,Port:2,0,1769352663,768803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623826,Port:3,0,1769352663,768803347,Enabled,0.917919,0.110701,-0.0147452,0.380726,-22.2271,212.61,-1636.45,0.120195,3,OK,-22.1031,212.696,-1636.44,OK,-62.7576,181.554,-1640.9,OK,-66.6174,255.934,-1624.31,,127623826,Port:65535,0,1769352663,768803347,Missing,,,,,,,,,2,OK,76.8774,460.631,-1998.84,OK,-60.1031,246.623,-1632.94
4,,127623832,Port:1,0,1769352663,868803347,Enabled,0.531067,0.539675,-0.563779,0.329958,-35.8185,75.3234,-1680.06,0.370129,4,OK,-35.669,75.1916,-1679.94,OK,-72.8596,42.161,-1683.54,OK,-57.1906,-7.87809,-1699.11,OK,-3.59522,28.4847,-1697.79,,127623832,Port:2,0,1769352663,868803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623832,Port:3,0,1769352663,868803347,Enabled,0.917911,0.11082,-0.0147242,0.380713,-22.2274,212.608,-1636.44,0.117745,3,OK,-22.103,212.69,-1636.43,OK,-62.7567,181.558,-1640.89,OK,-66.6182,255.931,-1624.29,,127623832,Port:65535,0,1769352663,868803347,Missing,,,,,,,,,2,OK,76.8838,460.649,-1998.91,OK,-60.0764,246.617,-1632.86
4,,127623838,Port:1,0,1769352663,968803347,Enabled,0.536039,0.537032,-0.563363,0.326926,-37.8402,86.9119,-1680.16,0.364546,4,OK,-37.6962,86.7829,-1680.06,OK,-75.1959,54.066,-1683.17,OK,-60.1092,3.81508,-1698.64,OK,-6.17535,39.6933,-1697.88,,127623838,Port:2,0,1769352663,968803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623838,Port:3,0,1769352663,968803347,Enabled,0.91793,0.110812,-0.0148827,0.380663,-22.2303,212.606,-1636.46,0.119771,3,OK,-22.103,212.689,-1636.44,OK,-62.7647,181.561,-1640.92,OK,-66.6194,255.934,-1624.31,,127623838,Port:65535,0,1769352663,968803347,Missing,,,,,,,,,2,OK,76.89,460.629,-1998.88,OK,-60.1104,246.675,-1633.08
4,,127623844,Port:1,0,1769352664,68803347,Enabled,0.542032,0.53265,-0.560615,0.328933,-40.5951,101.07,-1681.63,0.348069,4,OK,-40.4677,100.938,-1681.53,OK,-78.1011,68.3384,-1683.97,OK,-63.2578,17.791,-1698.74,OK,-9.16006,53.4542,-1698.8,,127623844,Port:2,0,1769352664,68803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623844,Port:3,0,1769352664,68803347,Enabled,0.91793,0.110658,-0.0139774,0.380741,-22.2312,212.611,-1636.49,0.1185,3,OK,-22.1041,212.692,-1636.48,OK,-62.7613,181.552,-1640.86,OK,-66.6167,255.932,-1624.32,,127623844,Port:65535,0,1769352664,68803347,Missing,,,,,,,,,2,OK,76.8756,460.64,-1998.88,OK,-60.1123,246.643,-1632.96
4,,127623850,Port:1,0,1769352664,168803347,Enabled,0.54651,0.529685,-0.554291,0.336931,-45.8716,114.294,-1686.35,0.348606,4,OK,-45.7543,114.176,-1686.18,OK,-83.1107,81.1818,-1688,OK,-67.7899,30.4806,-1701.62,OK,-13.9859,66.5901,-1702.61,,127623850,Port:2,0,1769352664,168803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623850,Port:3,0,1769352664,168803347,Enabled,0.917928,0.110736,-0.0143513,0.38071,-22.2318,212.61,-1636.48,0.121231,3,OK,-22.1014,212.694,-1636.47,OK,-62.7663,181.559,-1640.9,OK,-66.6194,255.931,-1624.33,,127623850,Port:65535,0,1769352664,168803347,Missing,,,,,,,,,2,OK,76.8766,460.623,-1998.85,OK,-60.0856,246.647,-1632.98
4,,127623859,Port:1,0,1769352664,318803347,Enabled,0.55347,0.519212,-0.548281,0.351395,-50.8399,130.662,-1703.11,0.376606,4,OK,-50.7628,130.549,-1702.85,OK,-87.8843,97.3185,-1703.85,OK,-72.1506,46.1886,-1715.2,OK,-18.5022,82.5267,-1717.31,,127623859,Port:2,0,1769352664,318803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623859,Port:3,0,1769352664,318803347,Enabled,0.917934,0.110716,-0.0146061,0.380692,-22.2301,212.605,-1636.45,0.120468,3,OK,-22.1019,212.688,-1636.44,OK,-62.7638,181.554,-1640.89,OK,-66.6188,255.933,-1624.31,,127623859,Port:65535,0,1769352664,318803347,Missing,,,,,,,,,2,OK,76.8817,460.64,-1998.89,OK,-60.1078,246.65,-1633.21
4,,127623865,Port:1,0,1769352664,418803347,Enabled,0.558879,0.514778,-0.540759,0.360884,-50.7842,137.803,-1717.1,0.371055,4,OK,-50.7126,137.701,-1716.82,OK,-87.5156,104.098,-1716.91,OK,-71.303,52.8353,-1726.93,OK,-17.9704,89.6234,-1730.09,,127623865,Port:2,0,1769352664,418803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623865,Port:3,0,1769352664,418803347,Enabled,0.91795,0.110531,-0.0147799,0.380699,-22.2283,212.604,-1636.45,0.120431,3,OK,-22.1022,212.689,-1636.44,OK,-62.7615,181.553,-1640.9,OK,-66.6184,255.933,-1624.34,,127623865,Port:65535,0,1769352664,418803347,Missing,,,,,,,,,2,OK,76.8841,460.616,-1998.85,OK,-60.1177,246.663,-1633.05
4,,127623871,Port:1,0,1769352664,518803347,Enabled,0.564629,0.508647,-0.534224,0.370239,-49.4372,145.26,-1731.79,0.40805,4,OK,-49.3816,145.166,-1731.45,OK,-85.9633,111.364,-1730.76,OK,-69.4025,59.9121,-1739.24,OK,-16.2838,96.94,-1743.49,,127623871,Port:2,0,1769352664,518803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623871,Port:3,0,1769352664,518803347,Enabled,0.917897,0.111063,-0.0146304,0.380679,-22.2263,212.606,-1636.46,0.118604,3,OK,-22.1015,212.689,-1636.45,OK,-62.7584,181.557,-1640.91,OK,-66.6115,255.927,-1624.28,,127623871,Port:65535,0,1769352664,518803347,Missing,,,,,,,,,2,OK,76.8794,460.637,-1998.9,OK,-60.0805,246.631,-1633.02
4,,127623877,Port:1,0,1769352664,618803347,Enabled,0.570407,0.502747,-0.526457,0.380428,-49.1052,152.682,-1748.39,0.41216,4,OK,-49.0511,152.587,-1748.04,OK,-85.3396,118.504,-1746.37,OK,-68.3387,66.9815,-1753.32,OK,-15.4947,104.348,-1758.69,,127623877,Port:2,0,1769352664,618803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623877,Port:3,0,1769352664,618803347,Enabled,0.917889,0.110776,-0.0144643,0.380788,-22.2251,212.613,-1636.47,0.117978,3,OK,-22.1021,212.698,-1636.46,OK,-62.7503,181.554,-1640.89,OK,-66.6178,255.927,-1624.31,,127623877,Port:65535,0,1769352664,618803347,Missing,,,,,,,,,2,OK,76.8775,460.622,-1998.87,OK,-60.0957,246.643,-1632.96
4,,127623886,Port:1,0,1769352664,768803349,Enabled,0.578278,0.486123,-0.527403,0.388748,-46.9786,164.171,-1773.27,0.44018,4,OK,-46.9432,164.104,-1772.86,OK,-83.7804,130.63,-1770.62,OK,-67.4489,78.6395,-1775.44,OK,-13.9228,114.998,-1781.45,,127623886,Port:2,0,1769352664,768803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623886,Port:3,0,1769352664,768803349,Enabled,0.917921,0.110643,-0.0141509,0.380761,-22.2269,212.613,-1636.47,0.120859,3,OK,-22.0954,212.694,-1636.46,OK,-62.7576,181.554,-1640.86,OK,-66.6189,255.934,-1624.32,,127623886,Port:65535,0,1769352664,768803349,Missing,,,,,,,,,2,OK,76.8769,460.629,-1998.84,OK,-60.1164,246.666,-1633.06
4,,127623892,Port:1,0,1769352664,868803349,Enabled,0.579452,0.484093,-0.523712,0.394481,-46.7097,168.357,-1786.14,0.562509,4,OK,-46.7325,168.233,-1785.59,OK,-83.2575,134.638,-1783.29,OK,-66.5601,82.6845,-1787.17,OK,-13.2523,119.312,-1793.76,,127623892,Port:2,0,1769352664,868803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623892,Port:3,0,1769352664,868803349,Enabled,0.917914,0.110749,-0.0145347,0.380732,-22.2287,212.611,-1636.47,0.118958,3,OK,-22.1029,212.694,-1636.46,OK,-62.7587,181.558,-1640.9,OK,-66.6189,255.931,-1624.32,,127623892,Port:65535,0,1769352664,868803349,Missing,,,,,,,,,2,OK,76.8822,460.655,-1999,OK,-60.0898,246.666,-1633.19
4,,127623898,Port:1,0,1769352664,968803349,Missing,,,,,,,,,4,OK,-45.1459,171.476,-1793.35,OK,-81.3686,139.45,-1795.41,OK,-65.3319,87.2328,-1798.36,OK,-11.4337,123.083,-1804.64,,127623898,Port:2,0,1769352664,968803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623898,Port:3,0,1769352664,968803349,Enabled,0.917929,0.110513,-0.0143052,0.380774,-22.2297,212.608,-1636.47,0.11896,3,OK,-22.1033,212.692,-1636.46,OK,-62.7583,181.553,-1640.87,OK,-66.6216,255.926,-1624.34,,127623898,Port:65535,0,1769352664,968803349,Missing,,,,,,,,,7,OK,76.8867,460.629,-1998.89,OK,-60.0894,246.623,-1632.89,OK,-11.4337,123.083,-1804.64,OK,-45.1459,171.476,-1793.35,OK,-50.2557,135.626,-1271,OK,-65.3319,87.2328,-1798.36,OK,-81.3686,139.45,-1795.41
4,,127623904,Port:1,0,1769352665,68803349,Missing,,,,,,,,,4,Missing,,,,OK,-77.9658,142.073,-1805.93,OK,-62.589,89.5797,-1806.38,OK,-8.24101,124.422,-1814.85,,127623904,Port:2,0,1769352665,68803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623904,Port:3,0,1769352665,68803349,Enabled,0.917897,0.110872,-0.0143526,0.380745,-22.2312,212.61,-1636.48,0.120055,3,OK,-22.0997,212.689,-1636.47,OK,-62.7617,181.556,-1640.9,OK,-66.6243,255.927,-1624.31,,127623904,Port:65535,0,1769352665,68803349,Missing,,,,,,,,,2,OK,76.8772,460.641,-1998.92,OK,-60.1041,246.643,-1633.01
4,,127623910,Port:1,0,1769352665,168803349,Missing,,,,,,,,,4,OK,-33.6834,172.002,-1811.52,OK,-72.567,141.406,-1814.79,OK,-57.3617,88.861,-1815.33,OK,-2.90648,123.513,-1823.77,,127623910,Port:2,0,1769352665,168803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623910,Port:3,0,1769352665,168803349,Enabled,0.917831,0.111287,-0.0142221,0.380787,-22.2292,212.616,-1636.49,0.117947,3,OK,-22.1035,212.697,-1636.48,OK,-62.7542,181.556,-1640.91,OK,-66.6197,255.92,-1624.26,,127623910,Port:65535,0,1769352665,168803349,Missing,,,,,,,,,2,OK,76.8836,460.636,-1998.94,OK,-60.0904,246.634,-1633.09
4,,127623916,Port:1,0,1769352665,268803349,Missing,,,,,,,,,4,OK,-29.4101,171.224,-1822.13,OK,-66.8687,138.999,-1820.05,OK,-51.1254,86.603,-1821.01,OK,2.85582,121.863,-1829.67,,127623916,Port:2,0,1769352665,268803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623916,Port:3,0,1769352665,268803349,Enabled,0.917946,0.110469,-0.0146737,0.380732,-22.226,212.607,-1636.46,0.118482,3,OK,-22.0993,212.688,-1636.45,OK,-62.7549,181.554,-1640.9,OK,-66.6208,255.938,-1624.35,,127623916,Port:65535,0,1769352665,268803349,Missing,,,,,,,,,8,OK,76.8925,460.627,-1998.88,OK,-60.1036,246.64,-1633.15,OK,-80.061,245.212,-2314.07,OK,2.85582,121.863,-1829.67,OK,-29.4101,171.224,-1822.13,OK,-51.1254,86.603,-1821.01,OK,-53.4269,166.675,-1372.38,OK,-66.8687,138.999,-1820.05
4,,127623925,Port:1,0,1769352665,418803349,Enabled,0.606862,0.459535,-0.508032,0.403051,-20.5052,168.19,-1831.04,0.485056,4,OK,-20.4427,168.17,-1830.58,OK,-57.7433,135.582,-1824.85,OK,-42.2572,83.1044,-1825.21,OK,11.742,118.003,-1835.45,,127623925,Port:2,0,1769352665,418803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623925,Port:3,0,1769352665,418803349,Enabled,0.917919,0.110654,-0.014674,0.380742,-22.2242,212.605,-1636.44,0.120838,3,OK,-22.0973,212.691,-1636.43,OK,-62.7553,181.551,-1640.89,OK,-66.6168,255.926,-1624.31,,127623925,Port:65535,0,1769352665,418803349,Missing,,,,,,,,,2,OK,76.8869,460.622,-1998.86,OK,-60.0895,246.636,-1632.94
4,,127623931,Port:1,0,1769352665,518803349,Enabled,0.616558,0.461132,-0.502575,0.393233,-11.1712,166.39,-1832.06,0.508771,4,OK,-11.0984,166.362,-1831.57,OK,-48.6787,134.283,-1824.85,OK,-33.897,81.6,-1825.48,OK,20.3426,115.79,-1837.28,,127623931,Port:2,0,1769352665,518803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623931,Port:3,0,1769352665,518803349,Enabled,0.917941,0.110486,-0.014461,0.380746,-22.2289,212.605,-1636.47,0.119865,3,OK,-22.1017,212.69,-1636.46,OK,-62.7596,181.552,-1640.89,OK,-66.6203,255.929,-1624.35,,127623931,Port:65535,0,1769352665,518803349,Missing,,,,,,,,,2,OK,76.8956,460.635,-1998.89,OK,-60.1236,246.662,-1633.07
4,,127623937,Port:1,0,1769352665,618803349,Enabled,0.621826,0.457464,-0.501403,0.390709,-2.6204,165.183,-1835.17,0.462906,4,OK,-2.5474,165.173,-1834.73,OK,-40.3669,133.499,-1827.42,OK,-26.138,80.666,-1827.84,OK,28.3342,114.236,-1840.14,,127623937,Port:2,0,1769352665,618803349,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623937,Port:3,0,1769352665,618803349,Enabled,0.91793,0.110588,-0.0149976,0.380724,-22.2228,212.597,-1636.43,0.12077,3,OK,-22.0937,212.681,-1636.42,OK,-62.7548,181.551,-1640.91,OK,-66.6202,255.922,-1624.33,,127623937,Port:65535,0,1769352665,618803349,Missing,,,,,,,,,2,OK,76.8796,460.621,-1998.88,OK,-60.0858,246.625,-1632.92
4,,127623943,Port:1,0,1769352665,718803345,Enabled,0.625429,0.454887,-0.502271,0.386834,4.18744,165.178,-1838.76,0.471774,4,OK,4.25476,165.166,-1838.31,OK,-33.8637,133.929,-1830.81,OK,-20.2054,80.9538,-1831.17,OK,34.5323,113.867,-1843.76,,127623943,Port:2,0,1769352665,718803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623943,Port:3,0,1769352665,718803345,Enabled,0.917931,0.110616,-0.0144296,0.380733,-22.2261,212.599,-1636.46,0.122096,3,OK,-22.098,212.687,-1636.45,OK,-62.7604,181.547,-1640.88,OK,-66.6136,255.917,-1624.32,,127623943,Port:65535,0,1769352665,718803345,Missing,,,,,,,,,2,OK,76.8782,460.635,-1998.95,OK,-60.0768,246.596,-1633
4,,127623949,Port:1,0,1769352665,818803345,Enabled,0.624196,0.456161,-0.501716,0.388044,8.01214,163.789,-1841.22,0.465549,4,OK,8.09054,163.777,-1840.78,OK,-29.9097,132.371,-1833.31,OK,-16.0289,79.4406,-1833.74,OK,38.5671,112.625,-1846.24,,127623949,Port:2,0,1769352665,818803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623949,Port:3,0,1769352665,818803345,Enabled,0.917882,0.110881,-0.01417,0.380784,-22.2201,212.603,-1636.5,0.121236,3,OK,-22.0889,212.685,-1636.49,OK,-62.7491,181.541,-1640.9,OK,-66.6134,255.917,-1624.31,,127623949,Port:65535,0,1769352665,818803345,Missing,,,,,,,,,2,OK,76.8745,460.61,-1998.79,OK,-60.1006,246.66,-1633.22
4,,127623958,Port:1,0,1769352665,968803345,Enabled,0.626231,0.463427,-0.498159,0.380667,15.3295,159.159,-1840.67,0.454761,4,OK,15.421,159.151,-1840.25,OK,-22.4672,127.646,-1832.41,OK,-8.6052,74.7344,-1833.75,OK,45.7878,108.05,-1846.88,,127623958,Port:2,0,1769352665,968803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623958,Port:3,0,1769352665,968803345,Enabled,0.9179,0.110786,-0.0145023,0.380756,-22.2266,212.599,-1636.47,0.12149,3,OK,-22.0971,212.682,-1636.46,OK,-62.757,181.541,-1640.9,OK,-66.6202,255.919,-1624.32,,127623958,Port:65535,0,1769352665,968803345,Missing,,,,,,,,,2,OK,76.8744,460.627,-1998.88,OK,-60.1114,246.638,-1633.03
4,,127623964,Port:1,0,1769352666,68803345,Enabled,0.626548,0.471354,-0.493734,0.37615,19.7082,152.834,-1837.88,0.475494,4,OK,19.8042,152.813,-1837.44,OK,-17.7587,121.01,-1829.39,OK,-3.60064,68.1922,-1831.47,OK,50.3677,101.987,-1845.15,,127623964,Port:2,0,1769352666,68803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623964,Port:3,0,1769352666,68803345,Enabled,0.917904,0.110801,-0.0140667,0.380759,-22.2234,212.598,-1636.5,0.120627,3,OK,-22.0949,212.682,-1636.49,OK,-62.7542,181.537,-1640.89,OK,-66.6107,255.914,-1624.32,,127623964,Port:65535,0,1769352666,68803345,Missing,,,,,,,,,2,OK,76.8923,460.655,-1999.03,OK,-60.096,246.625,-1632.98
4,,127623970,Port:1,0,1769352666,168803345,Enabled,0.626127,0.477447,-0.493359,0.369603,25.0739,146.261,-1834.86,0.452957,4,OK,25.1608,146.233,-1834.44,OK,-12.3423,114.382,-1826.39,OK,1.71806,61.5807,-1829.43,OK,55.5608,95.4599,-1843.16,,127623970,Port:2,0,1769352666,168803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623970,Port:3,0,1769352666,168803345,Enabled,0.917937,0.110756,-0.0150222,0.380655,-22.2222,212.586,-1636.44,0.120214,3,OK,-22.0941,212.669,-1636.43,OK,-62.7577,181.545,-1640.92,OK,-66.6127,255.915,-1624.32,,127623970,Port:65535,0,1769352666,168803345,Missing,,,,,,,,,2,OK,76.8771,460.621,-1998.84,OK,-60.108,246.652,-1633.17
4,,127623976,Port:1,0,1769352666,268803345,Enabled,0.624709,0.483507,-0.492887,0.364721,29.4488,138.617,-1830.77,0.481462,4,OK,29.5494,138.593,-1830.32,OK,-7.8409,106.558,-1822.45,OK,6.25243,53.84,-1826.25,OK,59.9067,87.9787,-1840.01,,127623976,Port:2,0,1769352666,268803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623976,Port:3,0,1769352666,268803345,Enabled,0.91792,0.110686,-0.0145074,0.380738,-22.2228,212.592,-1636.46,0.123604,3,OK,-22.0925,212.679,-1636.45,OK,-62.7571,181.535,-1640.89,OK,-66.6132,255.913,-1624.32,,127623976,Port:65535,0,1769352666,268803345,Missing,,,,,,,,,2,OK,76.8819,460.63,-1998.87,OK,-60.0827,246.62,-1633.08
4,,127623982,Port:1,0,1769352666,368803345,Enabled,0.618811,0.498438,-0.490291,0.358117,31.3185,128.11,-1822.96,0.428305,4,OK,31.4137,128.067,-1822.58,OK,-5.40141,95.3378,-1814.97,OK,9.31994,42.9367,-1820.64,OK,62.2687,78.1651,-1834.06,,127623982,Port:2,0,1769352666,368803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623982,Port:3,0,1769352666,368803345,Enabled,0.91791,0.110787,-0.0146518,0.380728,-22.2248,212.598,-1636.46,0.123211,3,OK,-22.0947,212.685,-1636.45,OK,-62.7593,181.545,-1640.91,OK,-66.6158,255.916,-1624.32,,127623982,Port:65535,0,1769352666,368803345,Missing,,,,,,,,,2,OK,76.8871,460.643,-1998.95,OK,-60.0925,246.616,-1633
4,,127623991,Port:1,0,1769352666,518803345,Enabled,0.606755,0.52496,-0.483667,0.349759,29.3128,111.714,-1807.93,0.360006,4,OK,29.421,111.66,-1807.64,OK,-6.18857,77.4386,-1800.61,OK,9.97036,25.8977,-1809.32,OK,61.4774,63.3514,-1822.09,,127623991,Port:2,0,1769352666,518803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623991,Port:3,0,1769352666,518803345,Enabled,0.917888,0.110882,-0.0144155,0.380761,-22.2229,212.599,-1636.47,0.122038,3,OK,-22.0919,212.683,-1636.46,OK,-62.754,181.541,-1640.9,OK,-66.6162,255.915,-1624.3,,127623991,Port:65535,0,1769352666,518803345,Missing,,,,,,,,,2,OK,76.8803,460.623,-1998.9,OK,-60.0971,246.641,-1633.16
4,,127623997,Port:1,0,1769352666,618803345,Enabled,0.596405,0.541894,-0.480664,0.345852,25.5443,101.169,-1797.4,0.348352,4,OK,25.6822,101.109,-1797.16,OK,-9.10114,65.8829,-1790.85,OK,8.07587,15.0209,-1801.5,OK,58.5621,54.0465,-1813.41,,127623997,Port:2,0,1769352666,618803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127623997,Port:3,0,1769352666,618803345,Enabled,0.917911,0.110674,-0.0137727,0.380791,-22.2268,212.601,-1636.47,0.123282,3,OK,-22.093,212.685,-1636.46,OK,-62.7594,181.537,-1640.82,OK,-66.6156,255.913,-1624.29,,127623997,Port:65535,0,1769352666,618803345,Missing,,,,,,,,,2,OK,76.8871,460.63,-1998.88,OK,-60.1058,246.645,-1632.99
4,,127624003,Port:1,0,1769352666,718803347,Enabled,0.585612,0.556856,-0.479574,0.342023,22.1797,91.1358,-1787.58,0.361974,4,OK,22.3053,91.0707,-1787.31,OK,-11.772,55.0302,-1782.03,OK,6.26949,4.85283,-1794.36,OK,55.9831,45.1717,-1805.3,,127624003,Port:2,0,1769352666,718803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127624003,Port:3,0,1769352666,718803347,Enabled,0.917853,0.11121,-0.0145694,0.380743,-22.2241,212.603,-1636.47,0.121421,3,OK,-22.0947,212.686,-1636.46,OK,-62.7551,181.548,-1640.92,OK,-66.6156,255.912,-1624.27,,127624003,Port:65535,0,1769352666,718803347,Missing,,,,,,,,,2,OK,76.888,460.625,-1998.89,OK,-60.0827,246.595,-1632.97
4,,127624009,Port:1,0,1769352666,818803347,Enabled,0.573731,0.569294,-0.482656,0.337313,20.1969,81.6761,-1776.99,0.355491,4,OK,20.341,81.6048,-1776.81,OK,-13.2836,45.0119,-1772.67,OK,5.27576,-4.4859,-1786.84,OK,54.4164,36.7325,-1796.13,,127624009,Port:2,0,1769352666,818803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127624009,Port:3,0,1769352666,818803347,Enabled,0.917903,0.110852,-0.0140248,0.380749,-22.2281,212.608,-1636.51,0.117315,3,OK,-22.1017,212.688,-1636.5,OK,-62.7559,181.55,-1640.9,OK,-66.615,255.926,-1624.33,,127624009,Port:65535,0,1769352666,818803347,Missing,,,,,,,,,2,OK,76.8703,460.633,-1998.88,OK,-60.1009,246.639,-1632.95
4,,127624015,Port:1,0,1769352666,918803347,Enabled,0.562861,0.581431,-0.486725,0.328974,19.409,73.3194,-1765.88,0.367106,4,OK,19.5683,73.2404,-1765.72,OK,-13.8741,36.3424,-1762.84,OK,4.8812,-12.4787,-1778.89,OK,53.7647,29.2896,-1786.75,,127624015,Port:2,0,1769352666,918803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127624015,Port:3,0,1769352666,918803347,Enabled,0.917923,0.110473,-0.0140311,0.38081,-22.2281,212.617,-1636.52,0.119924,3,OK,-22.0996,212.7,-1636.51,OK,-62.7551,181.552,-1640.89,OK,-66.6215,255.936,-1624.38,,127624015,Port:65535,0,1769352666,918803347,Missing,,,,,,,,,2,OK,76.8829,460.639,-1998.9,OK,-60.104,246.666,-1633.09
4,,127624024,Port:1,0,1769352667,68803347,Enabled,0.544953,0.594156,-0.501286,0.314193,21.699,62.5175,-1753.39,0.385704,4,OK,21.8937,62.4333,-1753.39,OK,-11.8812,25.7238,-1752.68,OK,6.49522,-22.2329,-1771.69,OK,55.7273,19.4996,-1776.41,,127624024,Port:2,0,1769352667,68803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127624024,Port:3,0,1769352667,68803347,Enabled,0.91792,0.110716,-0.014679,0.380723,-22.2294,212.606,-1636.46,0.119543,3,OK,-22.1021,212.689,-1636.45,OK,-62.7606,181.556,-1640.91,OK,-66.6214,255.927,-1624.32,,127624024,Port:65535,0,1769352667,68803347,Missing,,,,,,,,,2,OK,76.8818,460.644,-1998.89,OK,-60.0786,246.625,-1633.14
