ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz
4,,127637389,Port:1,0,1769352889,818809089,Enabled,0.600425,0.362003,-0.552452,0.450822,46.1911,75.8,-1602.23,0.401443,4,OK,46.1483,75.7764,-1601.84,OK,5.70115,46.7979,-1599.21,OK,16.4156,-6.14628,-1590.7,OK,74.1931,23.4728,-1594.55,,127637389,Port:2,0,1769352889,818809089,Missing,,,,,,,,,4,OK,25.6717,355.587,-1823.65,OK,67.8323,348.239,-1776.9,OK,74.0395,415.38,-1824.76,OK,96.3429,389.34,-1780.36,,127637389,Port:3,0,1769352889,818809089,Enabled,0.919956,0.0683821,0.00231324,0.386005,-3.51267,165.152,-1420.09,0.0996733,3,OK,-3.40456,165.218,-1420.09,OK,-43.6804,133.4,-1421.75,OK,-48.3947,208.93,-1412.02,,127637389,Port:65535,0,1769352889,818809089,Missing,,,,,,,,,7,OK,5.68525,490.661,-2088.55,OK,-1.87902,534.157,-2091.37,OK,-2.46304,523.991,-2017.41,OK,96.3429,389.34,-1780.36,OK,74.0395,415.38,-1824.76,OK,67.8323,348.239,-1776.9,OK,25.6717,355.587,-1823.65
4,,127637395,Port:1,0,1769352889,918809090,Enabled,0.592818,0.36758,-0.54631,0.463679,42.4976,73.5397,-1604.37,0.388764,4,OK,42.4456,73.5259,-1604.01,OK,2.97606,43.2406,-1601.32,OK,15.3716,-9.25059,-1592.39,OK,72.1613,22.2123,-1596.14,,127637395,Port:2,0,1769352889,918809090,Missing,,,,,,,,,4,OK,25.6681,355.585,-1823.69,OK,67.836,348.242,-1776.94,OK,74.0531,415.363,-1824.77,OK,96.3465,389.338,-1780.34,,127637395,Port:3,0,1769352889,918809090,Enabled,0.91998,0.0680275,0.00236285,0.38601,-3.51215,165.149,-1420.08,0.0985289,3,OK,-3.40475,165.215,-1420.08,OK,-43.6794,133.401,-1421.73,OK,-48.3951,208.93,-1412.05,,127637395,Port:65535,0,1769352889,918809090,Missing,,,,,,,,,7,OK,5.68851,490.612,-2088.43,OK,-1.86025,534.157,-2091.4,OK,-2.4485,523.988,-2017.42,OK,96.3465,389.338,-1780.34,OK,74.0531,415.363,-1824.77,OK,67.836,348.242,-1776.94,OK,25.6681,355.585,-1823.69
4,,127637404,Port:1,0,1769352890,68809089,Enabled,0.576228,0.387319,-0.531824,0.48488,35.4322,68.2015,-1605.32,0.347578,4,OK,35.3915,68.1869,-1605.01,OK,-1.77658,35.1156,-1602.11,OK,14.4149,-16.3439,-1593.26,OK,68.7543,19.1846,-1597.06,,127637404,Port:2,0,1769352890,68809089,Missing,,,,,,,,,4,OK,25.6653,355.576,-1823.59,OK,67.8455,348.244,-1776.93,OK,74.0348,415.353,-1824.71,OK,96.3464,389.351,-1780.45,,127637404,Port:3,0,1769352890,68809089,Enabled,0.919995,0.0679635,0.00216965,0.385987,-3.51436,165.147,-1420.06,0.100532,3,OK,-3.40632,165.216,-1420.06,OK,-43.6852,133.398,-1421.73,OK,-48.396,208.932,-1412.05,,127637404,Port:65535,0,1769352890,68809089,Missing,,,,,,,,,7,OK,5.69138,490.645,-2088.48,OK,-1.87166,534.135,-2091.33,OK,-2.46118,523.982,-2017.47,OK,96.3464,389.351,-1780.45,OK,74.0348,415.353,-1824.71,OK,67.8455,348.244,-1776.93,OK,25.6653,355.576,-1823.59
4,,127637410,Port:1,0,1769352890,168809090,Enabled,0.554559,0.417228,-0.519452,0.498553,28.7225,62.1032,-1601.95,0.375471,4,OK,28.6855,62.074,-1601.6,OK,-5.75906,26.1485,-1599.29,OK,14.5019,-24.095,-1591.79,OK,65.8435,15.6514,-1595.23,,127637410,Port:2,0,1769352890,168809090,Missing,,,,,,,,,4,OK,25.6629,355.579,-1823.64,OK,67.8416,348.247,-1776.97,OK,74.0566,415.374,-1824.74,OK,96.3328,389.337,-1780.3,,127637410,Port:3,0,1769352890,168809090,Enabled,0.919989,0.068061,0.00215051,0.385983,-3.51225,165.145,-1420.07,0.0979752,3,OK,-3.40905,165.213,-1420.07,OK,-43.6804,133.396,-1421.74,OK,-48.3914,208.93,-1412.05,,127637410,Port:65535,0,1769352890,168809090,Missing,,,,,,,,,7,OK,5.67997,490.627,-2088.4,OK,-1.87907,534.165,-2091.4,OK,-2.46819,524.01,-2017.52,OK,96.3328,389.337,-1780.3,OK,74.0566,415.374,-1824.74,OK,67.8416,348.247,-1776.97,OK,25.6629,355.579,-1823.64
4,,127637416,Port:1,0,1769352890,268809090,Enabled,0.54317,0.446166,-0.503225,0.502661,23.5186,56.4105,-1596.19,0.395179,4,OK,23.5033,56.3781,-1595.82,OK,-8.65621,18.3974,-1593.28,OK,14.747,-30.6731,-1587.49,OK,63.5026,12.1456,-1591.66,,127637416,Port:2,0,1769352890,268809090,Missing,,,,,,,,,4,OK,25.6719,355.584,-1823.65,OK,67.8423,348.255,-1776.94,OK,74.0017,415.354,-1824.44,OK,96.3426,389.364,-1780.47,,127637416,Port:3,0,1769352890,268809090,Enabled,0.919991,0.0680296,0.00230474,0.385983,-3.50956,165.152,-1420.08,0.0994291,3,OK,-3.40385,165.219,-1420.08,OK,-43.6783,133.399,-1421.74,OK,-48.3892,208.94,-1412.06,,127637416,Port:65535,0,1769352890,268809090,Missing,,,,,,,,,7,OK,5.68596,490.65,-2088.51,OK,-1.87948,534.098,-2091.25,OK,-2.46314,523.938,-2017.34,OK,96.3426,389.364,-1780.47,OK,74.0017,415.354,-1824.44,OK,67.8423,348.255,-1776.94,OK,25.6719,355.584,-1823.65
4,,127637422,Port:1,0,1769352890,368809089,Enabled,0.540432,0.467886,-0.488118,0.500756,20.2817,51.8569,-1589.82,0.406366,4,OK,20.2953,51.8217,-1589.43,OK,-10.3995,12.6655,-1586.25,OK,14.9652,-35.5898,-1581.95,OK,61.9668,9.02518,-1587.38,,127637422,Port:2,0,1769352890,368809089,Missing,,,,,,,,,4,OK,25.6678,355.601,-1823.76,OK,67.8608,348.262,-1777.01,OK,74.0541,415.379,-1824.8,OK,96.3407,389.359,-1780.41,,127637422,Port:3,0,1769352890,368809089,Enabled,0.91999,0.0681104,0.00224,0.385971,-3.51433,165.146,-1420.06,0.098374,3,OK,-3.40956,165.213,-1420.06,OK,-43.683,133.396,-1421.73,OK,-48.393,208.934,-1412.03,,127637422,Port:65535,0,1769352890,368809089,Missing,,,,,,,,,7,OK,5.66558,490.629,-2088.43,OK,-1.87275,534.148,-2091.34,OK,-2.47049,523.984,-2017.4,OK,96.3407,389.359,-1780.41,OK,74.0541,415.379,-1824.8,OK,67.8608,348.262,-1777.01,OK,25.6678,355.601,-1823.76
4,,127637428,Port:1,0,1769352890,468809090,Enabled,0.550426,0.478979,-0.468181,0.498414,18.8537,48.4961,-1584.43,0.409189,4,OK,18.8793,48.4703,-1584.04,OK,-10.9564,8.86747,-1578.93,OK,15.4035,-38.9046,-1575.05,OK,61.3446,6.40386,-1583.24,,127637428,Port:2,0,1769352890,468809090,Missing,,,,,,,,,4,OK,25.6636,355.577,-1823.63,OK,67.8321,348.245,-1776.93,OK,74.0449,415.372,-1824.72,OK,96.3298,389.331,-1780.31,,127637428,Port:3,0,1769352890,468809090,Enabled,0.919974,0.0680715,0.00239419,0.386016,-3.51504,165.15,-1420.07,0.0995151,3,OK,-3.40832,165.219,-1420.07,OK,-43.6829,133.399,-1421.72,OK,-48.3964,208.929,-1412.04,,127637428,Port:65535,0,1769352890,468809090,Missing,,,,,,,,,7,OK,5.68459,490.647,-2088.52,OK,-1.87595,534.118,-2091.3,OK,-2.46878,523.956,-2017.36,OK,96.3298,389.331,-1780.31,OK,74.0449,415.372,-1824.72,OK,67.8321,348.245,-1776.93,OK,25.6636,355.577,-1823.63
4,,127637434,Port:1,0,1769352890,568809089,Enabled,0.552855,0.502296,-0.447234,0.491966,17.7038,44.1566,-1576.65,0.409547,4,OK,17.7581,44.1438,-1576.26,OK,-10.4847,3.5261,-1569.9,OK,17.585,-43.3809,-1567.91,OK,61.5325,3.46141,-1578.17,,127637434,Port:2,0,1769352890,568809089,Missing,,,,,,,,,4,OK,25.6659,355.587,-1823.65,OK,67.8391,348.251,-1776.92,OK,74.0461,415.374,-1824.73,OK,96.3428,389.338,-1780.38,,127637434,Port:3,0,1769352890,568809089,Enabled,0.919967,0.0680889,0.0022002,0.386032,-3.50992,165.154,-1420.07,0.100504,3,OK,-3.40319,165.223,-1420.07,OK,-43.6777,133.4,-1421.73,OK,-48.3937,208.931,-1412.04,,127637434,Port:65535,0,1769352890,568809089,Missing,,,,,,,,,7,OK,5.67109,490.625,-2088.44,OK,-1.86843,534.154,-2091.38,OK,-2.45483,523.994,-2017.47,OK,96.3428,389.338,-1780.38,OK,74.0461,415.374,-1824.73,OK,67.8391,348.251,-1776.92,OK,25.6659,355.587,-1823.65
4,,127637440,Port:1,0,1769352890,668809090,Enabled,0.553879,0.525236,-0.427443,0.484393,17.5503,40.5209,-1568.9,0.422761,4,OK,17.6395,40.5094,-1568.5,OK,-8.97456,-1.04402,-1561.19,OK,20.6017,-47.0603,-1561.25,OK,62.4266,1.22781,-1573.24,,127637440,Port:2,0,1769352890,668809090,Missing,,,,,,,,,4,OK,25.6659,355.579,-1823.67,OK,67.8382,348.254,-1776.96,OK,74.0511,415.376,-1824.72,OK,96.336,389.344,-1780.38,,127637440,Port:3,0,1769352890,668809090,Enabled,0.919977,0.0680103,0.00233844,0.386019,-3.50989,165.153,-1420.07,0.0984693,3,OK,-3.40499,165.221,-1420.07,OK,-43.676,133.4,-1421.72,OK,-48.3921,208.935,-1412.05,,127637440,Port:65535,0,1769352890,668809090,Missing,,,,,,,,,7,OK,5.69717,490.647,-2088.51,OK,-1.87352,534.124,-2091.31,OK,-2.45472,523.965,-2017.4,OK,96.336,389.344,-1780.38,OK,74.0511,415.376,-1824.72,OK,67.8382,348.254,-1776.96,OK,25.6659,355.579,-1823.67
4,,127637449,Port:1,0,1769352890,818809090,Enabled,0.541295,0.575527,-0.3984,0.465883,14.2835,30.2028,-1550.9,0.390128,4,OK,14.4089,30.1964,-1550.57,OK,-8.75752,-13.4144,-1543.34,OK,23.5043,-57.2552,-1548.82,OK,60.9117,-5.69644,-1561.45,,127637449,Port:2,0,1769352890,818809090,Missing,,,,,,,,,4,OK,25.6689,355.596,-1823.7,OK,67.8399,348.233,-1776.89,OK,74.0476,415.359,-1824.69,OK,96.3454,389.348,-1780.4,,127637449,Port:3,0,1769352890,818809090,Enabled,0.919972,0.0682016,0.00226766,0.385998,-3.51204,165.152,-1420.08,0.100104,3,OK,-3.40416,165.22,-1420.08,OK,-43.6814,133.402,-1421.74,OK,-48.3933,208.932,-1412.04,,127637449,Port:65535,0,1769352890,818809090,Missing,,,,,,,,,7,OK,5.68857,490.677,-2088.63,OK,-1.8733,534.127,-2091.34,OK,-2.46522,523.958,-2017.36,OK,96.3454,389.348,-1780.4,OK,74.0476,415.359,-1824.69,OK,67.8399,348.233,-1776.89,OK,25.6689,355.596,-1823.7
4,,127637455,Port:1,0,1769352890,918809090,Enabled,0.527976,0.606526,-0.388645,0.449802,13.5085,20.2486,-1533.68,0.338689,4,OK,13.6775,20.2409,-1533.48,OK,-7.77574,-24.429,-1527.27,OK,25.4144,-66.8565,-1536.79,OK,60.5246,-13.543,-1548.16,,127637455,Port:2,0,1769352890,918809090,Missing,,,,,,,,,4,OK,25.6658,355.582,-1823.66,OK,67.8471,348.248,-1777,OK,74.0371,415.344,-1824.64,OK,96.336,389.331,-1780.34,,127637455,Port:3,0,1769352890,918809090,Enabled,0.919965,0.0681698,0.00234805,0.38602,-3.51394,165.152,-1420.08,0.0968885,3,OK,-3.40859,165.217,-1420.08,OK,-43.6784,133.402,-1421.74,OK,-48.3974,208.932,-1412.04,,127637455,Port:65535,0,1769352890,918809090,Missing,,,,,,,,,7,OK,5.67655,490.644,-2088.47,OK,-1.86495,534.14,-2091.32,OK,-2.44986,523.982,-2017.41,OK,96.336,389.331,-1780.34,OK,74.0371,415.344,-1824.64,OK,67.8471,348.248,-1777,OK,25.6658,355.582,-1823.66
4,,127637461,Port:1,0,1769352891,18809090,Enabled,0.516394,0.623875,-0.39403,0.434577,15.2563,11.9878,-1524.24,0.343104,4,OK,15.4398,11.9732,-1524.07,OK,-5.84096,-32.9802,-1519.59,OK,27.1804,-74.845,-1531.87,OK,61.9677,-20.974,-1541.23,,127637461,Port:2,0,1769352891,18809090,Missing,,,,,,,,,4,OK,25.6767,355.596,-1823.68,OK,67.8409,348.26,-1777,OK,74.0449,415.355,-1824.67,OK,96.3451,389.328,-1780.34,,127637461,Port:3,0,1769352891,18809090,Enabled,0.919973,0.0683091,0.00248254,0.385975,-3.51704,165.159,-1420.09,0.0989019,3,OK,-3.40689,165.222,-1420.09,OK,-43.6866,133.414,-1421.73,OK,-48.397,208.94,-1412.02,,127637461,Port:65535,0,1769352891,18809090,Missing,,,,,,,,,7,OK,5.69282,490.636,-2088.42,OK,-1.86644,534.136,-2091.3,OK,-2.45174,523.99,-2017.49,OK,96.3451,389.328,-1780.34,OK,74.0449,415.355,-1824.67,OK,67.8409,348.26,-1777,OK,25.6767,355.596,-1823.68
4,,127637467,Port:1,0,1769352891,118809090,Enabled,0.499792,0.650623,-0.373806,0.432627,13.9048,-1.76216,-1515.66,0.32139,4,OK,14.1002,-1.7588,-1515.57,OK,-4.3654,-48.0222,-1511.75,OK,30.6032,-87.4536,-1526.63,OK,61.8163,-31.3666,-1535.19,,127637467,Port:2,0,1769352891,118809090,Missing,,,,,,,,,4,OK,25.6575,355.591,-1823.66,OK,67.8397,348.249,-1776.93,OK,74.0583,415.37,-1824.74,OK,96.3445,389.35,-1780.46,,127637467,Port:3,0,1769352891,118809090,Enabled,0.919989,0.0680179,0.00229684,0.385991,-3.52047,165.152,-1420.07,0.100146,3,OK,-3.41255,165.219,-1420.07,OK,-43.69,133.401,-1421.73,OK,-48.4018,208.938,-1412.05,,127637467,Port:65535,0,1769352891,118809090,Missing,,,,,,,,,7,OK,5.6863,490.645,-2088.53,OK,-1.88292,534.197,-2091.51,OK,-2.46705,524.028,-2017.55,OK,96.3445,389.35,-1780.46,OK,74.0583,415.37,-1824.74,OK,67.8397,348.249,-1776.93,OK,25.6575,355.591,-1823.66
4,,127637473,Port:1,0,1769352891,218809090,Enabled,0.489321,0.683177,-0.322911,0.435388,16.5086,-15.8875,-1509.06,0.335507,4,OK,16.7144,-15.8629,-1509.04,OK,3.39063,-63.7332,-1504.04,OK,41.1129,-99.475,-1521.48,OK,65.7208,-40.5191,-1531.83,,127637473,Port:2,0,1769352891,218809090,Missing,,,,,,,,,4,OK,25.6597,355.588,-1823.64,OK,67.8289,348.23,-1776.83,OK,74.0447,415.375,-1824.73,OK,96.343,389.348,-1780.37,,127637473,Port:3,0,1769352891,218809090,Enabled,0.919987,0.0680433,0.00204216,0.385992,-3.52274,165.16,-1420.07,0.0992937,3,OK,-3.41572,165.226,-1420.07,OK,-43.6914,133.411,-1421.75,OK,-48.4066,208.947,-1412.06,,127637473,Port:65535,0,1769352891,218809090,Missing,,,,,,,,,7,OK,5.67935,490.668,-2088.55,OK,-1.85868,534.139,-2091.3,OK,-2.46021,523.982,-2017.41,OK,96.343,389.348,-1780.37,OK,74.0447,415.375,-1824.73,OK,67.8289,348.23,-1776.83,OK,25.6597,355.588,-1823.64
4,,127637482,Port:1,0,1769352891,368809090,Enabled,0.480524,0.70892,-0.274316,0.437356,21.4312,-27.7313,-1508.91,0.315468,4,OK,21.6249,-27.6822,-1508.94,OK,13.1116,-76.5334,-1502.86,OK,52.8807,-108.807,-1522.59,OK,71.2482,-47.9293,-1534.56,,127637482,Port:2,0,1769352891,368809090,Missing,,,,,,,,,4,OK,25.6596,355.593,-1823.69,OK,67.8481,348.25,-1776.87,OK,74.05,415.385,-1824.78,OK,96.3386,389.343,-1780.35,,127637482,Port:3,0,1769352891,368809090,Enabled,0.919975,0.0681283,0.002242,0.386006,-3.52077,165.165,-1420.06,0.0978044,3,OK,-3.41396,165.231,-1420.06,OK,-43.688,133.419,-1421.72,OK,-48.4039,208.944,-1412.03,,127637482,Port:65535,0,1769352891,368809090,Missing,,,,,,,,,7,OK,5.6825,490.65,-2088.52,OK,-1.87488,534.156,-2091.36,OK,-2.46356,524.003,-2017.5,OK,96.3386,389.343,-1780.35,OK,74.05,415.385,-1824.78,OK,67.8481,348.25,-1776.87,OK,25.6596,355.593,-1823.69
4,,127637488,Port:1,0,1769352891,468809090,Enabled,0.468304,0.724196,-0.257611,0.435738,23.1448,-33.66,-1510.13,0.354098,4,OK,23.3464,-33.591,-1510.2,OK,17.008,-82.8376,-1504.78,OK,57.5534,-113.124,-1526.13,OK,73.0264,-51.3401,-1537.33,,127637488,Port:2,0,1769352891,468809090,Missing,,,,,,,,,4,OK,25.6531,355.595,-1823.7,OK,67.84,348.238,-1776.89,OK,74.0389,415.361,-1824.7,OK,96.3332,389.343,-1780.33,,127637488,Port:3,0,1769352891,468809090,Enabled,0.919964,0.0682744,0.00241163,0.386004,-3.52625,165.165,-1420.07,0.0985163,3,OK,-3.4213,165.233,-1420.07,OK,-43.6933,133.413,-1421.72,OK,-48.4053,208.944,-1412.02,,127637488,Port:65535,0,1769352891,468809090,Missing,,,,,,,,,7,OK,5.67413,490.642,-2088.48,OK,-1.87078,534.135,-2091.33,OK,-2.46175,523.983,-2017.47,OK,96.3332,389.343,-1780.33,OK,74.0389,415.361,-1824.7,OK,67.84,348.238,-1776.89,OK,25.6531,355.595,-1823.7
4,,127637494,Port:1,0,1769352891,568809090,Enabled,0.467673,0.735643,-0.243767,0.425076,25.7774,-37.6181,-1511.13,0.343623,4,OK,25.9733,-37.5643,-1511.23,OK,20.6413,-86.9098,-1505.78,OK,60.8508,-116.415,-1528.88,OK,74.8874,-54.3334,-1540.3,,127637494,Port:2,0,1769352891,568809090,Missing,,,,,,,,,4,OK,25.6619,355.599,-1823.67,OK,67.8379,348.243,-1776.88,OK,74.0398,415.368,-1824.72,OK,96.3312,389.337,-1780.36,,127637494,Port:3,0,1769352891,568809090,Enabled,0.919992,0.0680213,0.00218275,0.385983,-3.52145,165.16,-1420.06,0.100263,3,OK,-3.41384,165.229,-1420.06,OK,-43.692,133.411,-1421.73,OK,-48.4024,208.945,-1412.04,,127637494,Port:65535,0,1769352891,568809090,Missing,,,,,,,,,7,OK,5.66832,490.662,-2088.55,OK,-1.87503,534.118,-2091.33,OK,-2.46832,523.949,-2017.34,OK,96.3312,389.337,-1780.36,OK,74.0398,415.368,-1824.72,OK,67.8379,348.243,-1776.88,OK,25.6619,355.599,-1823.67
4,,127637500,Port:1,0,1769352891,668809090,Enabled,0.449882,0.749012,-0.244951,0.420223,30.0929,-44.1341,-1512.53,0.36262,4,OK,30.2749,-44.0546,-1512.65,OK,25.7464,-93.6542,-1509.17,OK,66.2297,-121.587,-1533.92,OK,79.1713,-58.8655,-1542.75,,127637500,Port:2,0,1769352891,668809090,Missing,,,,,,,,,4,OK,25.6598,355.58,-1823.64,OK,67.841,348.265,-1776.98,OK,74.046,415.378,-1824.72,OK,96.3327,389.355,-1780.42,,127637500,Port:3,0,1769352891,668809090,Enabled,0.919979,0.0683219,0.00199317,0.385962,-3.52137,165.164,-1420.06,0.0983761,3,OK,-3.41571,165.232,-1420.06,OK,-43.6922,133.422,-1421.75,OK,-48.4001,208.944,-1412.02,,127637500,Port:65535,0,1769352891,668809090,Missing,,,,,,,,,7,OK,5.67856,490.669,-2088.58,OK,-1.85455,534.19,-2091.47,OK,-2.44863,524.023,-2017.52,OK,96.3327,389.355,-1780.42,OK,74.046,415.378,-1824.72,OK,67.841,348.265,-1776.98,OK,25.6598,355.58,-1823.64
4,,127637506,Port:1,0,1769352891,768809089,Enabled,0.425264,0.768066,-0.25072,0.407877,34.6374,-51.2249,-1513.7,0.405229,4,OK,34.847,-51.1155,-1513.83,OK,30.8719,-100.906,-1513.53,OK,71.136,-126.74,-1540.68,OK,83.2535,-63.4452,-1545.61,,127637506,Port:2,0,1769352891,768809089,Missing,,,,,,,,,4,OK,25.6621,355.599,-1823.68,OK,67.8354,348.242,-1776.85,OK,74.0358,415.371,-1824.68,OK,96.3361,389.339,-1780.31,,127637506,Port:3,0,1769352891,768809089,Enabled,0.919971,0.0681382,0.00237498,0.386011,-3.52444,165.164,-1420.09,0.100423,3,OK,-3.41519,165.231,-1420.09,OK,-43.6932,133.413,-1421.74,OK,-48.4072,208.944,-1412.05,,127637506,Port:65535,0,1769352891,768809089,Missing,,,,,,,,,7,OK,5.68082,490.674,-2088.55,OK,-1.87763,534.154,-2091.3,OK,-2.46993,524.007,-2017.48,OK,96.3361,389.339,-1780.31,OK,74.0358,415.371,-1824.68,OK,67.8354,348.242,-1776.85,OK,25.6621,355.599,-1823.68
4,,127637512,Port:1,0,1769352891,868809089,Enabled,0.403854,0.779804,-0.261851,0.400301,39.4189,-55.5244,-1520.53,0.424346,4,OK,39.6386,-55.4101,-1520.64,OK,35.6594,-105.117,-1523.15,OK,75.8769,-129.44,-1551.7,OK,87.97,-65.9584,-1553.11,,127637512,Port:2,0,1769352891,868809089,Missing,,,,,,,,,4,OK,25.6621,355.587,-1823.68,OK,67.843,348.265,-1777,OK,74.0386,415.363,-1824.7,OK,96.3334,389.35,-1780.39,,127637512,Port:3,0,1769352891,868809089,Enabled,0.920014,0.0679323,0.002112,0.385946,-3.52497,165.161,-1420.07,0.0979323,3,OK,-3.42,165.228,-1420.07,OK,-43.696,133.417,-1421.74,OK,-48.4029,208.951,-1412.06,,127637512,Port:65535,0,1769352891,868809089,Missing,,,,,,,,,7,OK,5.69002,490.643,-2088.49,OK,-1.87189,534.08,-2091.15,OK,-2.45768,523.933,-2017.32,OK,96.3334,389.35,-1780.39,OK,74.0386,415.363,-1824.7,OK,67.843,348.265,-1777,OK,25.6621,355.587,-1823.68
4,,127637521,Port:1,0,1769352892,18809089,Enabled,0.425255,0.774861,-0.278731,0.375576,42.952,-45.5848,-1529.42,0.425729,4,OK,43.1701,-45.4735,-1529.56,OK,35.8557,-94.8534,-1531.31,OK,73.4345,-122.051,-1560.86,OK,89.6301,-59.5322,-1563.39,,127637521,Port:2,0,1769352892,18809089,Missing,,,,,,,,,4,OK,25.6646,355.606,-1823.74,OK,67.8224,348.251,-1776.95,OK,74.0391,415.376,-1824.72,OK,96.3407,389.342,-1780.39,,127637521,Port:3,0,1769352892,18809089,Enabled,0.919976,0.0681109,0.00239468,0.386004,-3.5274,165.172,-1420.09,0.0990324,3,OK,-3.42369,165.242,-1420.09,OK,-43.6948,133.418,-1421.74,OK,-48.4058,208.953,-1412.05,,127637521,Port:65535,0,1769352892,18809089,Missing,,,,,,,,,7,OK,5.66523,490.643,-2088.49,OK,-1.86812,534.155,-2091.39,OK,-2.46383,523.991,-2017.45,OK,96.3407,389.342,-1780.39,OK,74.0391,415.376,-1824.72,OK,67.8224,348.251,-1776.95,OK,25.6646,355.606,-1823.74
4,,127637527,Port:1,0,1769352892,118809089,Enabled,0.460374,0.76104,-0.280105,0.361131,42.8695,-32.4811,-1535.17,0.397888,4,OK,43.083,-32.3952,-1535.28,OK,33.3434,-81.3649,-1534.02,OK,68.6779,-112.009,-1562.99,OK,87.7555,-50.5993,-1569.66,,127637527,Port:2,0,1769352892,118809089,Missing,,,,,,,,,4,OK,25.6542,355.599,-1823.68,OK,67.8289,348.24,-1776.88,OK,74.0385,415.4,-1824.8,OK,96.3459,389.362,-1780.44,,127637527,Port:3,0,1769352892,118809089,Enabled,0.919981,0.0682396,0.00214243,0.385971,-3.52839,165.17,-1420.08,0.0989025,3,OK,-3.42069,165.236,-1420.08,OK,-43.699,133.426,-1421.75,OK,-48.4085,208.95,-1412.04,,127637527,Port:65535,0,1769352892,118809089,Missing,,,,,,,,,7,OK,5.66273,490.643,-2088.46,OK,-1.86655,534.18,-2091.48,OK,-2.44923,524.007,-2017.48,OK,96.3459,389.362,-1780.44,OK,74.0385,415.4,-1824.8,OK,67.8289,348.24,-1776.88,OK,25.6542,355.599,-1823.68
4,,127637533,Port:1,0,1769352892,218809089,Enabled,0.488516,0.743057,-0.274938,0.365551,40.6842,-21.6224,-1542.66,0.367043,4,OK,40.8775,-21.5533,-1542.76,OK,30.2338,-70.1395,-1538.3,OK,64.9898,-103.253,-1565.21,OK,85.2217,-42.7978,-1575.94,,127637533,Port:2,0,1769352892,218809089,Missing,,,,,,,,,4,OK,25.6485,355.597,-1823.67,OK,67.8342,348.259,-1777.01,OK,74.0285,415.387,-1824.7,OK,96.3334,389.359,-1780.35,,127637533,Port:3,0,1769352892,218809089,Enabled,0.919983,0.0681276,0.00243343,0.385985,-3.52714,165.173,-1420.09,0.0958147,3,OK,-3.42426,165.239,-1420.09,OK,-43.6932,133.427,-1421.73,OK,-48.4049,208.955,-1412.05,,127637533,Port:65535,0,1769352892,218809089,Missing,,,,,,,,,7,OK,5.69717,490.633,-2088.44,OK,-1.86588,534.184,-2091.45,OK,-2.46092,524.017,-2017.5,OK,96.3334,389.359,-1780.35,OK,74.0285,415.387,-1824.7,OK,67.8342,348.259,-1777.01,OK,25.6485,355.597,-1823.67
4,,127637539,Port:1,0,1769352892,318809089,Enabled,0.504983,0.727998,-0.269457,0.377365,36.9417,-12.5318,-1551.57,0.336726,4,OK,37.1433,-12.5018,-1551.68,OK,26.3742,-60.8037,-1544.92,OK,61.4445,-95.1516,-1569.67,OK,81.9652,-35.3149,-1583.13,,127637539,Port:2,0,1769352892,318809089,Missing,,,,,,,,,4,OK,25.6557,355.596,-1823.67,OK,67.8326,348.265,-1776.98,OK,74.0301,415.372,-1824.72,OK,96.3398,389.345,-1780.41,,127637539,Port:3,0,1769352892,318809089,Enabled,0.920009,0.0679523,0.00233402,0.385953,-3.52799,165.167,-1420.09,0.097108,3,OK,-3.42198,165.231,-1420.09,OK,-43.6969,133.422,-1421.74,OK,-48.407,208.959,-1412.07,,127637539,Port:65535,0,1769352892,318809089,Missing,,,,,,,,,7,OK,5.68857,490.651,-2088.56,OK,-1.8717,534.181,-2091.46,OK,-2.45012,524.014,-2017.5,OK,96.3398,389.345,-1780.41,OK,74.0301,415.372,-1824.72,OK,67.8326,348.265,-1776.98,OK,25.6557,355.596,-1823.67
