#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
4,,140344066,Port:1,0,1769564667,768785096,Enabled,0.560865,-0.198034,-0.800458,0.0740302,18.1421,-22.1671,-1781.25,0.296415,4,OK,17.9889,-22.1609,-1781.01,OK,-13.2316,7.88,-1805.99,OK,-63.4362,-12.9569,-1812.7,OK,-29.5691,-58.1929,-1780.94,,140344066,Port:2,0,1769564667,768785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344066,Port:3,0,1769564667,768785096,Enabled,0.919734,-0.00514937,0.0387803,0.390589,-30.8321,104.439,-1686.66,0.119436,3,OK,-30.6921,104.506,-1686.67,OK,-70.5613,72.3157,-1682.69,OK,-76.2953,148.356,-1685.34,,140344066,Port:65535,0,1769564667,768785096,Missing,,,,,,,,,1,OK,42.2639,375.659,-2011.93
4,,140344072,Port:1,0,1769564667,868785096,Enabled,0.560813,-0.198648,-0.800295,0.0745407,18.1422,-22.1641,-1781.27,0.293554,4,OK,17.9922,-22.1661,-1781.02,OK,-13.2266,7.87487,-1806.06,OK,-63.4466,-12.9539,-1812.72,OK,-29.5767,-58.1849,-1780.88,,140344072,Port:2,0,1769564667,868785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344072,Port:3,0,1769564667,868785096,Enabled,0.919694,-0.00498463,0.0394746,0.390616,-30.8394,104.44,-1686.72,0.121158,3,OK,-30.6989,104.511,-1686.73,OK,-70.5639,72.3162,-1682.69,OK,-76.3008,148.35,-1685.35,,140344072,Port:65535,0,1769564667,868785096,Missing,,,,,,,,,1,OK,42.2645,375.662,-2011.88
4,,140344081,Port:1,0,1769564668,18785096,Enabled,0.560536,-0.198013,-0.800702,0.0739383,18.1285,-22.1619,-1781.25,0.312768,4,OK,17.9931,-22.1604,-1780.98,OK,-13.2294,7.88147,-1806.04,OK,-63.4441,-12.9513,-1812.76,OK,-29.5757,-58.1877,-1781,,140344081,Port:2,0,1769564668,18785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344081,Port:3,0,1769564668,18785096,Enabled,0.919731,-0.00504004,0.0386508,0.390609,-30.8412,104.442,-1686.67,0.121443,3,OK,-30.6977,104.51,-1686.68,OK,-70.572,72.3176,-1682.72,OK,-76.3072,148.358,-1685.35,,140344081,Port:65535,0,1769564668,18785096,Missing,,,,,,,,,1,OK,42.2551,375.668,-2011.91
4,,140344087,Port:1,0,1769564668,118785096,Enabled,0.560802,-0.198023,-0.800506,0.074012,18.1414,-22.159,-1781.25,0.32517,4,OK,18.001,-22.1569,-1780.96,OK,-13.2315,7.88638,-1806.04,OK,-63.4443,-12.9495,-1812.68,OK,-29.5672,-58.1813,-1780.97,,140344087,Port:2,0,1769564668,118785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344087,Port:3,0,1769564668,118785096,Enabled,0.919727,-0.00492896,0.0385779,0.390628,-30.8336,104.441,-1686.67,0.116392,3,OK,-30.6943,104.505,-1686.68,OK,-70.5598,72.3228,-1682.73,OK,-76.3008,148.349,-1685.33,,140344087,Port:65535,0,1769564668,118785096,Missing,,,,,,,,,1,OK,42.2807,375.686,-2012
4,,140344651,Port:1,0,1769564677,518785099,Enabled,0.70999,0.232799,-0.594808,0.296518,-10.4941,25.2452,-1771.24,0.505261,4,OK,-10.3762,25.1032,-1770.74,OK,-59.4467,17.4496,-1764.84,OK,-72.7126,-34.796,-1754.63,OK,-8.20168,-33.8358,-1763.2,,140344651,Port:2,0,1769564677,518785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344651,Port:3,0,1769564677,518785099,Enabled,0.919718,-0.00516235,0.0386413,0.390639,-30.8423,104.447,-1686.65,0.116669,3,OK,-30.705,104.514,-1686.67,OK,-70.5674,72.3248,-1682.7,OK,-76.3093,148.356,-1685.34,,140344651,Port:65535,0,1769564677,518785099,Missing,,,,,,,,,1,OK,42.2489,375.666,-2011.89
4,,140344660,Port:1,0,1769564677,668785100,Enabled,0.71014,0.23267,-0.594661,0.296556,-10.499,25.22,-1771.26,0.52269,4,OK,-10.3727,25.0837,-1770.74,OK,-59.4528,17.4344,-1764.87,OK,-72.7118,-34.8146,-1754.59,OK,-8.22552,-33.8579,-1763.21,,140344660,Port:2,0,1769564677,668785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344660,Port:3,0,1769564677,668785100,Enabled,0.919717,-0.00485237,0.0387503,0.390635,-30.8381,104.448,-1686.65,0.117772,3,OK,-30.6977,104.513,-1686.66,OK,-70.5634,72.327,-1682.7,OK,-76.3054,148.358,-1685.3,,140344660,Port:65535,0,1769564677,668785100,Missing,,,,,,,,,1,OK,42.2539,375.681,-2011.95
4,,140344666,Port:1,0,1769564677,768785099,Enabled,0.710174,0.232704,-0.59469,0.296386,-10.4997,25.208,-1771.28,0.489032,4,OK,-10.3754,25.0834,-1770.8,OK,-59.4505,17.4281,-1764.84,OK,-72.7229,-34.8148,-1754.65,OK,-8.24329,-33.8817,-1763.22,,140344666,Port:2,0,1769564677,768785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344666,Port:3,0,1769564677,768785099,Enabled,0.91969,-0.00475006,0.0394291,0.390633,-30.8385,104.448,-1686.7,0.121375,3,OK,-30.6961,104.518,-1686.72,OK,-70.5629,72.3258,-1682.69,OK,-76.3017,148.354,-1685.31,,140344666,Port:65535,0,1769564677,768785099,Missing,,,,,,,,,1,OK,42.2543,375.682,-2011.97
4,,140344672,Port:1,0,1769564677,868785098,Enabled,0.710048,0.232836,-0.594821,0.296322,-10.4965,25.2027,-1771.3,0.533149,4,OK,-10.3739,25.0674,-1770.77,OK,-59.4563,17.4219,-1764.93,OK,-72.7145,-34.8277,-1754.66,OK,-8.23149,-33.8892,-1763.3,,140344672,Port:2,0,1769564677,868785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344672,Port:3,0,1769564677,868785098,Enabled,0.919698,-0.00490277,0.0391773,0.390637,-30.8377,104.449,-1686.68,0.118512,3,OK,-30.6976,104.516,-1686.7,OK,-70.5603,72.3272,-1682.69,OK,-76.3037,148.358,-1685.32,,140344672,Port:65535,0,1769564677,868785098,Missing,,,,,,,,,1,OK,42.2622,375.678,-2011.94
4,,140344678,Port:1,0,1769564677,968785098,Enabled,0.710512,0.233004,-0.594314,0.296096,-10.5088,25.1854,-1771.31,0.545276,4,OK,-10.3813,25.057,-1770.76,OK,-59.4545,17.4127,-1764.89,OK,-72.7274,-34.8442,-1754.57,OK,-8.23623,-33.9047,-1763.33,,140344678,Port:2,0,1769564677,968785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344678,Port:3,0,1769564677,968785098,Enabled,0.919728,-0.00484735,0.0384076,0.390642,-30.8411,104.445,-1686.64,0.116984,3,OK,-30.7026,104.51,-1686.65,OK,-70.568,72.3215,-1682.72,OK,-76.3083,148.353,-1685.3,,140344678,Port:65535,0,1769564677,968785098,Missing,,,,,,,,,1,OK,42.2598,375.681,-2011.92
4,,140344684,Port:1,0,1769564678,68785098,Enabled,0.710112,0.232999,-0.594736,0.296213,-10.5067,25.194,-1771.28,0.534631,4,OK,-10.3812,25.0598,-1770.75,OK,-59.4625,17.4045,-1764.9,OK,-72.7254,-34.8438,-1754.64,OK,-8.23216,-33.8962,-1763.3,,140344684,Port:2,0,1769564678,68785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344684,Port:3,0,1769564678,68785098,Enabled,0.919709,-0.00480664,0.0394481,0.390583,-30.8443,104.441,-1686.69,0.12068,3,OK,-30.7042,104.512,-1686.7,OK,-70.5708,72.3199,-1682.67,OK,-76.3018,148.355,-1685.3,,140344684,Port:65535,0,1769564678,68785098,Missing,,,,,,,,,1,OK,42.25,375.67,-2011.9
4,,140344690,Port:1,0,1769564678,168785098,Enabled,0.710752,0.233137,-0.594062,0.295921,-10.5126,25.1816,-1771.34,0.530328,4,OK,-10.3794,25.0514,-1770.82,OK,-59.4637,17.4037,-1764.86,OK,-72.7238,-34.832,-1754.58,OK,-8.23678,-33.9091,-1763.36,,140344690,Port:2,0,1769564678,168785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344690,Port:3,0,1769564678,168785098,Enabled,0.919694,-0.00493498,0.0394424,0.390618,-30.8395,104.447,-1686.7,0.12114,3,OK,-30.697,104.516,-1686.71,OK,-70.5641,72.3258,-1682.68,OK,-76.3028,148.356,-1685.33,,140344690,Port:65535,0,1769564678,168785098,Missing,,,,,,,,,1,OK,42.2523,375.689,-2011.9
4,,140344699,Port:1,0,1769564678,318785098,Enabled,0.710312,0.233747,-0.594656,0.295304,-10.5031,25.1808,-1771.29,0.56463,4,OK,-10.3772,25.0321,-1770.72,OK,-59.4636,17.3899,-1764.9,OK,-72.7284,-34.8428,-1754.67,OK,-8.24059,-33.9184,-1763.45,,140344699,Port:2,0,1769564678,318785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344699,Port:3,0,1769564678,318785098,Enabled,0.919726,-0.00447642,0.0391773,0.390575,-30.8436,104.443,-1686.71,0.11566,3,OK,-30.7075,104.509,-1686.72,OK,-70.5674,72.3249,-1682.72,OK,-76.3006,148.36,-1685.29,,140344699,Port:65535,0,1769564678,318785098,Missing,,,,,,,,,1,OK,42.2557,375.664,-2011.86
4,,140344705,Port:1,0,1769564678,418785098,Enabled,0.710291,0.232731,-0.594547,0.296372,-10.5063,25.1643,-1771.3,0.503318,4,OK,-10.386,25.0361,-1770.81,OK,-59.4641,17.3951,-1764.87,OK,-72.7271,-34.8547,-1754.63,OK,-8.22852,-33.9347,-1763.26,,140344705,Port:2,0,1769564678,418785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344705,Port:3,0,1769564678,418785098,Enabled,0.919732,-0.00530604,0.0384471,0.390623,-30.8399,104.448,-1686.63,0.117657,3,OK,-30.7023,104.514,-1686.64,OK,-70.5674,72.3214,-1682.69,OK,-76.307,148.363,-1685.35,,140344705,Port:65535,0,1769564678,418785098,Missing,,,,,,,,,1,OK,42.2524,375.669,-2011.88
4,,140344711,Port:1,0,1769564678,518785098,Enabled,0.710103,0.232668,-0.594767,0.296432,-10.5011,25.1632,-1771.27,0.5276,4,OK,-10.3777,25.0309,-1770.74,OK,-59.4651,17.3954,-1764.9,OK,-72.734,-34.8612,-1754.61,OK,-8.22499,-33.9316,-1763.24,,140344711,Port:2,0,1769564678,518785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344711,Port:3,0,1769564678,518785098,Enabled,0.9197,-0.00473063,0.0390698,0.390644,-30.8377,104.448,-1686.69,0.121222,3,OK,-30.696,104.519,-1686.7,OK,-70.5642,72.324,-1682.71,OK,-76.3018,148.353,-1685.31,,140344711,Port:65535,0,1769564678,518785098,Missing,,,,,,,,,1,OK,42.2531,375.673,-2011.93
4,,140345275,Port:1,0,1769564687,918785097,Enabled,0.748754,0.445892,-0.341887,0.351654,8.47953,-4.84332,-1865.44,0.307272,4,OK,8.72757,-4.93138,-1865.3,OK,-23.4511,-32.0758,-1838.36,OK,-8.98566,-84.8127,-1832.75,OK,37.0875,-57.0472,-1869.6,,140345275,Port:2,0,1769564687,918785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345275,Port:3,0,1769564687,918785097,Enabled,0.919706,-0.00466588,0.0392389,0.390615,-30.8455,104.45,-1686.72,0.120752,3,OK,-30.7032,104.519,-1686.73,OK,-70.5716,72.3283,-1682.72,OK,-76.3079,148.36,-1685.32,,140345275,Port:65535,0,1769564687,918785097,Missing,,,,,,,,,1,OK,42.2464,375.686,-2011.98
4,,140345281,Port:1,0,1769564688,18785097,Enabled,0.748654,0.445976,-0.342074,0.351579,8.4856,-4.83023,-1865.42,0.337023,4,OK,8.73894,-4.91273,-1865.24,OK,-23.4605,-32.0741,-1838.42,OK,-8.98975,-84.804,-1832.73,OK,37.0773,-57.043,-1869.63,,140345281,Port:2,0,1769564688,18785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345281,Port:3,0,1769564688,18785097,Enabled,0.919714,-0.00470412,0.0388699,0.390631,-30.8402,104.458,-1686.69,0.119717,3,OK,-30.6996,104.527,-1686.7,OK,-70.5675,72.3353,-1682.73,OK,-76.3036,148.364,-1685.32,,140345281,Port:65535,0,1769564688,18785097,Missing,,,,,,,,,1,OK,42.2564,375.699,-2011.98
4,,140345287,Port:1,0,1769564688,118785097,Enabled,0.748488,0.446072,-0.342342,0.351549,8.49295,-4.81378,-1865.35,0.32461,4,OK,8.73632,-4.90531,-1865.18,OK,-23.4549,-32.0593,-1838.36,OK,-9.00098,-84.8015,-1832.73,OK,37.0753,-57.0276,-1869.55,,140345287,Port:2,0,1769564688,118785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345287,Port:3,0,1769564688,118785097,Enabled,0.919716,-0.00485442,0.0388243,0.390629,-30.8412,104.458,-1686.67,0.115838,3,OK,-30.7057,104.524,-1686.69,OK,-70.5645,72.3344,-1682.72,OK,-76.3047,148.368,-1685.32,,140345287,Port:65535,0,1769564688,118785097,Missing,,,,,,,,,1,OK,42.2428,375.684,-2011.92
4,,140345296,Port:1,0,1769564688,268785097,Enabled,0.748269,0.446408,-0.342614,0.351325,8.49978,-4.80082,-1865.36,0.29763,4,OK,8.73477,-4.90966,-1865.21,OK,-23.4539,-32.0605,-1838.36,OK,-9.00155,-84.8036,-1832.87,OK,37.0662,-57.0221,-1869.57,,140345296,Port:2,0,1769564688,268785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345296,Port:3,0,1769564688,268785097,Enabled,0.919741,-0.00474835,0.0386208,0.390593,-30.8419,104.452,-1686.68,0.120144,3,OK,-30.698,104.518,-1686.7,OK,-70.574,72.3352,-1682.75,OK,-76.3054,148.363,-1685.33,,140345296,Port:65535,0,1769564688,268785097,Missing,,,,,,,,,1,OK,42.2478,375.686,-2011.96
4,,140345302,Port:1,0,1769564688,368785097,Enabled,0.748573,0.446462,-0.342119,0.351092,8.48665,-4.81168,-1865.37,0.330643,4,OK,8.73066,-4.91375,-1865.18,OK,-23.4601,-32.0597,-1838.37,OK,-9.00257,-84.8126,-1832.77,OK,37.0778,-57.0305,-1869.66,,140345302,Port:2,0,1769564688,368785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345302,Port:3,0,1769564688,368785097,Enabled,0.919726,-0.00488009,0.0386576,0.390622,-30.8416,104.452,-1686.67,0.12036,3,OK,-30.7004,104.522,-1686.68,OK,-70.572,72.3301,-1682.72,OK,-76.3054,148.359,-1685.32,,140345302,Port:65535,0,1769564688,368785097,Missing,,,,,,,,,1,OK,42.2481,375.675,-2011.93
4,,140345308,Port:1,0,1769564688,468785097,Enabled,0.748827,0.446349,-0.341812,0.350993,8.4852,-4.81631,-1865.41,0.3041,4,OK,8.73306,-4.908,-1865.27,OK,-23.4537,-32.0539,-1838.32,OK,-8.99981,-84.7974,-1832.78,OK,37.0754,-57.043,-1869.67,,140345308,Port:2,0,1769564688,468785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345308,Port:3,0,1769564688,468785097,Enabled,0.919712,-0.004819,0.0390795,0.390614,-30.8462,104.451,-1686.69,0.116475,3,OK,-30.7095,104.518,-1686.71,OK,-70.569,72.33,-1682.71,OK,-76.3083,148.364,-1685.32,,140345308,Port:65535,0,1769564688,468785097,Missing,,,,,,,,,1,OK,42.2629,375.68,-2011.87
4,,140345314,Port:1,0,1769564688,568785097,Enabled,0.748638,0.44595,-0.342193,0.35153,8.49231,-4.81696,-1865.38,0.304081,4,OK,8.73451,-4.90706,-1865.23,OK,-23.452,-32.0505,-1838.33,OK,-9.00519,-84.7896,-1832.74,OK,37.0767,-57.0349,-1869.54,,140345314,Port:2,0,1769564688,568785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345314,Port:3,0,1769564688,568785097,Enabled,0.919711,-0.00480293,0.0393643,0.390587,-30.8447,104.453,-1686.71,0.119943,3,OK,-30.7048,104.524,-1686.72,OK,-70.5713,72.3344,-1682.7,OK,-76.3029,148.364,-1685.32,,140345314,Port:65535,0,1769564688,568785097,Missing,,,,,,,,,1,OK,42.2485,375.677,-2011.86
4,,140345320,Port:1,0,1769564688,668785097,Enabled,0.74875,0.446139,-0.342067,0.351174,8.49534,-4.81612,-1865.36,0.31105,4,OK,8.74112,-4.90315,-1865.21,OK,-23.4508,-32.0466,-1838.32,OK,-9.00547,-84.7918,-1832.73,OK,37.062,-57.0483,-1869.58,,140345320,Port:2,0,1769564688,668785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345320,Port:3,0,1769564688,668785097,Enabled,0.919701,-0.00478817,0.0393157,0.390617,-30.8446,104.45,-1686.69,0.116592,3,OK,-30.7083,104.517,-1686.7,OK,-70.565,72.3268,-1682.68,OK,-76.3065,148.364,-1685.3,,140345320,Port:65535,0,1769564688,668785097,Missing,,,,,,,,,1,OK,42.2463,375.688,-2011.95
4,,140345329,Port:1,0,1769564688,818785100,Enabled,0.748548,0.446007,-0.342351,0.351497,8.49644,-4.81527,-1865.41,0.284926,4,OK,8.7387,-4.90508,-1865.3,OK,-23.4526,-32.0556,-1838.34,OK,-9.00626,-84.7911,-1832.84,OK,37.0639,-57.0383,-1869.55,,140345329,Port:2,0,1769564688,818785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345329,Port:3,0,1769564688,818785100,Enabled,0.919719,-0.00491858,0.0389014,0.390614,-30.8441,104.453,-1686.69,0.116845,3,OK,-30.7089,104.522,-1686.7,OK,-70.5692,72.3301,-1682.72,OK,-76.3046,148.363,-1685.34,,140345329,Port:65535,0,1769564688,818785100,Missing,,,,,,,,,1,OK,42.2565,375.694,-2011.97
4,,140345335,Port:1,0,1769564688,918785100,Enabled,0.748836,0.44654,-0.341826,0.350715,8.48843,-4.8082,-1865.39,0.307009,4,OK,8.74075,-4.90668,-1865.25,OK,-23.4584,-32.0492,-1838.3,OK,-9.01382,-84.7977,-1832.79,OK,37.0712,-57.0365,-1869.7,,140345335,Port:2,0,1769564688,918785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345335,Port:3,0,1769564688,918785100,Enabled,0.919712,-0.00506501,0.0390374,0.390614,-30.8458,104.451,-1686.69,0.118717,3,OK,-30.7064,104.519,-1686.7,OK,-70.5714,72.3295,-1682.7,OK,-76.3095,148.361,-1685.35,,140345335,Port:65535,0,1769564688,918785100,Missing,,,,,,,,,1,OK,42.2568,375.691,-2011.99
4,,140345860,Port:1,0,1769564697,668785095,Enabled,0.32172,0.739319,-0.374363,0.45799,-56.9745,-82.5039,-1728.09,0.387207,4,OK,-56.6657,-82.3703,-1728.15,OK,-63.136,-130.653,-1739.65,OK,-18.4781,-154.698,-1761.03,OK,-2.332,-92.9611,-1748.9,,140345860,Port:2,0,1769564697,668785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345860,Port:3,0,1769564697,668785095,Enabled,0.919741,-0.00496031,0.0386601,0.390585,-30.846,104.454,-1686.66,0.117929,3,OK,-30.7073,104.521,-1686.68,OK,-70.5758,72.3347,-1682.72,OK,-76.3072,148.368,-1685.33,,140345860,Port:65535,0,1769564697,668785095,Missing,,,,,,,,,1,OK,42.2475,375.691,-2011.92
4,,140345866,Port:1,0,1769564697,768785095,Enabled,0.32185,0.739164,-0.37424,0.458251,-56.9821,-82.4979,-1728.14,0.38029,4,OK,-56.6643,-82.3681,-1728.17,OK,-63.1338,-130.67,-1739.73,OK,-18.4793,-154.691,-1760.99,OK,-2.32698,-92.9575,-1748.96,,140345866,Port:2,0,1769564697,768785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345866,Port:3,0,1769564697,768785095,Enabled,0.919723,-0.00499176,0.0391479,0.39058,-30.8473,104.444,-1686.68,0.113821,3,OK,-30.7136,104.508,-1686.69,OK,-70.5691,72.3267,-1682.68,OK,-76.3068,148.361,-1685.32,,140345866,Port:65535,0,1769564697,768785095,Missing,,,,,,,,,1,OK,42.2422,375.669,-2011.83
4,,140345872,Port:1,0,1769564697,868785096,Enabled,0.321845,0.73905,-0.374249,0.45843,-56.9972,-82.4939,-1728.15,0.38989,4,OK,-56.6683,-82.3754,-1728.22,OK,-63.1413,-130.661,-1739.69,OK,-18.4823,-154.693,-1760.99,OK,-2.34523,-92.952,-1748.92,,140345872,Port:2,0,1769564697,868785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345872,Port:3,0,1769564697,868785096,Enabled,0.919693,-0.0053101,0.0391384,0.390646,-30.8422,104.459,-1686.68,0.118417,3,OK,-30.7022,104.526,-1686.69,OK,-70.5649,72.3387,-1682.67,OK,-76.3106,148.365,-1685.36,,140345872,Port:65535,0,1769564697,868785096,Missing,,,,,,,,,1,OK,42.2445,375.68,-2011.89
4,,140345881,Port:1,0,1769564698,18785097,Enabled,0.32135,0.739002,-0.374737,0.458456,-56.9987,-82.5048,-1728.1,0.396964,4,OK,-56.6724,-82.3707,-1728.17,OK,-63.1356,-130.663,-1739.69,OK,-18.484,-154.695,-1761.01,OK,-2.33886,-92.9479,-1748.82,,140345881,Port:2,0,1769564698,18785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345881,Port:3,0,1769564698,18785097,Enabled,0.919712,-0.00489437,0.0387802,0.390644,-30.8444,104.456,-1686.67,0.120902,3,OK,-30.702,104.525,-1686.69,OK,-70.5726,72.3318,-1682.72,OK,-76.3109,148.361,-1685.33,,140345881,Port:65535,0,1769564698,18785097,Missing,,,,,,,,,1,OK,42.2396,375.693,-2011.95
4,,140345887,Port:1,0,1769564698,118785096,Enabled,0.32173,0.739345,-0.374289,0.458002,-56.9768,-82.5034,-1728.09,0.380246,4,OK,-56.6622,-82.3748,-1728.14,OK,-63.1392,-130.662,-1739.68,OK,-18.4803,-154.692,-1761.01,OK,-2.32649,-92.9442,-1748.93,,140345887,Port:2,0,1769564698,118785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345887,Port:3,0,1769564698,118785096,Enabled,0.919727,-0.00505651,0.0388711,0.390598,-30.8478,104.45,-1686.7,0.123178,3,OK,-30.7041,104.521,-1686.71,OK,-70.5802,72.3258,-1682.73,OK,-76.3103,148.363,-1685.36,,140345887,Port:65535,0,1769564698,118785096,Missing,,,,,,,,,1,OK,42.2463,375.686,-2011.9
4,,140345893,Port:1,0,1769564698,218785097,Enabled,0.322035,0.739434,-0.373938,0.457932,-56.9769,-82.4925,-1728.12,0.37942,4,OK,-56.6653,-82.3605,-1728.13,OK,-63.134,-130.658,-1739.71,OK,-18.4784,-154.695,-1760.99,OK,-2.33884,-92.9369,-1749.01,,140345893,Port:2,0,1769564698,218785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345893,Port:3,0,1769564698,218785097,Enabled,0.919713,-0.00462384,0.0390172,0.39062,-30.8466,104.455,-1686.71,0.120651,3,OK,-30.7048,104.524,-1686.73,OK,-70.5744,72.3327,-1682.74,OK,-76.3086,148.362,-1685.32,,140345893,Port:65535,0,1769564698,218785097,Missing,,,,,,,,,1,OK,42.2557,375.702,-2011.98
4,,140345899,Port:1,0,1769564698,318785097,Enabled,0.321738,0.739286,-0.374258,0.458117,-56.9874,-82.4932,-1728.13,0.385071,4,OK,-56.6668,-82.3585,-1728.13,OK,-63.1396,-130.658,-1739.77,OK,-18.4812,-154.691,-1760.99,OK,-2.34121,-92.9303,-1748.99,,140345899,Port:2,0,1769564698,318785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345899,Port:3,0,1769564698,318785097,Enabled,0.919707,-0.00477999,0.0393487,0.390599,-30.8492,104.456,-1686.7,0.1206,3,OK,-30.7078,104.525,-1686.72,OK,-70.5756,72.3358,-1682.69,OK,-76.3096,148.367,-1685.32,,140345899,Port:65535,0,1769564698,318785097,Missing,,,,,,,,,1,OK,42.239,375.697,-2011.94
4,,140345905,Port:1,0,1769564698,418785096,Enabled,0.321567,0.739392,-0.374465,0.457897,-56.9742,-82.5023,-1728.08,0.389989,4,OK,-56.6601,-82.3645,-1728.14,OK,-63.1367,-130.651,-1739.66,OK,-18.4828,-154.693,-1761.05,OK,-2.33454,-92.9398,-1748.9,,140345905,Port:2,0,1769564698,418785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345905,Port:3,0,1769564698,418785096,Enabled,0.919717,-0.00453372,0.0390015,0.390613,-30.8475,104.449,-1686.69,0.122792,3,OK,-30.7028,104.519,-1686.7,OK,-70.5775,72.3248,-1682.72,OK,-76.3099,148.359,-1685.29,,140345905,Port:65535,0,1769564698,418785096,Missing,,,,,,,,,1,OK,42.2424,375.689,-2011.91
4,,140345914,Port:1,0,1769564698,568785097,Enabled,0.322024,0.739374,-0.373997,0.457988,-56.9806,-82.4928,-1728.13,0.37688,4,OK,-56.6713,-82.3676,-1728.14,OK,-63.135,-130.656,-1739.71,OK,-18.4874,-154.691,-1760.99,OK,-2.3367,-92.945,-1749,,140345914,Port:2,0,1769564698,568785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345914,Port:3,0,1769564698,568785097,Enabled,0.919714,-0.00496187,0.0390542,0.39061,-30.8504,104.452,-1686.7,0.118305,3,OK,-30.7107,104.519,-1686.71,OK,-70.5757,72.3321,-1682.72,OK,-76.3142,148.364,-1685.35,,140345914,Port:65535,0,1769564698,568785097,Missing,,,,,,,,,1,OK,42.2383,375.655,-2011.81
