ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
4,,370813552,Port:1,0,1773405825,868831075,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813552,Port:2,0,1773405825,868831075,Enabled,0.288094,0.0833196,-0.0103996,-0.953914,-53.4367,-149.776,-1624.74,0.152745,3,OK,-53.636,-149.794,-1624.78,OK,-8.23962,-127.006,-1616.53,OK,-18.7585,-202.503,-1620.45,,370813552,Port:3,0,1773405825,868831075,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813552,Port:65535,0,1773405825,868831075,Missing,,,,,,,,,1,OK,-67.5607,402.583,-2476.97
4,,370813555,Port:1,0,1773405825,918831075,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813555,Port:2,0,1773405825,918831075,Enabled,0.284143,0.0859898,-0.00744444,-0.954889,-52.5638,-151.182,-1621.31,0.149001,3,OK,-52.7601,-151.194,-1621.34,OK,-7.2292,-128.826,-1612.77,OK,-18.2966,-204.2,-1617.31,,370813555,Port:3,0,1773405825,918831075,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813555,Port:65535,0,1773405825,918831075,Missing,,,,,,,,,1,OK,-67.5489,402.563,-2476.72
4,,370813558,Port:1,0,1773405825,968831075,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813558,Port:2,0,1773405825,968831075,Enabled,0.28018,0.0871507,-0.00493736,-0.955971,-52.1302,-152.154,-1617.59,0.150192,3,OK,-52.3282,-152.166,-1617.62,OK,-6.62786,-130.204,-1608.88,OK,-18.2771,-205.455,-1613.9,,370813558,Port:3,0,1773405825,968831075,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813558,Port:65535,0,1773405825,968831075,Missing,,,,,,,,,1,OK,-67.5615,402.594,-2476.9
4,,370813561,Port:1,0,1773405826,18831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813561,Port:2,0,1773405826,18831078,Enabled,0.276112,0.0880063,-0.00141692,-0.957087,-52.2543,-152.802,-1613.71,0.14906,3,OK,-52.4506,-152.811,-1613.75,OK,-6.58012,-131.275,-1604.86,OK,-18.8155,-206.395,-1610.46,,370813561,Port:3,0,1773405826,18831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813561,Port:65535,0,1773405826,18831078,Missing,,,,,,,,,1,OK,-67.5338,402.562,-2476.73
4,,370813564,Port:1,0,1773405826,68831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813564,Port:2,0,1773405826,68831078,Enabled,0.271758,0.0884196,0.000915438,-0.958295,-52.5712,-153.045,-1609.72,0.149999,3,OK,-52.7684,-153.055,-1609.76,OK,-6.70573,-131.959,-1600.78,OK,-19.5932,-206.938,-1606.79,,370813564,Port:3,0,1773405826,68831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813564,Port:65535,0,1773405826,68831078,Missing,,,,,,,,,1,OK,-67.5949,402.564,-2476.83
4,,370813567,Port:1,0,1773405826,118831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813567,Port:2,0,1773405826,118831078,Enabled,0.269546,0.0896379,0.00419113,-0.958797,-52.7589,-153.407,-1605.92,0.156131,3,OK,-52.9626,-153.417,-1605.96,OK,-6.80881,-132.56,-1596.81,OK,-19.9946,-207.457,-1603.37,,370813567,Port:3,0,1773405826,118831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813567,Port:65535,0,1773405826,118831078,Missing,,,,,,,,,1,OK,-67.5434,402.577,-2476.63
4,,370813570,Port:1,0,1773405826,168831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813570,Port:2,0,1773405826,168831078,Enabled,0.267666,0.0892444,0.007846,-0.959338,-53.0064,-154.021,-1602.37,0.139765,3,OK,-53.1878,-154.023,-1602.4,OK,-6.98235,-133.386,-1593.24,OK,-20.4141,-208.201,-1600.3,,370813570,Port:3,0,1773405826,168831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813570,Port:65535,0,1773405826,168831078,Missing,,,,,,,,,1,OK,-67.5548,402.625,-2477.04
4,,370813573,Port:1,0,1773405826,218831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813573,Port:2,0,1773405826,218831078,Enabled,0.266902,0.0907652,0.0108786,-0.959378,-53.4361,-154.723,-1599.26,0.138125,3,OK,-53.619,-154.717,-1599.29,OK,-7.4084,-134.208,-1589.93,OK,-20.8928,-208.943,-1597.51,,370813573,Port:3,0,1773405826,218831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813573,Port:65535,0,1773405826,218831078,Missing,,,,,,,,,1,OK,-67.56,402.532,-2476.57
4,,370813576,Port:1,0,1773405826,268831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813576,Port:2,0,1773405826,268831078,Enabled,0.2646,0.0927594,0.0146863,-0.959774,-54.1605,-155.182,-1596.38,0.150569,3,OK,-54.3576,-155.185,-1596.42,OK,-8.05133,-134.925,-1586.79,OK,-21.8376,-209.545,-1595.05,,370813576,Port:3,0,1773405826,268831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813576,Port:65535,0,1773405826,268831078,Missing,,,,,,,,,1,OK,-67.5482,402.584,-2476.74
4,,370813579,Port:1,0,1773405826,318831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813579,Port:2,0,1773405826,318831078,Enabled,0.264066,0.0941567,0.0171103,-0.959745,-55.1744,-155.132,-1593.65,0.148702,3,OK,-55.3711,-155.135,-1593.68,OK,-9.06803,-134.965,-1583.89,OK,-22.8846,-209.509,-1592.57,,370813579,Port:3,0,1773405826,318831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813579,Port:65535,0,1773405826,318831078,Missing,,,,,,,,,1,OK,-67.5479,402.573,-2476.65
4,,370813582,Port:1,0,1773405826,368831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813582,Port:2,0,1773405826,368831078,Enabled,0.263981,0.0964532,0.0196158,-0.959493,-56.7856,-154.979,-1590.8,0.146755,3,OK,-56.9817,-154.972,-1590.83,OK,-10.7237,-134.862,-1580.77,OK,-24.4735,-209.354,-1589.95,,370813582,Port:3,0,1773405826,368831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813582,Port:65535,0,1773405826,368831078,Missing,,,,,,,,,1,OK,-67.5252,402.576,-2476.59
4,,370813585,Port:1,0,1773405826,418831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813585,Port:2,0,1773405826,418831078,Enabled,0.265581,0.0986112,0.0220957,-0.958778,-58.7945,-154.504,-1587.9,0.139305,3,OK,-58.9818,-154.491,-1587.94,OK,-12.8514,-134.275,-1577.63,OK,-26.2743,-208.759,-1587.26,,370813585,Port:3,0,1773405826,418831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813585,Port:65535,0,1773405826,418831078,Missing,,,,,,,,,1,OK,-67.5498,402.564,-2476.79
4,,370813588,Port:1,0,1773405826,468831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813588,Port:2,0,1773405826,468831078,Enabled,0.267083,0.101911,0.0252572,-0.957937,-61.288,-154.276,-1584.82,0.136974,3,OK,-61.4721,-154.268,-1584.85,OK,-15.4733,-133.953,-1574.17,OK,-28.5668,-208.402,-1584.43,,370813588,Port:3,0,1773405826,468831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813588,Port:65535,0,1773405826,468831078,Missing,,,,,,,,,1,OK,-67.5562,402.56,-2476.57
4,,370813591,Port:1,0,1773405826,518831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813591,Port:2,0,1773405826,518831078,Enabled,0.268116,0.104795,0.0298818,-0.957204,-63.8128,-154.248,-1581.63,0.128821,3,OK,-63.9851,-154.234,-1581.66,OK,-18.1085,-133.886,-1570.62,OK,-30.922,-208.284,-1581.68,,370813591,Port:3,0,1773405826,518831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813591,Port:65535,0,1773405826,518831078,Missing,,,,,,,,,1,OK,-67.5283,402.587,-2476.78
4,,370813594,Port:1,0,1773405826,568831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813594,Port:2,0,1773405826,568831078,Enabled,0.269179,0.110835,0.03243,-0.956141,-66.706,-153.956,-1578.27,0.147038,3,OK,-66.9015,-153.95,-1578.31,OK,-21.1557,-133.552,-1566.62,OK,-33.6621,-207.898,-1578.41,,370813594,Port:3,0,1773405826,568831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813594,Port:65535,0,1773405826,568831078,Missing,,,,,,,,,1,OK,-67.5527,402.563,-2476.84
4,,370813597,Port:1,0,1773405826,618831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813597,Port:2,0,1773405826,618831078,Enabled,0.2698,0.116863,0.0364632,-0.955103,-69.8773,-153.979,-1574.47,0.141656,3,OK,-70.0662,-153.965,-1574.51,OK,-24.4973,-133.608,-1562.16,OK,-36.7066,-207.848,-1574.88,,370813597,Port:3,0,1773405826,618831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813597,Port:65535,0,1773405826,618831078,Missing,,,,,,,,,1,OK,-67.5682,402.58,-2476.76
4,,370813600,Port:1,0,1773405826,668831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813600,Port:2,0,1773405826,668831078,Enabled,0.270028,0.123369,0.0390742,-0.954116,-72.7981,-153.671,-1570.53,0.139514,3,OK,-72.9852,-153.659,-1570.57,OK,-27.5844,-133.367,-1557.54,OK,-39.5629,-207.486,-1571.02,,370813600,Port:3,0,1773405826,668831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813600,Port:65535,0,1773405826,668831078,Missing,,,,,,,,,1,OK,-67.5602,402.539,-2476.7
4,,370813603,Port:1,0,1773405826,718831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813603,Port:2,0,1773405826,718831078,Enabled,0.269318,0.129529,0.0416705,-0.953391,-75.3024,-153.16,-1566.15,0.141932,3,OK,-75.4934,-153.135,-1566.19,OK,-30.2157,-133.015,-1552.52,OK,-42.0965,-207.001,-1566.75,,370813603,Port:3,0,1773405826,718831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813603,Port:65535,0,1773405826,718831078,Missing,,,,,,,,,1,OK,-67.5794,402.562,-2476.9
4,,370813606,Port:1,0,1773405826,768831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813606,Port:2,0,1773405826,768831078,Enabled,0.266632,0.137442,0.0455708,-0.952859,-77.3159,-152.83,-1561.43,0.138192,3,OK,-77.5006,-152.801,-1561.47,OK,-32.3258,-133.057,-1546.97,OK,-44.3435,-206.818,-1562.27,,370813606,Port:3,0,1773405826,768831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813606,Port:65535,0,1773405826,768831078,Missing,,,,,,,,,1,OK,-67.5583,402.585,-2476.84
4,,370813609,Port:1,0,1773405826,818831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813609,Port:2,0,1773405826,818831078,Enabled,0.26181,0.142523,0.0459334,-0.953432,-78.6863,-151.375,-1556.79,0.134688,3,OK,-78.8668,-151.342,-1556.83,OK,-33.6409,-132.132,-1541.84,OK,-46.2375,-205.666,-1557.6,,370813609,Port:3,0,1773405826,818831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813609,Port:65535,0,1773405826,818831078,Missing,,,,,,,,,1,OK,-67.5353,402.538,-2476.82
4,,370813612,Port:1,0,1773405826,868831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813612,Port:2,0,1773405826,868831078,Enabled,0.258558,0.147557,0.0463478,-0.953534,-79.7206,-149.566,-1552.64,0.14532,3,OK,-79.9125,-149.535,-1552.69,OK,-34.6727,-130.662,-1537.19,OK,-47.626,-204.089,-1553.39,,370813612,Port:3,0,1773405826,868831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813612,Port:65535,0,1773405826,868831078,Missing,,,,,,,,,1,OK,-67.5789,402.535,-2476.46
4,,370813615,Port:1,0,1773405826,918831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813615,Port:2,0,1773405826,918831078,Enabled,0.258674,0.151755,0.0484886,-0.952737,-81.0452,-148.669,-1548.79,0.14191,3,OK,-81.2332,-148.634,-1548.84,OK,-36.1307,-129.831,-1532.9,OK,-48.8957,-203.152,-1549.66,,370813615,Port:3,0,1773405826,918831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813615,Port:65535,0,1773405826,918831078,Missing,,,,,,,,,1,OK,-67.5787,402.618,-2477.01
4,,370813618,Port:1,0,1773405826,968831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813618,Port:2,0,1773405826,968831078,Enabled,0.262044,0.159147,0.0426419,-0.950887,-82.9772,-146.589,-1545.28,0.142081,3,OK,-83.1657,-146.554,-1545.32,OK,-38.4492,-127.411,-1528.74,OK,-50.5526,-200.909,-1545.11,,370813618,Port:3,0,1773405826,968831078,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813618,Port:65535,0,1773405826,968831078,Missing,,,,,,,,,1,OK,-67.5657,402.531,-2476.64
4,,370813621,Port:1,0,1773405827,18831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813621,Port:2,0,1773405827,18831074,Enabled,0.26345,0.170952,0.0385288,-0.948623,-85.8062,-145.383,-1542.26,0.154804,3,OK,-86.0102,-145.339,-1542.32,OK,-41.7354,-126.113,-1524.63,OK,-53.3038,-199.651,-1541.16,,370813621,Port:3,0,1773405827,18831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813621,Port:65535,0,1773405827,18831074,Missing,,,,,,,,,1,OK,-67.5764,402.529,-2476.27
4,,370813624,Port:1,0,1773405827,68831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813624,Port:2,0,1773405827,68831074,Enabled,0.258225,0.179081,0.0413449,-0.948441,-89.0995,-144.851,-1539.34,0.150586,3,OK,-89.2968,-144.804,-1539.4,OK,-45.0994,-126.21,-1520.9,OK,-57.1273,-199.431,-1538.43,,370813624,Port:3,0,1773405827,68831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813624,Port:65535,0,1773405827,68831074,Missing,,,,,,,,,1,OK,-67.5517,402.57,-2476.69
4,,370813627,Port:1,0,1773405827,118831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813627,Port:2,0,1773405827,118831081,Enabled,0.252539,0.183318,0.0456713,-0.948964,-91.9879,-143.319,-1535.95,0.142574,3,OK,-92.1739,-143.274,-1536,OK,-47.9079,-125.335,-1517.05,OK,-60.5644,-198.225,-1535.55,,370813627,Port:3,0,1773405827,118831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813627,Port:65535,0,1773405827,118831081,Missing,,,,,,,,,1,OK,-67.5566,402.594,-2477.06
4,,370813630,Port:1,0,1773405827,168831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813630,Port:2,0,1773405827,168831081,Enabled,0.250236,0.181584,0.0473003,-0.949827,-93.542,-140.4,-1532.02,0.145471,3,OK,-93.7317,-140.354,-1532.07,OK,-49.299,-122.647,-1513.28,OK,-62.3398,-195.436,-1531.93,,370813630,Port:3,0,1773405827,168831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813630,Port:65535,0,1773405827,168831081,Missing,,,,,,,,,1,OK,-67.5667,402.573,-2476.81
4,,370813633,Port:1,0,1773405827,218831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813633,Port:2,0,1773405827,218831074,Enabled,0.251069,0.177166,0.0484021,-0.950386,-94.1596,-137.28,-1527.95,0.143329,3,OK,-94.3472,-137.233,-1528,OK,-49.7912,-119.439,-1509.62,OK,-62.8389,-192.238,-1528.12,,370813633,Port:3,0,1773405827,218831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813633,Port:65535,0,1773405827,218831074,Missing,,,,,,,,,1,OK,-67.5664,402.528,-2476.54
4,,370813636,Port:1,0,1773405827,268831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813636,Port:2,0,1773405827,268831074,Enabled,0.253092,0.177075,0.0495441,-0.949807,-95.3749,-134.406,-1523.87,0.146458,3,OK,-95.5666,-134.356,-1523.92,OK,-51.0796,-116.383,-1505.53,OK,-63.803,-189.231,-1524.13,,370813636,Port:3,0,1773405827,268831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813636,Port:65535,0,1773405827,268831074,Missing,,,,,,,,,1,OK,-67.5353,402.555,-2476.54
4,,370813639,Port:1,0,1773405827,318831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813639,Port:2,0,1773405827,318831074,Enabled,0.25203,0.179902,0.0533695,-0.949351,-97.7442,-131.908,-1519.48,0.149158,3,OK,-97.9396,-131.861,-1519.54,OK,-53.4955,-114.083,-1500.82,OK,-66.211,-186.75,-1520.13,,370813639,Port:3,0,1773405827,318831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813639,Port:65535,0,1773405827,318831074,Missing,,,,,,,,,1,OK,-67.5317,402.526,-2476.34
4,,370813642,Port:1,0,1773405827,368831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813642,Port:2,0,1773405827,368831081,Enabled,0.248236,0.180234,0.0570094,-0.950076,-100.251,-128.683,-1514.58,0.149246,3,OK,-100.447,-128.645,-1514.64,OK,-55.8505,-111.287,-1495.85,OK,-69.0711,-183.709,-1515.75,,370813642,Port:3,0,1773405827,368831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813642,Port:65535,0,1773405827,368831081,Missing,,,,,,,,,1,OK,-67.5676,402.602,-2476.97
4,,370813645,Port:1,0,1773405827,418831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813645,Port:2,0,1773405827,418831081,Enabled,0.245929,0.178756,0.0591018,-0.950827,-102.497,-124.381,-1509.34,0.143873,3,OK,-102.684,-124.323,-1509.39,OK,-57.966,-107.245,-1490.74,OK,-71.525,-179.527,-1510.86,,370813645,Port:3,0,1773405827,418831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813645,Port:65535,0,1773405827,418831081,Missing,,,,,,,,,1,OK,-67.5704,402.584,-2476.88
4,,370813648,Port:1,0,1773405827,468831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813648,Port:2,0,1773405827,468831074,Enabled,0.241954,0.177785,0.0604243,-0.951945,-104.243,-119.539,-1503.89,0.152709,3,OK,-104.443,-119.492,-1503.95,OK,-59.505,-102.788,-1485.38,OK,-73.6973,-174.91,-1505.71,,370813648,Port:3,0,1773405827,468831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813648,Port:65535,0,1773405827,468831074,Missing,,,,,,,,,1,OK,-67.5471,402.534,-2476.62
4,,370813651,Port:1,0,1773405827,518831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813651,Port:2,0,1773405827,518831074,Enabled,0.238483,0.175235,0.0640612,-0.953055,-105.211,-114.892,-1498.55,0.146857,3,OK,-105.403,-114.841,-1498.6,OK,-60.2524,-98.5203,-1480.27,OK,-74.9872,-170.415,-1500.97,,370813651,Port:3,0,1773405827,518831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813651,Port:65535,0,1773405827,518831074,Missing,,,,,,,,,1,OK,-67.5683,402.563,-2476.65
4,,370813654,Port:1,0,1773405827,568831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813654,Port:2,0,1773405827,568831074,Enabled,0.233788,0.171034,0.0677041,-0.954729,-105.945,-109.858,-1492.99,0.133428,3,OK,-106.118,-109.8,-1493.03,OK,-60.6774,-93.9594,-1475.1,OK,-76.1954,-165.606,-1496.09,,370813654,Port:3,0,1773405827,568831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813654,Port:65535,0,1773405827,568831074,Missing,,,,,,,,,1,OK,-67.5634,402.608,-2476.84
4,,370813657,Port:1,0,1773405827,618831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813657,Port:2,0,1773405827,618831081,Enabled,0.229222,0.167521,0.0692308,-0.956348,-106.729,-104.448,-1487.29,0.139105,3,OK,-106.911,-104.397,-1487.33,OK,-61.1646,-88.9731,-1469.74,OK,-77.4846,-160.437,-1490.79,,370813657,Port:3,0,1773405827,618831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813657,Port:65535,0,1773405827,618831081,Missing,,,,,,,,,1,OK,-67.5533,402.586,-2476.87
4,,370813660,Port:1,0,1773405827,668831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813660,Port:2,0,1773405827,668831081,Enabled,0.225567,0.166164,0.0749303,-0.957024,-108.1,-100.593,-1481.78,0.141658,3,OK,-108.286,-100.541,-1481.83,OK,-62.3519,-85.5699,-1464.34,OK,-79.1663,-156.673,-1486.09,,370813660,Port:3,0,1773405827,668831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813660,Port:65535,0,1773405827,668831081,Missing,,,,,,,,,1,OK,-67.5491,402.547,-2476.6
4,,370813663,Port:1,0,1773405827,718831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813663,Port:2,0,1773405827,718831074,Enabled,0.22322,0.165854,0.0814995,-0.957091,-110.249,-97.3096,-1476.29,0.136221,3,OK,-110.426,-97.2509,-1476.33,OK,-64.4056,-82.6156,-1458.83,OK,-81.4631,-153.405,-1481.45,,370813663,Port:3,0,1773405827,718831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813663,Port:65535,0,1773405827,718831074,Missing,,,,,,,,,1,OK,-67.5784,402.589,-2477
4,,370813666,Port:1,0,1773405827,768831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813666,Port:2,0,1773405827,768831074,Enabled,0.221693,0.167947,0.0864797,-0.956644,-113.234,-94.6359,-1471.11,0.144864,3,OK,-113.424,-94.5837,-1471.15,OK,-67.387,-80.2027,-1453.41,OK,-84.5181,-150.703,-1476.84,,370813666,Port:3,0,1773405827,768831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813666,Port:65535,0,1773405827,768831074,Missing,,,,,,,,,1,OK,-67.5518,402.592,-2476.9
4,,370813669,Port:1,0,1773405827,818831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813669,Port:2,0,1773405827,818831074,Enabled,0.222233,0.169282,0.0910802,-0.955856,-116.435,-92.3633,-1466.33,0.141597,3,OK,-116.619,-92.2984,-1466.37,OK,-70.6575,-77.9889,-1448.46,OK,-87.5556,-148.293,-1472.56,,370813669,Port:3,0,1773405827,818831074,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813669,Port:65535,0,1773405827,818831074,Missing,,,,,,,,,1,OK,-67.5534,402.603,-2476.89
4,,370813672,Port:1,0,1773405827,868831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813672,Port:2,0,1773405827,868831081,Enabled,0.223169,0.17077,0.0972814,-0.954761,-119.673,-90.5558,-1462.32,0.136551,3,OK,-119.85,-90.4949,-1462.35,OK,-73.9663,-76.2089,-1444.24,OK,-90.5642,-146.289,-1469.22,,370813672,Port:3,0,1773405827,868831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813672,Port:65535,0,1773405827,868831081,Missing,,,,,,,,,1,OK,-67.5261,402.573,-2476.75
4,,370813675,Port:1,0,1773405827,918831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813675,Port:2,0,1773405827,918831081,Enabled,0.223956,0.17452,0.104059,-0.953183,-123.592,-88.8252,-1459.3,0.144129,3,OK,-123.781,-88.7707,-1459.34,OK,-78.0183,-74.5784,-1440.79,OK,-94.237,-144.33,-1466.87,,370813675,Port:3,0,1773405827,918831081,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370813675,Port:65535,0,1773405827,918831081,Missing,,,,,,,,,1,OK,-67.5509,402.633,-2477.07
