ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365853298,3,Port:1,0,1773323154,968828403,50000000,Enabled,0.603571,0.212852,-0.681063,0.355738,-49.3521,189.798,-1772.17,0.142193,4,OK,-49.2476,189.683,-1772.11,OK,-97.5617,178.052,-1779.48,OK,-108.347,124.633,-1773.77,OK,-44.6002,130.836,-1762.87,,365853298,Port:2,0,1773323154,968828403,Enabled,0.930181,0.0306657,0.0350881,0.364132,-87.4045,271.234,-1592.32,0.142094,3,OK,-87.2339,271.303,-1592.34,OK,-128.938,241.295,-1589.62,OK,-130.117,317.568,-1587.1,,365853298,Port:3,0,1773323154,968828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853298,Port:65535,0,1773323154,968828403,Missing,,,,,,,,,0
4,,365853301,3,Port:1,0,1773323155,18828403,50000000,Enabled,0.594325,0.227811,-0.682566,0.359142,-51.9408,188.185,-1771.16,0.145522,4,OK,-51.8236,188.078,-1771.1,OK,-99.7406,175.115,-1778.95,OK,-108.911,121.298,-1774.27,OK,-45.4463,129.231,-1762.92,,365853301,Port:2,0,1773323155,18828403,Enabled,0.930163,0.0309521,0.0351687,0.364146,-87.4078,271.237,-1592.34,0.138806,3,OK,-87.241,271.305,-1592.35,OK,-128.937,241.299,-1589.63,OK,-130.118,317.566,-1587.08,,365853301,Port:3,0,1773323155,18828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853301,Port:65535,0,1773323155,18828403,Missing,,,,,,,,,0
4,,365853304,3,Port:1,0,1773323155,68828403,50000000,Enabled,0.594343,0.236883,-0.676687,0.364331,-54.6938,186.566,-1771.32,0.13795,4,OK,-54.5787,186.468,-1771.28,OK,-102.293,172.48,-1778.54,OK,-110.261,118.491,-1773.78,OK,-46.8524,127.757,-1763.1,,365853304,Port:2,0,1773323155,68828403,Enabled,0.930136,0.0308141,0.0354836,0.364195,-87.4056,271.241,-1592.36,0.141985,3,OK,-87.2342,271.309,-1592.37,OK,-128.931,241.296,-1589.61,OK,-130.122,317.57,-1587.1,,365853304,Port:3,0,1773323155,68828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853304,Port:65535,0,1773323155,68828403,Missing,,,,,,,,,0
4,,365853307,3,Port:1,0,1773323155,118828403,50000000,Enabled,0.588126,0.244997,-0.67743,0.367659,-55.8119,184.729,-1771.5,0.143041,4,OK,-55.6932,184.626,-1771.44,OK,-103.1,169.802,-1779.1,OK,-110.058,115.628,-1774.82,OK,-46.8801,126.016,-1763.76,,365853307,Port:2,0,1773323155,118828403,Enabled,0.930141,0.0307647,0.0353437,0.364201,-87.405,271.241,-1592.33,0.143294,3,OK,-87.2334,271.312,-1592.34,OK,-128.934,241.295,-1589.6,OK,-130.121,317.565,-1587.08,,365853307,Port:3,0,1773323155,118828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853307,Port:65535,0,1773323155,118828403,Missing,,,,,,,,,0
4,,365853310,3,Port:1,0,1773323155,168828403,50000000,Enabled,0.580155,0.243231,-0.687554,0.362669,-54.5596,183.843,-1771.77,0.142543,4,OK,-54.4336,183.75,-1771.73,OK,-101.774,169.38,-1780.6,OK,-109.208,115.215,-1777.38,OK,-46.2435,124.95,-1764.77,,365853310,Port:2,0,1773323155,168828403,Enabled,0.930113,0.0310224,0.0358559,0.364199,-87.4061,271.243,-1592.39,0.140074,3,OK,-87.2365,271.308,-1592.4,OK,-128.927,241.297,-1589.61,OK,-130.12,317.569,-1587.08,,365853310,Port:3,0,1773323155,168828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853310,Port:65535,0,1773323155,168828403,Missing,,,,,,,,,0
4,,365853313,3,Port:1,0,1773323155,218828403,50000000,Enabled,0.579851,0.242913,-0.68861,0.361363,-53.4562,182.882,-1772.37,0.142936,4,OK,-53.3303,182.782,-1772.36,OK,-100.69,168.547,-1781.26,OK,-108.246,114.389,-1778.23,OK,-45.2881,123.961,-1765.49,,365853313,Port:2,0,1773323155,218828403,Enabled,0.930156,0.0306469,0.0352999,0.364177,-87.4043,271.236,-1592.34,0.140778,3,OK,-87.2371,271.305,-1592.35,OK,-128.931,241.289,-1589.61,OK,-130.119,317.57,-1587.1,,365853313,Port:3,0,1773323155,218828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853313,Port:65535,0,1773323155,218828403,Missing,,,,,,,,,0
4,,365853316,3,Port:1,0,1773323155,268828403,50000000,Enabled,0.578968,0.241489,-0.69027,0.360564,-52.1956,182.207,-1773.24,0.141674,4,OK,-52.0809,182.104,-1773.2,OK,-99.4418,168.031,-1782.35,OK,-107.168,113.899,-1779.36,OK,-44.2229,123.243,-1766.4,,365853316,Port:2,0,1773323155,268828403,Enabled,0.930167,0.0306713,0.0351838,0.364159,-87.4042,271.237,-1592.33,0.138603,3,OK,-87.2372,271.303,-1592.34,OK,-128.932,241.297,-1589.62,OK,-130.119,317.569,-1587.1,,365853316,Port:3,0,1773323155,268828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853316,Port:65535,0,1773323155,268828403,Missing,,,,,,,,,0
4,,365853319,3,Port:1,0,1773323155,318828403,50000000,Enabled,0.576632,0.237368,-0.692845,0.3621,-49.9892,181.985,-1774.6,0.145726,4,OK,-49.8685,181.873,-1774.56,OK,-97.2016,167.942,-1784.13,OK,-105.145,113.838,-1781,OK,-42.2789,123.028,-1767.45,,365853319,Port:2,0,1773323155,318828403,Enabled,0.930165,0.030736,0.0352773,0.364149,-87.4023,271.236,-1592.35,0.142535,3,OK,-87.2295,271.303,-1592.36,OK,-128.934,241.297,-1589.62,OK,-130.116,317.567,-1587.1,,365853319,Port:3,0,1773323155,318828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853319,Port:65535,0,1773323155,318828403,Missing,,,,,,,,,0
4,,365853322,3,Port:1,0,1773323155,368828403,50000000,Enabled,0.576079,0.230932,-0.696689,0.359762,-46.8639,182.674,-1775.68,0.153005,4,OK,-46.7422,182.562,-1775.61,OK,-94.1626,169.23,-1785.63,OK,-102.851,115.242,-1782.46,OK,-39.9919,123.641,-1768.42,,365853322,Port:2,0,1773323155,368828403,Enabled,0.93014,0.0308211,0.0351535,0.364216,-87.3986,271.242,-1592.33,0.139389,3,OK,-87.2307,271.307,-1592.34,OK,-128.922,241.294,-1589.62,OK,-130.119,317.572,-1587.08,,365853322,Port:3,0,1773323155,368828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853322,Port:65535,0,1773323155,368828403,Missing,,,,,,,,,0
4,,365853325,3,Port:1,0,1773323155,418828403,50000000,Enabled,0.576092,0.229885,-0.698612,0.356668,-45.8419,183.313,-1774.93,0.136423,4,OK,-45.7282,183.214,-1774.9,OK,-93.2112,170.206,-1784.99,OK,-102.212,116.245,-1782.14,OK,-39.3209,124.18,-1767.9,,365853325,Port:2,0,1773323155,418828403,Enabled,0.930151,0.031096,0.0348638,0.364192,-87.4005,271.244,-1592.36,0.139347,3,OK,-87.2312,271.309,-1592.37,OK,-128.929,241.303,-1589.68,OK,-130.119,317.567,-1587.09,,365853325,Port:3,0,1773323155,418828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853325,Port:65535,0,1773323155,418828403,Missing,,,,,,,,,0
4,,365853328,3,Port:1,0,1773323155,468828403,50000000,Enabled,0.576722,0.235637,-0.695593,0.357795,-48.4128,183.445,-1773.96,0.145569,4,OK,-48.3024,183.337,-1773.9,OK,-95.7153,169.871,-1783.7,OK,-104.143,115.825,-1780.87,OK,-41.2369,124.375,-1767.16,,365853328,Port:2,0,1773323155,468828403,Enabled,0.930151,0.0308563,0.0352454,0.364177,-87.4036,271.245,-1592.36,0.141949,3,OK,-87.2307,271.31,-1592.37,OK,-128.932,241.304,-1589.64,OK,-130.121,317.574,-1587.1,,365853328,Port:3,0,1773323155,468828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853328,Port:65535,0,1773323155,468828403,Missing,,,,,,,,,0
4,,365853331,3,Port:1,0,1773323155,518828403,50000000,Enabled,0.57506,0.252082,-0.687803,0.364264,-54.3345,182.97,-1772.94,0.135452,4,OK,-54.2157,182.874,-1772.93,OK,-101.28,167.792,-1781.99,OK,-107.756,113.455,-1779.4,OK,-44.9797,124.151,-1766.55,,365853331,Port:2,0,1773323155,518828403,Enabled,0.930126,0.0310239,0.0354273,0.36421,-87.4044,271.242,-1592.37,0.14248,3,OK,-87.2328,271.311,-1592.39,OK,-128.931,241.296,-1589.64,OK,-130.12,317.562,-1587.09,,365853331,Port:3,0,1773323155,518828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853331,Port:65535,0,1773323155,518828403,Missing,,,,,,,,,0
4,,365853334,3,Port:1,0,1773323155,568828403,50000000,Enabled,0.572416,0.267489,-0.681007,0.370161,-60.0474,182.329,-1771.84,0.147835,4,OK,-59.9191,182.222,-1771.79,OK,-106.574,165.642,-1780.44,OK,-111.21,111.11,-1778.04,OK,-48.655,123.836,-1765.95,,365853334,Port:2,0,1773323155,568828403,Enabled,0.930142,0.0309435,0.0353752,0.36418,-87.4061,271.242,-1592.35,0.140571,3,OK,-87.2379,271.309,-1592.36,OK,-128.932,241.295,-1589.62,OK,-130.12,317.573,-1587.08,,365853334,Port:3,0,1773323155,568828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853334,Port:65535,0,1773323155,568828403,Missing,,,,,,,,,0
4,,365853337,3,Port:1,0,1773323155,618828403,50000000,Enabled,0.565946,0.284923,-0.67771,0.373141,-65.5759,181.1,-1769.04,0.139741,4,OK,-65.4475,181.007,-1769.02,OK,-111.561,162.997,-1777.62,OK,-114.34,108.309,-1776.17,OK,-52.2012,122.925,-1764.2,,365853337,Port:2,0,1773323155,618828403,Enabled,0.930141,0.0311809,0.0351114,0.364188,-87.4045,271.244,-1592.35,0.140172,3,OK,-87.2335,271.31,-1592.36,OK,-128.933,241.306,-1589.65,OK,-130.121,317.563,-1587.06,,365853337,Port:3,0,1773323155,618828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853337,Port:65535,0,1773323155,618828403,Missing,,,,,,,,,0
4,,365853340,3,Port:1,0,1773323155,668828403,50000000,Enabled,0.563017,0.303443,-0.673491,0.3706,-70.1815,179.175,-1764.37,0.142474,4,OK,-70.049,179.074,-1764.37,OK,-115.811,160.043,-1772.62,OK,-117.099,105.275,-1772.42,OK,-55.1789,121.291,-1761.08,,365853340,Port:2,0,1773323155,668828403,Enabled,0.930158,0.0310303,0.0353721,0.364131,-87.4029,271.237,-1592.34,0.139681,3,OK,-87.2325,271.302,-1592.35,OK,-128.932,241.303,-1589.61,OK,-130.113,317.564,-1587.06,,365853340,Port:3,0,1773323155,668828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853340,Port:65535,0,1773323155,668828403,Missing,,,,,,,,,0
4,,365853343,3,Port:1,0,1773323155,718828403,50000000,Enabled,0.558854,0.326224,-0.667916,0.367625,-74.6105,176.277,-1758.42,0.154991,4,OK,-74.4682,176.187,-1758.46,OK,-119.721,155.818,-1766.3,OK,-119.183,101.08,-1767.71,OK,-57.6184,118.877,-1757.02,,365853343,Port:2,0,1773323155,718828403,Enabled,0.930158,0.0305259,0.0352598,0.364186,-87.403,271.249,-1592.35,0.143497,3,OK,-87.2297,271.316,-1592.36,OK,-128.933,241.304,-1589.62,OK,-130.122,317.581,-1587.13,,365853343,Port:3,0,1773323155,718828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853343,Port:65535,0,1773323155,718828403,Missing,,,,,,,,,0
4,,365853346,3,Port:1,0,1773323155,768828403,50000000,Enabled,0.560492,0.34713,-0.657246,0.365207,-78.2405,173.282,-1752.44,0.16372,4,OK,-78.0925,173.188,-1752.51,OK,-122.925,151.568,-1759.28,OK,-120.749,96.8914,-1761.74,OK,-59.4689,116.436,-1752.6,,365853346,Port:2,0,1773323155,768828403,Enabled,0.930168,0.0309454,0.0350336,0.364147,-87.408,271.247,-1592.34,0.141163,3,OK,-87.237,271.315,-1592.35,OK,-128.941,241.312,-1589.65,OK,-130.121,317.571,-1587.09,,365853346,Port:3,0,1773323155,768828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853346,Port:65535,0,1773323155,768828403,Missing,,,,,,,,,0
4,,365853349,3,Port:1,0,1773323155,818828403,50000000,Enabled,0.562332,0.364262,-0.64855,0.361219,-81.6422,170.685,-1746.45,0.151167,4,OK,-81.5003,170.589,-1746.51,OK,-126.006,148.087,-1752.46,OK,-122.647,93.4984,-1755.88,OK,-61.6071,114.286,-1748.11,,365853349,Port:2,0,1773323155,818828403,Enabled,0.930137,0.0309104,0.0354761,0.364185,-87.4061,271.244,-1592.36,0.139056,3,OK,-87.2376,271.31,-1592.37,OK,-128.93,241.304,-1589.62,OK,-130.12,317.568,-1587.09,,365853349,Port:3,0,1773323155,818828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853349,Port:65535,0,1773323155,818828403,Missing,,,,,,,,,0
4,,365853352,3,Port:1,0,1773323155,868828403,50000000,Enabled,0.564666,0.380363,-0.635882,0.363498,-85.6775,167.807,-1741.44,0.158133,4,OK,-85.5263,167.707,-1741.5,OK,-129.476,143.862,-1746.35,OK,-124.53,89.4212,-1750.11,OK,-63.9483,112.077,-1743.9,,365853352,Port:2,0,1773323155,868828403,Enabled,0.930165,0.030809,0.0351104,0.364157,-87.4032,271.246,-1592.34,0.135769,3,OK,-87.2405,271.311,-1592.36,OK,-128.928,241.305,-1589.64,OK,-130.116,317.58,-1587.1,,365853352,Port:3,0,1773323155,868828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853352,Port:65535,0,1773323155,868828403,Missing,,,,,,,,,0
4,,365853355,3,Port:1,0,1773323155,918828403,50000000,Enabled,0.559463,0.39974,-0.62736,0.365553,-90.4053,164.708,-1736.7,0.158717,4,OK,-90.2457,164.614,-1736.76,OK,-133.37,139.238,-1741.35,OK,-126.457,85.0734,-1746.13,OK,-66.6595,109.878,-1740.46,,365853355,Port:2,0,1773323155,918828403,Enabled,0.930125,0.0311419,0.0354664,0.364198,-87.4056,271.252,-1592.35,0.142874,3,OK,-87.2318,271.321,-1592.36,OK,-128.933,241.311,-1589.61,OK,-130.121,317.572,-1587.05,,365853355,Port:3,0,1773323155,918828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853355,Port:65535,0,1773323155,918828403,Missing,,,,,,,,,0
4,,365853358,3,Port:1,0,1773323155,968828403,50000000,Enabled,0.555309,0.41745,-0.616801,0.370032,-94.9337,161.703,-1732.92,0.184337,4,OK,-94.7729,161.613,-1733.04,OK,-136.946,134.629,-1737.09,OK,-128.027,80.826,-1742.64,OK,-69.1593,107.875,-1737.57,,365853358,Port:2,0,1773323155,968828403,Enabled,0.930151,0.030982,0.0354285,0.364149,-87.4037,271.242,-1592.35,0.14174,3,OK,-87.2327,271.311,-1592.36,OK,-128.933,241.303,-1589.61,OK,-130.114,317.57,-1587.07,,365853358,Port:3,0,1773323155,968828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853358,Port:65535,0,1773323155,968828403,Missing,,,,,,,,,0
4,,365853361,3,Port:1,0,1773323156,18828403,50000000,Enabled,0.548029,0.434304,-0.609447,0.373656,-98.6331,158.38,-1729.22,0.175493,4,OK,-98.4662,158.302,-1729.32,OK,-139.671,129.854,-1733.46,OK,-128.851,76.5062,-1739.86,OK,-70.9756,105.597,-1734.9,,365853361,Port:2,0,1773323156,18828403,Enabled,0.930135,0.0308034,0.0354452,0.364204,-87.4036,271.251,-1592.34,0.142029,3,OK,-87.2318,271.319,-1592.36,OK,-128.93,241.308,-1589.6,OK,-130.121,317.575,-1587.09,,365853361,Port:3,0,1773323156,18828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853361,Port:65535,0,1773323156,18828403,Missing,,,,,,,,,0
4,,365853364,3,Port:1,0,1773323156,68828403,50000000,Enabled,0.543532,0.451216,-0.600238,0.375089,-101.701,154.29,-1725.04,0.187762,4,OK,-101.527,154.207,-1725.16,OK,-141.842,124.455,-1729.03,OK,-129.329,71.6115,-1736.36,OK,-72.3868,102.552,-1731.9,,365853364,Port:2,0,1773323156,68828403,Enabled,0.930154,0.0307373,0.0350882,0.364194,-87.4001,271.242,-1592.31,0.137083,3,OK,-87.2322,271.304,-1592.32,OK,-128.924,241.304,-1589.6,OK,-130.121,317.568,-1587.07,,365853364,Port:3,0,1773323156,68828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853364,Port:65535,0,1773323156,68828403,Missing,,,,,,,,,0
4,,365853367,3,Port:1,0,1773323156,118828403,50000000,Enabled,0.538815,0.468484,-0.589447,0.377826,-105.678,149.053,-1721.12,0.22078,4,OK,-105.501,148.975,-1721.3,OK,-144.743,117.803,-1724.75,OK,-130.438,65.5242,-1733.03,OK,-74.5919,98.5338,-1729.03,,365853367,Port:2,0,1773323156,118828403,Enabled,0.930126,0.0310542,0.0355985,0.364189,-87.4058,271.247,-1592.37,0.142167,3,OK,-87.233,271.315,-1592.38,OK,-128.932,241.306,-1589.62,OK,-130.12,317.569,-1587.08,,365853367,Port:3,0,1773323156,118828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853367,Port:65535,0,1773323156,118828403,Missing,,,,,,,,,0
4,,365853370,3,Port:1,0,1773323156,168828403,50000000,Enabled,0.530711,0.487698,-0.578153,0.382406,-110.465,142.372,-1717.17,0.235515,4,OK,-110.275,142.288,-1717.36,OK,-148.167,109.466,-1720.75,OK,-131.669,58.0106,-1729.99,OK,-77.2818,93.4137,-1726.19,,365853370,Port:2,0,1773323156,168828403,Enabled,0.930167,0.0310571,0.0350666,0.364135,-87.4065,271.242,-1592.35,0.13874,3,OK,-87.2401,271.311,-1592.36,OK,-128.937,241.305,-1589.66,OK,-130.115,317.57,-1587.08,,365853370,Port:3,0,1773323156,168828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853370,Port:65535,0,1773323156,168828403,Missing,,,,,,,,,0
4,,365853373,3,Port:1,0,1773323156,218828403,50000000,Enabled,0.525,0.507005,-0.566229,0.38302,-114.302,135.697,-1712.98,0.263957,4,OK,-114.117,135.622,-1713.23,OK,-150.767,101.411,-1716.31,OK,-132.463,50.786,-1726.82,OK,-79.4395,88.2135,-1723.45,,365853373,Port:2,0,1773323156,218828403,Enabled,0.930116,0.0309368,0.0357349,0.364211,-87.4079,271.246,-1592.37,0.139572,3,OK,-87.2399,271.314,-1592.38,OK,-128.929,241.302,-1589.61,OK,-130.122,317.566,-1587.09,,365853373,Port:3,0,1773323156,218828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853373,Port:65535,0,1773323156,218828403,Missing,,,,,,,,,0
4,,365853376,3,Port:1,0,1773323156,268828403,50000000,Enabled,0.519867,0.52185,-0.55865,0.381209,-116.427,129.947,-1709.29,0.238007,4,OK,-116.234,129.867,-1709.49,OK,-152.025,94.7625,-1712.71,OK,-132.568,44.82,-1724.27,OK,-80.4816,83.6151,-1721.13,,365853376,Port:2,0,1773323156,268828403,Enabled,0.930149,0.0311262,0.0353164,0.364151,-87.4036,271.241,-1592.35,0.142662,3,OK,-87.23,271.309,-1592.36,OK,-128.935,241.305,-1589.63,OK,-130.115,317.563,-1587.06,,365853376,Port:3,0,1773323156,268828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853376,Port:65535,0,1773323156,268828403,Missing,,,,,,,,,0
4,,365853379,3,Port:1,0,1773323156,318828403,50000000,Enabled,0.515407,0.53073,-0.556489,0.378155,-117.384,125.615,-1706.24,0.267115,4,OK,-117.188,125.554,-1706.49,OK,-152.562,90.0511,-1709.91,OK,-132.583,40.5181,-1722.49,OK,-80.9681,79.9279,-1719.03,,365853379,Port:2,0,1773323156,318828403,Enabled,0.93015,0.0309462,0.0352412,0.364172,-87.4071,271.24,-1592.34,0.140239,3,OK,-87.239,271.31,-1592.35,OK,-128.936,241.299,-1589.62,OK,-130.119,317.565,-1587.07,,365853379,Port:3,0,1773323156,318828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853379,Port:65535,0,1773323156,318828403,Missing,,,,,,,,,0
4,,365853382,3,Port:1,0,1773323156,368828403,50000000,Enabled,0.512896,0.538423,-0.554541,0.373527,-117.457,122.19,-1703.15,0.268119,4,OK,-117.263,122.119,-1703.4,OK,-152.409,86.4088,-1706.98,OK,-132.149,37.2358,-1720.45,OK,-80.8213,76.9675,-1716.95,,365853382,Port:2,0,1773323156,368828403,Enabled,0.93014,0.03069,0.0355736,0.364188,-87.3993,271.242,-1592.34,0.142628,3,OK,-87.2261,271.308,-1592.36,OK,-128.926,241.299,-1589.59,OK,-130.116,317.57,-1587.09,,365853382,Port:3,0,1773323156,368828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853382,Port:65535,0,1773323156,368828403,Missing,,,,,,,,,0
4,,365853385,3,Port:1,0,1773323156,418828403,50000000,Enabled,0.513046,0.547678,-0.546878,0.371156,-117.836,118.408,-1699.86,0.265364,4,OK,-117.641,118.342,-1700.11,OK,-152.278,82.0932,-1703.32,OK,-131.481,33.3334,-1717.44,OK,-80.7321,73.8705,-1714.59,,365853385,Port:2,0,1773323156,418828403,Enabled,0.930119,0.0310369,0.0357153,0.364197,-87.4068,271.249,-1592.37,0.140871,3,OK,-87.2384,271.32,-1592.39,OK,-128.931,241.304,-1589.61,OK,-130.118,317.569,-1587.08,,365853385,Port:3,0,1773323156,418828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853385,Port:65535,0,1773323156,418828403,Missing,,,,,,,,,0
4,,365853388,3,Port:1,0,1773323156,468828403,50000000,Enabled,0.513964,0.560678,-0.530917,0.373641,-119.107,113.316,-1696.76,0.257524,4,OK,-118.905,113.259,-1697,OK,-152.387,75.8521,-1699.33,OK,-130.309,27.7832,-1713.84,OK,-80.9034,70.0145,-1712.32,,365853388,Port:2,0,1773323156,468828403,Enabled,0.930141,0.0309352,0.0353275,0.364187,-87.401,271.243,-1592.35,0.140886,3,OK,-87.2309,271.309,-1592.36,OK,-128.927,241.297,-1589.63,OK,-130.117,317.573,-1587.08,,365853388,Port:3,0,1773323156,468828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853388,Port:65535,0,1773323156,468828403,Missing,,,,,,,,,0
4,,365853391,3,Port:1,0,1773323156,518828403,50000000,Enabled,0.510191,0.576077,-0.516854,0.375103,-120.397,107.375,-1693.16,0.265615,4,OK,-120.19,107.333,-1693.41,OK,-152.355,68.7468,-1695.35,OK,-128.82,21.6096,-1710.73,OK,-80.9727,65.6168,-1709.84,,365853391,Port:2,0,1773323156,518828403,Enabled,0.930141,0.0309423,0.0354445,0.364175,-87.4014,271.236,-1592.34,0.141045,3,OK,-87.2302,271.303,-1592.35,OK,-128.928,241.296,-1589.6,OK,-130.116,317.562,-1587.07,,365853391,Port:3,0,1773323156,518828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853391,Port:65535,0,1773323156,518828403,Missing,,,,,,,,,0
4,,365853394,3,Port:1,0,1773323156,568828403,50000000,Enabled,0.506937,0.591599,-0.502875,0.374355,-121.055,101.56,-1689.13,0.251563,4,OK,-120.855,101.539,-1689.37,OK,-151.745,61.8922,-1691,OK,-126.993,15.7245,-1707.37,OK,-80.6372,61.3194,-1707.17,,365853394,Port:2,0,1773323156,568828403,Enabled,0.930133,0.0309886,0.0353476,0.364202,-87.4034,271.247,-1592.34,0.138246,3,OK,-87.2367,271.315,-1592.36,OK,-128.927,241.307,-1589.62,OK,-130.118,317.566,-1587.07,,365853394,Port:3,0,1773323156,568828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853394,Port:65535,0,1773323156,568828403,Missing,,,,,,,,,0
4,,365853397,3,Port:1,0,1773323156,618828403,50000000,Enabled,0.502387,0.604745,-0.492638,0.373093,-121.274,96.287,-1685.72,0.245635,4,OK,-121.072,96.2715,-1685.95,OK,-150.902,55.8227,-1687.57,OK,-125.178,10.5283,-1704.93,OK,-80.088,57.4075,-1704.95,,365853397,Port:2,0,1773323156,618828403,Enabled,0.930186,0.0311113,0.0346625,0.364122,-87.4041,271.237,-1592.33,0.140159,3,OK,-87.2306,271.299,-1592.34,OK,-128.939,241.308,-1589.67,OK,-130.12,317.565,-1587.07,,365853397,Port:3,0,1773323156,618828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853397,Port:65535,0,1773323156,618828403,Missing,,,,,,,,,0
4,,365853400,3,Port:1,0,1773323156,668828403,50000000,Enabled,0.499154,0.614452,-0.483848,0.373075,-121.335,92.2337,-1683.23,0.251709,4,OK,-121.13,92.2213,-1683.47,OK,-150.075,51.1264,-1684.98,OK,-123.55,6.54088,-1703.01,OK,-79.5333,54.4349,-1703.26,,365853400,Port:2,0,1773323156,668828403,Enabled,0.930121,0.0308579,0.0357255,0.364206,-87.4008,271.245,-1592.37,0.140083,3,OK,-87.2318,271.313,-1592.38,OK,-128.923,241.301,-1589.6,OK,-130.116,317.567,-1587.09,,365853400,Port:3,0,1773323156,668828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853400,Port:65535,0,1773323156,668828403,Missing,,,,,,,,,0
