ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,15422,16,Port:10,0,0,0,Enabled,0.665332,0.479949,-0.440766,-0.364291,-36.678,-4.45766,-161.425,0.105164,0
1,,15430,8,Port:10,0,0,0,Enabled,0.665471,0.479556,-0.440711,-0.36462,-36.6801,-4.4405,-161.47,0.108851,0
1,,15446,16,Port:10,0,0,0,Enabled,0.665152,0.480445,-0.440705,-0.36404,-36.643,-4.63,-161.514,0.105481,0
1,,15462,16,Port:10,0,0,0,Enabled,0.665621,0.479879,-0.441216,-0.36331,-36.7761,-4.57109,-161.682,0.106914,0
1,,15478,16,Port:10,0,0,0,Enabled,0.665053,0.480203,-0.443378,-0.361282,-37.0211,-4.68754,-162.054,0.104869,0
1,,15502,24,Port:10,0,0,0,Enabled,0.664997,0.481893,-0.441896,-0.360952,-36.7977,-4.95011,-162.094,0.104487,0
1,,15526,24,Port:10,0,0,0,Enabled,0.668254,0.472331,-0.436259,-0.374191,-34.9453,-2.59658,-158.63,0.103678,0
1,,15542,16,Port:10,0,0,0,Enabled,0.674351,0.454934,-0.42808,-0.393742,-32.583,1.28705,-153.598,0.105254,0
1,,15550,8,Port:10,0,0,0,Enabled,0.677595,0.445035,-0.425974,-0.401691,-31.5244,3.37524,-151.08,0.108373,0
1,,15566,16,Port:10,0,0,0,Enabled,0.679732,0.425036,-0.421308,-0.424038,-29.0489,8.14133,-145.833,0.100439,0
1,,15582,16,Port:10,0,0,0,Enabled,0.681694,0.398896,-0.411314,-0.454968,-25.0043,14.0082,-139.125,0.0937352,0
1,,15598,16,Port:10,0,0,0,Enabled,0.684004,0.374015,-0.400639,-0.481394,-20.2458,19.5738,-132.586,0.0876446,0
1,,15606,8,Port:10,0,0,0,Enabled,0.685427,0.362595,-0.397458,-0.490654,-18.2465,22.1755,-129.902,0.0872793,0
1,,15622,16,Port:10,0,0,0,Enabled,0.684048,0.345115,-0.393323,-0.508205,-15.3852,26.7012,-125.895,0.0862994,0
1,,15646,24,Port:10,0,0,0,Enabled,0.684056,0.333539,-0.386476,-0.521014,-12.5929,29.8123,-122.451,0.0905744,0
1,,15662,16,Port:10,0,0,0,Enabled,0.685207,0.329218,-0.381218,-0.526098,-10.7489,30.5763,-120.972,0.093529,0
1,,15670,8,Port:10,0,0,0,Enabled,0.684769,0.326581,-0.378977,-0.529919,-9.97985,31.092,-120.333,0.0961605,0
1,,15686,16,Port:10,0,0,0,Enabled,0.685153,0.322796,-0.376856,-0.533243,-9.17223,31.8161,-119.591,0.0972027,0
1,,15702,16,Port:10,0,0,0,Enabled,0.685331,0.321467,-0.376551,-0.534032,-9.10469,32.162,-119.305,0.0982084,0
1,,15718,16,Port:10,0,0,0,Enabled,0.685884,0.321216,-0.376698,-0.533369,-9.3961,32.1047,-119.28,0.0966559,0
1,,15734,16,Port:10,0,0,0,Enabled,0.685112,0.322779,-0.375833,-0.534028,-9.47214,31.9831,-119.296,0.0991631,0
1,,15750,16,Port:10,0,0,0,Enabled,0.686003,0.321296,-0.37656,-0.533266,-9.44095,31.9162,-119.367,0.0962547,0
1,,15774,24,Port:10,0,0,0,Enabled,0.687755,0.321091,-0.376163,-0.53141,-9.62802,31.563,-119.491,0.0984466,0
1,,15790,16,Port:10,0,0,0,Enabled,0.686706,0.32278,-0.377754,-0.530613,-10.2318,31.3964,-119.944,0.0960204,0
1,,15806,16,Port:10,0,0,0,Enabled,0.687335,0.32368,-0.378696,-0.528576,-10.7483,31.026,-120.315,0.0949532,0
1,,15822,16,Port:10,0,0,0,Enabled,0.687144,0.324138,-0.37788,-0.529127,-10.6458,30.8328,-120.36,0.0943078,0
1,,15838,16,Port:10,0,0,0,Enabled,0.686744,0.323361,-0.376385,-0.531182,-10.2935,30.8817,-120.153,0.0955137,0
1,,15854,16,Port:10,0,0,0,Enabled,0.686657,0.322843,-0.375487,-0.532245,-10.0818,30.9784,-120.008,0.0978086,0
1,,15870,16,Port:10,0,0,0,Enabled,0.687058,0.322653,-0.375419,-0.53189,-10.0768,30.9251,-119.962,0.0964671,0
1,,15886,16,Port:10,0,0,0,Enabled,0.686953,0.322628,-0.374892,-0.532413,-10.0633,31.0343,-119.854,0.0965523,0
1,,15894,8,Port:10,0,0,0,Enabled,0.687331,0.322061,-0.375215,-0.53204,-10.0943,31.1057,-119.861,0.0975539,0
1,,15910,16,Port:10,0,0,0,Enabled,0.687244,0.322072,-0.375021,-0.532283,-10.0603,30.9967,-119.875,0.0958988,0
1,,15926,16,Port:10,0,0,0,Enabled,0.687393,0.322612,-0.374049,-0.532447,-10.1262,30.8405,-119.917,0.097804,0
1,,15958,32,Port:10,0,0,0,Enabled,0.688411,0.322084,-0.37499,-0.530787,-10.3035,30.6912,-120.13,0.0961875,0
1,,15974,16,Port:10,0,0,0,Enabled,0.687781,0.32238,-0.374168,-0.532003,-10.2035,30.7639,-119.99,0.097372,0
1,,15982,8,Port:10,0,0,0,Enabled,0.687689,0.322385,-0.373832,-0.532355,-10.1679,30.8071,-119.92,0.0974162,0
1,,16006,24,Port:10,0,0,0,Enabled,0.68786,0.322249,-0.373831,-0.532217,-10.3898,30.7216,-119.956,0.0969124,0
1,,16022,16,Port:10,0,0,0,Enabled,0.689091,0.322116,-0.373672,-0.530815,-10.5175,30.4902,-120.047,0.0969988,0
