#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680214099,Port:1,0,1732070768,318720770,Enabled,0.305045,-0.866086,-0.302387,-0.255741,299.033,-570.008,-1789.44,0.322476,4,OK,299.154,-569.783,-1789.79,OK,329.184,-560.237,-1828.05,OK,321.798,-510.035,-1849.57,OK,279.112,-514.292,-1800.25,,1680214099,Port:2,0,1732070768,318720770,Enabled,0.335074,-0.0565476,-0.252098,-0.906076,283.143,-262.925,-1817.52,0.123366,3,OK,283.024,-262.925,-1817.53,OK,326.226,-237.55,-1828.7,OK,323.367,-304,-1790.98,,1680214099,Port:65535,0,1732070768,318720770,Missing,,,,,,,,,0,,,,,,,,
,,1680214102,Port:1,0,1732070768,368720770,Enabled,0.305188,-0.866008,-0.302338,-0.255894,299.029,-570.024,-1789.48,0.310727,4,OK,299.159,-569.791,-1789.82,OK,329.177,-560.244,-1828.09,OK,321.789,-510.028,-1849.53,OK,279.136,-514.305,-1800.3,,1680214102,Port:2,0,1732070768,368720770,Enabled,0.335027,-0.057039,-0.251874,-0.906125,283.13,-262.914,-1817.46,0.123288,3,OK,283.013,-262.922,-1817.47,OK,326.216,-237.551,-1828.69,OK,323.359,-304.004,-1790.97,,1680214102,Port:65535,0,1732070768,368720770,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680215851,Port:1,0,1732070797,518720769,Enabled,0.38892,0.534142,-0.0229495,0.750271,291.498,-445.088,-1840.67,0.313887,4,OK,291.626,-445.144,-1840.79,OK,305.939,-483.392,-1812.1,OK,360.694,-484.499,-1803.21,OK,350.103,-432.611,-1839.98,,1680215851,Port:2,0,1732070797,518720769,Enabled,0.334858,-0.0572149,-0.252633,-0.905965,283.166,-262.91,-1817.49,0.132987,3,OK,283.055,-262.919,-1817.49,OK,326.257,-237.556,-1828.75,OK,323.376,-303.983,-1790.91,,1680215851,Port:65535,0,1732070797,518720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215854,Port:1,0,1732070797,568720769,Enabled,0.38856,0.53444,-0.0233022,0.750235,291.497,-445.069,-1840.63,0.313262,4,OK,291.623,-445.132,-1840.74,OK,305.958,-483.388,-1812.13,OK,360.701,-484.508,-1803.24,OK,350.099,-432.595,-1839.94,,1680215854,Port:2,0,1732070797,568720769,Enabled,0.334999,-0.0567583,-0.252251,-0.906048,283.161,-262.908,-1817.48,0.128755,3,OK,283.046,-262.91,-1817.49,OK,326.246,-237.536,-1828.69,OK,323.38,-303.989,-1790.93,,1680215854,Port:65535,0,1732070797,568720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215857,Port:1,0,1732070797,618720769,Enabled,0.388375,0.534844,-0.0235283,0.750036,291.485,-445.052,-1840.6,0.320413,4,OK,291.613,-445.116,-1840.7,OK,305.951,-483.398,-1812.16,OK,360.714,-484.512,-1803.28,OK,350.092,-432.603,-1839.93,,1680215857,Port:2,0,1732070797,618720769,Enabled,0.335034,-0.0567634,-0.252011,-0.906102,283.164,-262.909,-1817.49,0.120069,3,OK,283.051,-262.912,-1817.5,OK,326.246,-237.542,-1828.69,OK,323.387,-303.992,-1790.97,,1680215857,Port:65535,0,1732070797,618720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215860,Port:1,0,1732070797,668720769,Enabled,0.389002,0.534445,-0.0229432,0.750013,291.493,-445.073,-1840.64,0.314932,4,OK,291.626,-445.136,-1840.75,OK,305.939,-483.388,-1812.09,OK,360.693,-484.498,-1803.25,OK,350.112,-432.614,-1839.99,,1680215860,Port:2,0,1732070797,668720769,Enabled,0.335003,-0.05708,-0.251987,-0.9061,283.16,-262.91,-1817.46,0.12503,3,OK,283.045,-262.919,-1817.47,OK,326.246,-237.547,-1828.7,OK,323.386,-303.999,-1790.96,,1680215860,Port:65535,0,1732070797,668720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215863,Port:1,0,1732070797,718720769,Enabled,0.388724,0.534585,-0.0231607,0.750051,291.487,-445.066,-1840.62,0.298107,4,OK,291.613,-445.122,-1840.7,OK,305.953,-483.395,-1812.14,OK,360.698,-484.504,-1803.22,OK,350.098,-432.605,-1839.99,,1680215863,Port:2,0,1732070797,718720769,Enabled,0.335008,-0.0567198,-0.252139,-0.906079,283.168,-262.911,-1817.51,0.125321,3,OK,283.051,-262.919,-1817.51,OK,326.257,-237.54,-1828.71,OK,323.385,-303.991,-1790.97,,1680215863,Port:65535,0,1732070797,718720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215866,Port:1,0,1732070797,768720769,Enabled,0.388708,0.534639,-0.0232046,0.75002,291.482,-445.055,-1840.6,0.301325,4,OK,291.612,-445.109,-1840.67,OK,305.951,-483.387,-1812.13,OK,360.695,-484.497,-1803.21,OK,350.088,-432.606,-1839.96,,1680215866,Port:2,0,1732070797,768720769,Enabled,0.334885,-0.0573083,-0.252253,-0.906055,283.161,-262.901,-1817.47,0.131861,3,OK,283.043,-262.912,-1817.47,OK,326.255,-237.549,-1828.74,OK,323.38,-303.99,-1790.94,,1680215866,Port:65535,0,1732070797,768720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215869,Port:1,0,1732070797,818720769,Enabled,0.38874,0.534836,-0.0232107,0.749862,291.484,-445.052,-1840.59,0.299462,4,OK,291.615,-445.111,-1840.66,OK,305.953,-483.395,-1812.13,OK,360.703,-484.511,-1803.25,OK,350.099,-432.603,-1839.99,,1680215869,Port:2,0,1732070797,818720769,Enabled,0.334932,-0.0571592,-0.252155,-0.906075,283.164,-262.904,-1817.47,0.127594,3,OK,283.049,-262.916,-1817.48,OK,326.255,-237.547,-1828.72,OK,323.383,-303.99,-1790.95,,1680215869,Port:65535,0,1732070797,818720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215872,Port:1,0,1732070797,868720769,Enabled,0.389083,0.53437,-0.0228587,0.750027,291.493,-445.075,-1840.64,0.307534,4,OK,291.628,-445.131,-1840.74,OK,305.942,-483.384,-1812.09,OK,360.692,-484.497,-1803.22,OK,350.103,-432.617,-1840.01,,1680215872,Port:2,0,1732070797,868720769,Enabled,0.335099,-0.0564543,-0.251844,-0.906144,283.165,-262.917,-1817.5,0.116611,3,OK,283.051,-262.918,-1817.51,OK,326.245,-237.542,-1828.66,OK,323.388,-304,-1790.99,,1680215872,Port:65535,0,1732070797,868720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215875,Port:1,0,1732070797,918720769,Enabled,0.389017,0.534928,-0.0229752,0.74966,291.485,-445.047,-1840.6,0.322332,4,OK,291.623,-445.118,-1840.71,OK,305.941,-483.375,-1812.07,OK,360.716,-484.512,-1803.3,OK,350.111,-432.6,-1840,,1680215875,Port:2,0,1732070797,918720769,Enabled,0.334956,-0.0569402,-0.252439,-0.906,283.166,-262.91,-1817.5,0.135906,3,OK,283.045,-262.919,-1817.51,OK,326.26,-237.54,-1828.74,OK,323.383,-303.986,-1790.94,,1680215875,Port:65535,0,1732070797,918720769,Missing,,,,,,,,,0,,,,,,,,
,,1680215878,Port:1,0,1732070797,968720769,Enabled,0.388942,0.535081,-0.0230614,0.749587,291.479,-445.052,-1840.58,0.314327,4,OK,291.611,-445.12,-1840.68,OK,305.951,-483.385,-1812.1,OK,360.716,-484.523,-1803.31,OK,350.105,-432.622,-1840.01,,1680215878,Port:2,0,1732070797,968720769,Enabled,0.334897,-0.0573222,-0.252142,-0.906081,283.164,-262.904,-1817.47,0.130199,3,OK,283.045,-262.912,-1817.48,OK,326.257,-237.554,-1828.74,OK,323.388,-303.997,-1790.96,,1680215878,Port:65535,0,1732070797,968720769,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680216667,Port:1,0,1732070811,118720769,Enabled,0.230061,0.143703,-0.4833,0.832371,186.484,-523.228,-1728.61,0.424621,4,OK,186.686,-523.302,-1728.15,OK,172.166,-571.369,-1729.65,OK,187.821,-600.065,-1685.47,OK,210.327,-539.015,-1676.24,,1680216667,Port:2,0,1732070811,118720769,Enabled,0.334832,-0.0572746,-0.252407,-0.906034,283.18,-262.903,-1817.47,0.13226,3,OK,283.065,-262.917,-1817.47,OK,326.277,-237.553,-1828.73,OK,323.39,-303.988,-1790.92,,1680216667,Port:65535,0,1732070811,118720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216670,Port:1,0,1732070811,168720769,Enabled,0.230136,0.143785,-0.48324,0.832372,186.476,-523.233,-1728.59,0.417285,4,OK,186.678,-523.311,-1728.14,OK,172.16,-571.366,-1729.61,OK,187.823,-600.064,-1685.45,OK,210.325,-539.023,-1676.22,,1680216670,Port:2,0,1732070811,168720769,Enabled,0.334997,-0.0567303,-0.252278,-0.906043,283.177,-262.911,-1817.49,0.125215,3,OK,283.062,-262.915,-1817.49,OK,326.264,-237.542,-1828.69,OK,323.394,-303.984,-1790.94,,1680216670,Port:65535,0,1732070811,168720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216673,Port:1,0,1732070811,218720769,Enabled,0.230108,0.143795,-0.483279,0.832355,186.481,-523.232,-1728.59,0.432704,4,OK,186.686,-523.307,-1728.12,OK,172.171,-571.379,-1729.64,OK,187.823,-600.065,-1685.46,OK,210.331,-539.019,-1676.25,,1680216673,Port:2,0,1732070811,218720769,Enabled,0.335024,-0.0567821,-0.252129,-0.906072,283.176,-262.906,-1817.47,0.129439,3,OK,283.058,-262.912,-1817.48,OK,326.265,-237.531,-1828.69,OK,323.398,-303.989,-1790.94,,1680216673,Port:65535,0,1732070811,218720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216676,Port:1,0,1732070811,268720769,Enabled,0.230262,0.14395,-0.483318,0.832263,186.479,-523.232,-1728.62,0.431061,4,OK,186.686,-523.313,-1728.16,OK,172.171,-571.367,-1729.63,OK,187.822,-600.077,-1685.52,OK,210.339,-539.029,-1676.3,,1680216676,Port:2,0,1732070811,268720769,Enabled,0.335061,-0.0566703,-0.252071,-0.906081,283.177,-262.91,-1817.48,0.124209,3,OK,283.061,-262.912,-1817.49,OK,326.259,-237.536,-1828.67,OK,323.401,-303.991,-1790.95,,1680216676,Port:65535,0,1732070811,268720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216679,Port:1,0,1732070811,318720769,Enabled,0.230294,0.143962,-0.483247,0.832293,186.478,-523.239,-1728.61,0.427079,4,OK,186.685,-523.315,-1728.14,OK,172.175,-571.372,-1729.61,OK,187.828,-600.072,-1685.49,OK,210.335,-539.042,-1676.29,,1680216679,Port:2,0,1732070811,318720769,Enabled,0.334961,-0.0566659,-0.252308,-0.906052,283.181,-262.909,-1817.48,0.126768,3,OK,283.071,-262.913,-1817.49,OK,326.267,-237.538,-1828.69,OK,323.39,-303.99,-1790.92,,1680216679,Port:65535,0,1732070811,318720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216682,Port:1,0,1732070811,368720769,Enabled,0.230188,0.143785,-0.483136,0.832418,186.481,-523.239,-1728.61,0.416817,4,OK,186.684,-523.328,-1728.17,OK,172.172,-571.359,-1729.6,OK,187.828,-600.061,-1685.46,OK,210.326,-539.019,-1676.25,,1680216682,Port:2,0,1732070811,368720769,Enabled,0.334916,-0.0573524,-0.251992,-0.906114,283.181,-262.903,-1817.47,0.130871,3,OK,283.061,-262.917,-1817.47,OK,326.276,-237.549,-1828.73,OK,323.405,-304.001,-1790.97,,1680216682,Port:65535,0,1732070811,368720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216685,Port:1,0,1732070811,418720769,Enabled,0.230026,0.143756,-0.483244,0.832405,186.481,-523.239,-1728.63,0.420029,4,OK,186.679,-523.315,-1728.18,OK,172.173,-571.38,-1729.67,OK,187.83,-600.069,-1685.49,OK,210.333,-539.02,-1676.26,,1680216685,Port:2,0,1732070811,418720769,Enabled,0.335016,-0.0568909,-0.252206,-0.906046,283.178,-262.911,-1817.49,0.127876,3,OK,283.062,-262.913,-1817.49,OK,326.262,-237.543,-1828.71,OK,323.404,-303.993,-1790.95,,1680216685,Port:65535,0,1732070811,418720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216688,Port:1,0,1732070811,468720769,Enabled,0.23025,0.143862,-0.483249,0.832322,186.478,-523.232,-1728.58,0.416755,4,OK,186.685,-523.322,-1728.16,OK,172.165,-571.348,-1729.56,OK,187.822,-600.079,-1685.48,OK,210.328,-539.019,-1676.22,,1680216688,Port:2,0,1732070811,468720769,Enabled,0.33494,-0.0574689,-0.251763,-0.906161,283.173,-262.894,-1817.44,0.128349,3,OK,283.052,-262.91,-1817.44,OK,326.267,-237.543,-1828.7,OK,323.403,-303.999,-1790.97,,1680216688,Port:65535,0,1732070811,468720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216691,Port:1,0,1732070811,518720769,Enabled,0.230367,0.143744,-0.483041,0.83243,186.485,-523.241,-1728.61,0.416169,4,OK,186.688,-523.312,-1728.15,OK,172.165,-571.357,-1729.6,OK,187.819,-600.053,-1685.42,OK,210.324,-539.03,-1676.27,,1680216691,Port:2,0,1732070811,518720769,Enabled,0.335006,-0.0569941,-0.251925,-0.906122,283.172,-262.9,-1817.44,0.124577,3,OK,283.054,-262.907,-1817.45,OK,326.26,-237.538,-1828.66,OK,323.399,-303.991,-1790.94,,1680216691,Port:65535,0,1732070811,518720769,Missing,,,,,,,,,0,,,,,,,,
,,1680216694,Port:1,0,1732070811,568720769,Enabled,0.229912,0.143828,-0.483439,0.83231,186.468,-523.218,-1728.58,0.425758,4,OK,186.677,-523.31,-1728.14,OK,172.165,-571.357,-1729.6,OK,187.824,-600.081,-1685.51,OK,210.316,-538.999,-1676.2,,1680216694,Port:2,0,1732070811,568720769,Enabled,0.335001,-0.0566615,-0.252435,-0.906002,283.183,-262.919,-1817.5,0.123129,3,OK,283.078,-262.92,-1817.51,OK,326.262,-237.548,-1828.71,OK,323.395,-303.988,-1790.93,,1680216694,Port:65535,0,1732070811,568720769,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680218095,Port:1,0,1732070834,918720773,PartiallyOutOfVolume,0.314709,0.50858,0.198368,0.776501,139.828,-625.23,-1821.79,0.252421,4,OK,139.894,-625.194,-1821.86,OutOfVolume,168.914,-646.418,-1787.28,OK,220.502,-626.107,-1786.4,OK,189.53,-593.865,-1833.05,,1680218095,Port:2,0,1732070834,918720773,Enabled,0.334966,-0.0572434,-0.252085,-0.906076,283.193,-262.908,-1817.45,0.129011,3,OK,283.078,-262.917,-1817.45,OK,326.281,-237.548,-1828.7,OK,323.419,-303.998,-1790.94,,1680218095,Port:65535,0,1732070834,918720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218098,Port:1,0,1732070834,968720773,PartiallyOutOfVolume,0.315249,0.509089,0.198687,0.775867,139.805,-625.195,-1821.73,0.243577,4,OK,139.888,-625.156,-1821.76,OutOfVolume,168.905,-646.41,-1787.24,OK,220.51,-626.12,-1786.45,OK,189.538,-593.88,-1833.11,,1680218098,Port:2,0,1732070834,968720773,Enabled,0.334935,-0.0569237,-0.252541,-0.905981,283.202,-262.915,-1817.51,0.129309,3,OK,283.089,-262.921,-1817.52,OK,326.291,-237.552,-1828.75,OK,323.414,-303.982,-1790.94,,1680218098,Port:65535,0,1732070834,968720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218101,Port:1,0,1732070835,18720773,PartiallyOutOfVolume,0.315183,0.508966,0.198614,0.775993,139.808,-625.204,-1821.76,0.241236,4,OK,139.892,-625.172,-1821.79,OutOfVolume,168.898,-646.413,-1787.26,OK,220.503,-626.129,-1786.45,OK,189.539,-593.873,-1833.12,,1680218101,Port:2,0,1732070835,18720773,Enabled,0.334953,-0.0572603,-0.251968,-0.906112,283.192,-262.9,-1817.44,0.128084,3,OK,283.075,-262.912,-1817.44,OK,326.283,-237.542,-1828.69,OK,323.417,-303.995,-1790.94,,1680218101,Port:65535,0,1732070835,18720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218104,Port:1,0,1732070835,68720773,PartiallyOutOfVolume,0.315602,0.508825,0.199006,0.775815,139.808,-625.21,-1821.75,0.241558,4,OK,139.892,-625.175,-1821.82,OutOfVolume,168.896,-646.391,-1787.19,OK,220.51,-626.128,-1786.46,OK,189.538,-593.894,-1833.16,,1680218104,Port:2,0,1732070835,68720773,Enabled,0.334928,-0.057093,-0.252171,-0.906076,283.193,-262.899,-1817.45,0.130243,3,OK,283.074,-262.906,-1817.46,OK,326.285,-237.542,-1828.69,OK,323.414,-303.989,-1790.93,,1680218104,Port:65535,0,1732070835,68720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218107,Port:1,0,1732070835,118720773,PartiallyOutOfVolume,0.315715,0.508709,0.199098,0.775822,139.81,-625.21,-1821.76,0.229427,4,OK,139.886,-625.169,-1821.81,OutOfVolume,168.893,-646.394,-1787.2,OK,220.506,-626.118,-1786.42,OK,189.546,-593.892,-1833.19,,1680218107,Port:2,0,1732070835,118720773,Enabled,0.334869,-0.0573883,-0.2522,-0.906071,283.199,-262.9,-1817.46,0.134759,3,OK,283.082,-262.912,-1817.46,OK,326.295,-237.546,-1828.74,OK,323.418,-303.996,-1790.94,,1680218107,Port:65535,0,1732070835,118720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218110,Port:1,0,1732070835,168720773,PartiallyOutOfVolume,0.315579,0.508925,0.198973,0.775767,139.813,-625.214,-1821.76,0.23026,4,OK,139.892,-625.17,-1821.78,OutOfVolume,168.909,-646.416,-1787.25,OK,220.51,-626.128,-1786.45,OK,189.554,-593.908,-1833.19,,1680218110,Port:2,0,1732070835,168720773,Enabled,0.33502,-0.056973,-0.252072,-0.906077,283.197,-262.908,-1817.48,0.124358,3,OK,283.079,-262.914,-1817.48,OK,326.284,-237.546,-1828.7,OK,323.425,-303.989,-1790.96,,1680218110,Port:65535,0,1732070835,168720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218113,Port:1,0,1732070835,218720773,PartiallyOutOfVolume,0.315563,0.508892,0.198999,0.775789,139.808,-625.199,-1821.72,0.231597,4,OK,139.898,-625.161,-1821.77,OutOfVolume,168.901,-646.391,-1787.19,OK,220.506,-626.116,-1786.42,OK,189.54,-593.88,-1833.15,,1680218113,Port:2,0,1732070835,218720773,Enabled,0.33504,-0.0565893,-0.252317,-0.906025,283.2,-262.919,-1817.5,0.126453,3,OK,283.086,-262.919,-1817.51,OK,326.282,-237.544,-1828.69,OK,323.419,-303.992,-1790.93,,1680218113,Port:65535,0,1732070835,218720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218116,Port:1,0,1732070835,268720773,PartiallyOutOfVolume,0.315595,0.509013,0.199019,0.775692,139.801,-625.197,-1821.72,0.22814,4,OK,139.881,-625.153,-1821.73,OutOfVolume,168.904,-646.401,-1787.22,OK,220.507,-626.114,-1786.42,OK,189.542,-593.894,-1833.17,,1680218116,Port:2,0,1732070835,268720773,Enabled,0.335075,-0.056666,-0.252021,-0.90609,283.193,-262.915,-1817.48,0.121143,3,OK,283.078,-262.92,-1817.48,OK,326.276,-237.541,-1828.67,OK,323.416,-303.992,-1790.95,,1680218116,Port:65535,0,1732070835,268720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218119,Port:1,0,1732070835,318720773,PartiallyOutOfVolume,0.315217,0.509041,0.198695,0.77591,139.799,-625.191,-1821.71,0.235789,4,OK,139.875,-625.154,-1821.73,OutOfVolume,168.902,-646.399,-1787.24,OK,220.499,-626.111,-1786.41,OK,189.53,-593.871,-1833.1,,1680218119,Port:2,0,1732070835,318720773,Enabled,0.334861,-0.057389,-0.252475,-0.905997,283.192,-262.901,-1817.45,0.137616,3,OK,283.073,-262.915,-1817.45,OK,326.29,-237.547,-1828.73,OK,323.409,-303.983,-1790.9,,1680218119,Port:65535,0,1732070835,318720773,Missing,,,,,,,,,0,,,,,,,,
,,1680218122,Port:1,0,1732070835,368720773,PartiallyOutOfVolume,0.315806,0.508431,0.199283,0.775919,139.814,-625.231,-1821.78,0.242226,4,OK,139.894,-625.198,-1821.88,OutOfVolume,168.89,-646.373,-1787.15,OK,220.502,-626.12,-1786.44,OK,189.534,-593.901,-1833.17,,1680218122,Port:2,0,1732070835,368720773,Enabled,0.335016,-0.0566086,-0.25244,-0.905999,283.198,-262.917,-1817.48,0.125114,3,OK,283.083,-262.917,-1817.49,OK,326.282,-237.548,-1828.68,OK,323.415,-303.981,-1790.9,,1680218122,Port:65535,0,1732070835,368720773,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz
,,1680226648,Port:1,0,1732070977,468784253,Enabled,0.206138,-0.824491,0.369549,-0.375708,-99.3482,12.5746,-1656.87,0.472385,4,OK,-99.1658,12.5712,-1656.38,OK,-80.794,-3.1932,-1701.06,OK,-31.3542,17.9818,-1712.15,OK,-48.1173,43.5818,-1655.37,,1680226648,Port:2,0,1732070977,468784253,Enabled,0.914756,0.139893,-0.0251808,0.378177,-90.3546,-191.626,-1705.74,0.137327,3,OK,-90.2482,-191.61,-1705.74,OK,-130.963,-222.265,-1711.99,OK,-134.574,-148.845,-1690.73,,1680226648,Port:65535,0,1732070977,468784253,Missing,,,,,,,,,2,PossiblePhantom,-437.747,-243.055,-2284.58,UnrecognizedEnumValue,-474.557,-242.63,-2488.2
,,1680226651,Port:1,0,1732070977,518784253,Enabled,0.205959,-0.824587,0.369489,-0.375653,-99.3371,12.5829,-1656.84,0.496007,4,OK,-99.1602,12.5829,-1656.32,OK,-80.7906,-3.19204,-1701.06,OK,-31.3455,17.9796,-1712.13,OK,-48.1181,43.5793,-1655.4,,1680226651,Port:2,0,1732070977,518784253,Enabled,0.914766,0.139821,-0.0249511,0.378194,-90.3523,-191.628,-1705.76,0.134463,3,OK,-90.2395,-191.617,-1705.77,OK,-130.961,-222.261,-1711.99,OK,-134.576,-148.85,-1690.75,,1680226651,Port:65535,0,1732070977,518784253,Missing,,,,,,,,,2,PossiblePhantom,-437.755,-243.053,-2284.66,UnrecognizedEnumValue,-474.418,-242.629,-2487.39
,,1680226654,Port:1,0,1732070977,568784253,Enabled,0.206226,-0.824401,0.369646,-0.375761,-99.3475,12.5758,-1656.84,0.525896,4,OK,-99.1582,12.5801,-1656.3,OK,-80.7873,-3.19723,-1701.12,OK,-31.3477,17.976,-1712.07,OK,-48.1141,43.5837,-1655.35,,1680226654,Port:2,0,1732070977,568784253,Enabled,0.914761,0.139663,-0.0250415,0.378257,-90.3517,-191.622,-1705.76,0.128503,3,OK,-90.2437,-191.609,-1705.76,OK,-130.956,-222.257,-1711.99,OK,-134.579,-148.853,-1690.77,,1680226654,Port:65535,0,1732070977,568784253,Missing,,,,,,,,,2,PossiblePhantom,-437.743,-243.054,-2284.6,UnrecognizedEnumValue,-474.425,-242.631,-2487.37
