#Tools
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,39306622,Port:1,0,1736344710,368885736,Enabled,0.384866,0.584475,-0.507596,0.502606,-126.254,98.2093,-1359.47,0.254977,4,OK,-126.14,98.3263,-1359.63,OK,-146.248,53.2476,-1369.17,OK,-108.846,13.959,-1377.04,OK,-75.0117,67.5551,-1364.73,,39306622,Port:2,0,1736344710,368885736,Enabled,0.929512,0.0219686,0.0278494,0.367081,-92.8417,-82.254,-1222.08,0.0371126,3,OK,-92.85,-82.2116,-1222.08,OK,-134.118,-112.355,-1219.88,OK,-135.872,-36.1737,-1218.21,,39306622,Port:65535,0,1736344710,368885736,Missing,,,,,,,,,0
,,39306625,Port:1,0,1736344710,418885736,Enabled,0.385206,0.584448,-0.507274,0.502703,-126.268,98.2122,-1359.51,0.252828,4,OK,-126.156,98.3232,-1359.67,OK,-146.266,53.248,-1369.17,OK,-108.853,13.9538,-1377.02,OK,-75.0251,67.5512,-1364.78,,39306625,Port:2,0,1736344710,418885736,Enabled,0.929518,0.0218784,0.027851,0.367071,-92.8438,-82.2532,-1222.08,0.0398441,3,OK,-92.8533,-82.2081,-1222.07,OK,-134.121,-112.353,-1219.88,OK,-135.871,-36.175,-1218.22,,39306625,Port:65535,0,1736344710,418885736,Missing,,,,,,,,,0
,,39306628,Port:1,0,1736344710,468885736,Enabled,0.384994,0.584362,-0.507426,0.502811,-126.273,98.1803,-1359.49,0.252745,4,OK,-126.156,98.2885,-1359.64,OK,-146.273,53.2192,-1369.16,OK,-108.844,13.9233,-1377.01,OK,-75.0245,67.5262,-1364.73,,39306628,Port:2,0,1736344710,468885736,Enabled,0.929499,0.0220512,0.0280156,0.367098,-92.8461,-82.2537,-1222.09,0.0389353,3,OK,-92.8551,-82.2088,-1222.08,OK,-134.121,-112.359,-1219.88,OK,-135.875,-36.1756,-1218.2,,39306628,Port:65535,0,1736344710,468885736,Missing,,,,,,,,,0
,,39306631,Port:1,0,1736344710,518885736,Enabled,0.384941,0.584407,-0.507515,0.50271,-126.271,98.183,-1359.47,0.253041,4,OK,-126.156,98.2878,-1359.62,OK,-146.272,53.2279,-1369.16,OK,-108.851,13.9331,-1377.01,OK,-75.0266,67.5248,-1364.72,,39306631,Port:2,0,1736344710,518885736,Enabled,0.929507,0.0217627,0.0278739,0.367106,-92.8439,-82.2506,-1222.06,0.0383343,3,OK,-92.8566,-82.2076,-1222.06,OK,-134.116,-112.352,-1219.86,OK,-135.875,-36.1734,-1218.21,,39306631,Port:65535,0,1736344710,518885736,Missing,,,,,,,,,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,39306868,Port:1,0,1736344714,468885735,Enabled,0.410093,0.545572,-0.531687,0.501481,-136.255,97.8627,-1390.69,0.253757,4,OK,-136.129,97.94,-1390.85,OK,-160.12,54.6648,-1399.55,OK,-126.354,11.7919,-1404.94,OK,-87.9932,62.3952,-1393.28,,39306868,Port:2,0,1736344714,468885735,Enabled,0.929518,0.0219132,0.0277858,0.367076,-92.8431,-82.2556,-1222.07,0.038297,3,OK,-92.8509,-82.2121,-1222.07,OK,-134.12,-112.356,-1219.88,OK,-135.873,-36.1765,-1218.21,,39306868,Port:65535,0,1736344714,468885735,Missing,,,,,,,,,0
,,39306871,Port:1,0,1736344714,518885735,Enabled,0.410058,0.545165,-0.531654,0.501988,-136.292,97.8468,-1390.79,0.242795,4,OK,-136.173,97.9193,-1390.93,OK,-160.153,54.6494,-1399.67,OK,-126.363,11.7689,-1404.94,OK,-88.0215,62.3699,-1393.33,,39306871,Port:2,0,1736344714,518885735,Enabled,0.929526,0.0219703,0.027869,0.367045,-92.8441,-82.2556,-1222.07,0.0383084,3,OK,-92.8531,-82.2119,-1222.07,OK,-134.122,-112.354,-1219.87,OK,-135.87,-36.1733,-1218.2,,39306871,Port:65535,0,1736344714,518885735,Missing,,,,,,,,,0
,,39306874,Port:1,0,1736344714,568885735,Enabled,0.409993,0.545446,-0.531722,0.501664,-136.288,97.8552,-1390.75,0.24983,4,OK,-136.161,97.9331,-1390.9,OK,-160.145,54.652,-1399.63,OK,-126.371,11.7877,-1404.97,OK,-88.0234,62.3877,-1393.33,,39306874,Port:2,0,1736344714,568885735,Enabled,0.92951,0.021893,0.0278029,0.367096,-92.8417,-82.2484,-1222.06,0.0395139,3,OK,-92.8519,-82.2043,-1222.05,OK,-134.117,-112.348,-1219.86,OK,-135.872,-36.1737,-1218.2,,39306874,Port:65535,0,1736344714,568885735,Missing,,,,,,,,,0
,,39306877,Port:1,0,1736344714,618885735,Enabled,0.410344,0.545379,-0.531428,0.50176,-136.308,97.8674,-1390.8,0.244068,4,OK,-136.183,97.9389,-1390.94,OK,-160.173,54.6637,-1399.64,OK,-126.397,11.7874,-1404.94,OK,-88.0452,62.3969,-1393.38,,39306877,Port:2,0,1736344714,618885735,Enabled,0.929506,0.0219868,0.0280281,0.367084,-92.8438,-82.2535,-1222.08,0.0374094,3,OK,-92.8537,-82.2122,-1222.08,OK,-134.117,-112.351,-1219.87,OK,-135.873,-36.1771,-1218.2,,39306877,Port:65535,0,1736344714,618885735,Missing,,,,,,,,,0
,,39306880,Port:1,0,1736344714,668885735,Enabled,0.4098,0.545295,-0.531869,0.501829,-136.333,97.8945,-1390.76,0.232991,4,OK,-136.202,97.9723,-1390.89,OK,-160.192,54.6954,-1399.69,OK,-126.407,11.8144,-1404.96,OK,-88.0607,62.4374,-1393.33,,39306880,Port:2,0,1736344714,668885735,Enabled,0.929512,0.021958,0.0277417,0.367091,-92.8427,-82.251,-1222.06,0.0377947,3,OK,-92.852,-82.208,-1222.06,OK,-134.118,-112.353,-1219.88,OK,-135.874,-36.1724,-1218.2,,39306880,Port:65535,0,1736344714,668885735,Missing,,,,,,,,,0
