#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,,1701172849,Port:1,0,1732420080,818770196,Enabled,0.150538,0.824427,-0.247358,0.486285,-167.933,256.953,-1799.1,0.38907,4,OK,-167.958,257.047,-1799.32,OK,-154.204,212.849,-1818.32,OK,-103.815,214.363,-1841.64,OK,-113.775,273.811,-1818.9,,1701172849,Port:2,0,1732420080,818770196,Enabled,0.920036,0.174341,-0.0454717,0.347953,-153.815,24.7077,-1868.59,0.110752,3,OK,-153.812,24.7699,-1868.57,OK,-196.21,-2.72451,-1877.22,OK,-195.25,68.8472,-1850.28,,1701172849,Port:65535,0,1732420080,818770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2901,-231.962,-2285.88,UnrecognizedEnumValue,-67.4932,-277.991,-2501.84,PossiblePhantom,-60.4414,-261.892,-2071.17,PossiblePhantom,-56.2503,-234.248,-1960.67,PossiblePhantom,-60.1594,-273.325,-2116.92,PossiblePhantom,-62.0906,-294.893,-2203.15,PossiblePhantom,-63.1377,-262.752,-2197.36,PossiblePhantom,-58.5493,-233.456,-2073.24,PossiblePhantom,-62.9019,-274.926,-2248.98,PossiblePhantom,-65.0806,-297.983,-2346.69,PossiblePhantom,-67.6096,-263.711,-2337.72,PossiblePhantom,-67.4679,-276.695,-2396.16,UnrecognizedEnumValue,-70.012,-301.432,-2507.55,UnrecognizedEnumValue,-536.179,-26.6713,-2538.32
,,1701172852,Port:1,0,1732420080,868770196,Enabled,0.150616,0.824681,-0.247132,0.485945,-167.917,256.951,-1799.08,0.397665,4,OK,-167.951,257.047,-1799.31,OK,-154.196,212.85,-1818.28,OK,-103.814,214.372,-1841.69,OK,-113.78,273.826,-1818.92,,1701172852,Port:2,0,1732420080,868770196,Enabled,0.920022,0.174515,-0.0446094,0.348014,-153.817,24.7253,-1868.65,0.105282,3,OK,-153.813,24.777,-1868.63,OK,-196.209,-2.72127,-1877.2,OK,-195.247,68.8556,-1850.28,,1701172852,Port:65535,0,1732420080,868770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2789,-231.96,-2285.83,UnrecognizedEnumValue,-67.4833,-278.007,-2501.88,PossiblePhantom,-60.4442,-261.907,-2071.24,PossiblePhantom,-56.2508,-234.246,-1960.68,PossiblePhantom,-60.1619,-273.339,-2116.99,PossiblePhantom,-62.1037,-294.888,-2203.15,PossiblePhantom,-63.129,-262.767,-2197.43,PossiblePhantom,-58.5391,-233.454,-2073.25,PossiblePhantom,-62.8928,-274.941,-2249.06,PossiblePhantom,-65.0822,-297.978,-2346.69,PossiblePhantom,-67.6145,-263.728,-2337.86,PossiblePhantom,-67.4727,-276.713,-2396.31,UnrecognizedEnumValue,-70.0285,-301.427,-2507.59,UnrecognizedEnumValue,-536.14,-26.6681,-2538.17
,,1701172855,Port:1,0,1732420080,918770196,Enabled,0.150631,0.824527,-0.247196,0.486169,-167.929,256.96,-1799.11,0.404033,4,OK,-167.956,257.053,-1799.35,OK,-154.203,212.849,-1818.29,OK,-103.817,214.371,-1841.69,OK,-113.776,273.831,-1818.91,,1701172855,Port:2,0,1732420080,918770196,Enabled,0.920016,0.174564,-0.045298,0.347917,-153.817,24.7125,-1868.6,0.115159,3,OK,-153.808,24.7733,-1868.58,OK,-196.219,-2.72387,-1877.22,OK,-195.247,68.8522,-1850.26,,1701172855,Port:65535,0,1732420080,918770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2801,-231.961,-2285.88,UnrecognizedEnumValue,-67.4949,-278.038,-2502.06,PossiblePhantom,-60.4498,-261.897,-2071.21,PossiblePhantom,-56.2401,-234.248,-1960.69,PossiblePhantom,-60.1585,-273.364,-2117.09,PossiblePhantom,-62.0977,-294.88,-2203.12,PossiblePhantom,-63.1412,-262.756,-2197.45,PossiblePhantom,-58.5336,-233.455,-2073.31,PossiblePhantom,-62.896,-274.969,-2249.25,PossiblePhantom,-65.0827,-297.97,-2346.73,PossiblePhantom,-67.6346,-263.717,-2337.85,PossiblePhantom,-67.4832,-276.74,-2396.45,UnrecognizedEnumValue,-70.0363,-301.417,-2507.58,UnrecognizedEnumValue,-536.191,-26.6493,-2538.37
,,1701172858,Port:1,0,1732420080,968770196,Enabled,0.150464,0.824873,-0.247288,0.485586,-167.905,256.937,-1799.05,0.401413,4,OK,-167.951,257.053,-1799.27,OK,-154.199,212.842,-1818.29,OK,-103.818,214.37,-1841.74,OK,-113.785,273.81,-1818.91,,1701172858,Port:2,0,1732420080,968770196,Enabled,0.919954,0.174945,-0.0446742,0.34797,-153.818,24.7216,-1868.66,0.114583,3,OK,-153.818,24.7746,-1868.64,OK,-196.211,-2.72877,-1877.23,OK,-195.242,68.8473,-1850.24,,1701172858,Port:65535,0,1732420080,968770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2739,-231.976,-2285.81,UnrecognizedEnumValue,-67.4796,-277.981,-2501.64,PossiblePhantom,-60.4368,-261.889,-2071.16,PossiblePhantom,-56.244,-234.26,-1960.72,PossiblePhantom,-60.1567,-273.318,-2116.89,PossiblePhantom,-62.0837,-294.88,-2203.1,PossiblePhantom,-63.1285,-262.749,-2197.39,PossiblePhantom,-58.5387,-233.467,-2073.34,PossiblePhantom,-62.8948,-274.919,-2249.01,PossiblePhantom,-65.0689,-297.97,-2346.7,PossiblePhantom,-67.6,-263.708,-2337.73,PossiblePhantom,-67.4603,-276.688,-2396.14,UnrecognizedEnumValue,-69.9991,-301.416,-2507.5,UnrecognizedEnumValue,-536.187,-26.6599,-2538.31
,,1701172861,Port:1,0,1732420081,18770196,Enabled,0.150743,0.824588,-0.247058,0.486101,-167.924,256.959,-1799.1,0.394626,4,OK,-167.962,257.054,-1799.31,OK,-154.196,212.846,-1818.29,OK,-103.815,214.367,-1841.66,OK,-113.774,273.828,-1818.94,,1701172861,Port:2,0,1732420081,18770196,Enabled,0.919991,0.174765,-0.045132,0.347905,-153.818,24.7139,-1868.63,0.115587,3,OK,-153.814,24.7712,-1868.61,OK,-196.218,-2.7242,-1877.24,OK,-195.244,68.8501,-1850.26,,1701172861,Port:65535,0,1732420081,18770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2886,-231.969,-2285.93,UnrecognizedEnumValue,-67.4945,-277.978,-2501.79,PossiblePhantom,-60.4357,-261.911,-2071.25,PossiblePhantom,-56.2455,-234.255,-1960.7,PossiblePhantom,-60.1569,-273.313,-2116.87,PossiblePhantom,-62.0883,-294.876,-2203.08,PossiblePhantom,-63.1358,-262.772,-2197.47,PossiblePhantom,-58.5482,-233.462,-2073.3,PossiblePhantom,-62.9037,-274.914,-2248.97,PossiblePhantom,-65.0826,-297.965,-2346.65,PossiblePhantom,-67.6105,-263.732,-2337.82,PossiblePhantom,-67.4724,-276.683,-2396.11,UnrecognizedEnumValue,-70.0166,-301.411,-2507.46,UnrecognizedEnumValue,-536.197,-26.6745,-2538.43
,,1701172864,Port:1,0,1732420081,68770196,Enabled,0.15048,0.8246,-0.247339,0.486019,-167.925,256.953,-1799.1,0.392402,4,OK,-167.958,257.053,-1799.31,OK,-154.204,212.851,-1818.33,OK,-103.821,214.379,-1841.69,OK,-113.776,273.821,-1818.92,,1701172864,Port:2,0,1732420081,68770196,Enabled,0.919962,0.174841,-0.044703,0.347997,-153.818,24.7283,-1868.64,0.111873,3,OK,-153.818,24.7832,-1868.62,OK,-196.209,-2.72122,-1877.21,OK,-195.243,68.851,-1850.24,,1701172864,Port:65535,0,1732420081,68770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2936,-231.974,-2285.86,UnrecognizedEnumValue,-67.4967,-278.004,-2501.81,PossiblePhantom,-60.434,-261.929,-2071.33,PossiblePhantom,-56.2468,-234.258,-1960.72,PossiblePhantom,-60.1556,-273.336,-2116.97,PossiblePhantom,-62.0885,-294.892,-2203.16,PossiblePhantom,-63.1295,-262.79,-2197.48,PossiblePhantom,-58.5455,-233.466,-2073.25,PossiblePhantom,-62.8977,-274.937,-2248.99,PossiblePhantom,-65.0778,-297.98,-2346.64,PossiblePhantom,-67.5959,-263.754,-2337.99,PossiblePhantom,-67.4581,-276.71,-2396.3,UnrecognizedEnumValue,-70.0033,-301.432,-2507.62,UnrecognizedEnumValue,-536.171,-26.6531,-2538.2
,,1701172867,Port:1,0,1732420081,118770196,Enabled,0.150463,0.824482,-0.247339,0.486224,-167.931,256.955,-1799.08,0.391773,4,OK,-167.956,257.058,-1799.3,OK,-154.195,212.85,-1818.29,OK,-103.811,214.372,-1841.64,OK,-113.782,273.825,-1818.87,,1701172867,Port:2,0,1732420081,118770196,Enabled,0.919977,0.174844,-0.0444435,0.347991,-153.818,24.7268,-1868.66,0.106893,3,OK,-153.819,24.7789,-1868.64,OK,-196.21,-2.72084,-1877.2,OK,-195.24,68.8465,-1850.25,,1701172867,Port:65535,0,1732420081,118770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2835,-231.959,-2285.83,UnrecognizedEnumValue,-67.489,-277.986,-2501.78,PossiblePhantom,-60.4451,-261.91,-2071.23,PossiblePhantom,-56.2434,-234.246,-1960.66,PossiblePhantom,-60.1546,-273.321,-2116.89,PossiblePhantom,-62.0849,-294.88,-2203.09,PossiblePhantom,-63.1435,-262.77,-2197.46,PossiblePhantom,-58.5439,-233.453,-2073.26,PossiblePhantom,-62.8989,-274.922,-2249,PossiblePhantom,-65.0767,-297.97,-2346.67,PossiblePhantom,-67.6277,-263.733,-2337.96,PossiblePhantom,-67.4766,-276.694,-2396.3,UnrecognizedEnumValue,-70.02,-301.419,-2507.64,UnrecognizedEnumValue,-536.181,-26.6595,-2538.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,,1701175804,Port:1,0,1732420130,68770197,Enabled,0.164678,-0.367891,-0.0256513,-0.914811,-128.923,266.687,-1923.27,0.268763,4,OK,-128.9,266.905,-1923.32,OK,-92.6472,246.439,-1895.53,OK,-70.3554,281.745,-1859.16,OK,-116.186,315.002,-1890.51,,1701175804,Port:2,0,1732420130,68770197,Enabled,0.920006,0.17466,-0.0447219,0.347971,-153.832,24.7331,-1868.64,0.10601,3,OK,-153.828,24.7867,-1868.62,OK,-196.228,-2.70729,-1877.2,OK,-195.259,68.8598,-1850.26,,1701175804,Port:65535,0,1732420130,68770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3126,-231.952,-2285.89,UnrecognizedEnumValue,-67.5177,-277.984,-2501.86,PossiblePhantom,-60.467,-261.901,-2071.26,PossiblePhantom,-56.2813,-234.239,-1960.69,PossiblePhantom,-60.1928,-273.318,-2116.94,PossiblePhantom,-62.1244,-294.87,-2203.12,PossiblePhantom,-63.1488,-262.762,-2197.45,PossiblePhantom,-58.567,-233.447,-2073.26,PossiblePhantom,-62.921,-274.919,-2249.01,PossiblePhantom,-65.0994,-297.959,-2346.65,PossiblePhantom,-67.6331,-263.722,-2337.81,PossiblePhantom,-67.5,-276.688,-2396.16,UnrecognizedEnumValue,-70.0438,-301.404,-2507.45,UnrecognizedEnumValue,-536.23,-26.6428,-2538.42
,,1701175807,Port:1,0,1732420130,118770197,Enabled,0.164281,-0.366979,-0.0263891,-0.915228,-129.206,266.953,-1923.3,0.272202,4,OK,-129.205,267.172,-1923.38,OK,-92.9949,246.726,-1895.46,OK,-70.7478,282.078,-1859.06,OK,-116.542,315.313,-1890.59,,1701175807,Port:2,0,1732420130,118770197,Enabled,0.920003,0.174608,-0.0449659,0.347972,-153.834,24.7348,-1868.63,0.109907,3,OK,-153.832,24.7879,-1868.61,OK,-196.227,-2.70643,-1877.22,OK,-195.266,68.8692,-1850.27,,1701175807,Port:65535,0,1732420130,118770197,Missing,,,,,,,,,14,PossiblePhantom,-62.308,-231.954,-2285.89,UnrecognizedEnumValue,-67.5113,-277.984,-2501.85,PossiblePhantom,-60.4684,-261.91,-2071.33,PossiblePhantom,-56.2738,-234.242,-1960.73,PossiblePhantom,-60.1837,-273.319,-2116.98,PossiblePhantom,-62.1267,-294.887,-2203.22,PossiblePhantom,-63.1573,-262.77,-2197.52,PossiblePhantom,-58.5658,-233.449,-2073.3,PossiblePhantom,-62.9184,-274.919,-2249.04,PossiblePhantom,-65.1096,-297.976,-2346.76,PossiblePhantom,-67.6268,-263.731,-2337.88,PossiblePhantom,-67.4815,-276.689,-2396.2,UnrecognizedEnumValue,-70.0382,-301.422,-2507.57,UnrecognizedEnumValue,-536.194,-26.6381,-2538.34
,,1701175810,Port:1,0,1732420130,168770197,Enabled,0.164108,-0.366364,-0.0260539,-0.915515,-129.295,266.967,-1923.52,0.280552,4,OK,-129.319,267.182,-1923.63,OK,-93.1296,246.703,-1895.64,OK,-70.8902,282.018,-1859.18,OK,-116.635,315.288,-1890.75,,1701175810,Port:2,0,1732420130,168770197,Enabled,0.920031,0.174485,-0.0450205,0.347953,-153.836,24.7235,-1868.63,0.11002,3,OK,-153.836,24.7779,-1868.61,OK,-196.229,-2.71607,-1877.22,OK,-195.266,68.8639,-1850.28,,1701175810,Port:65535,0,1732420130,168770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3057,-231.965,-2285.9,UnrecognizedEnumValue,-67.5007,-277.993,-2501.85,PossiblePhantom,-60.4712,-261.894,-2071.22,PossiblePhantom,-56.283,-234.251,-1960.73,PossiblePhantom,-60.1866,-273.326,-2116.96,PossiblePhantom,-62.1188,-294.884,-2203.16,PossiblePhantom,-63.1548,-262.755,-2197.41,PossiblePhantom,-58.5703,-233.459,-2073.29,PossiblePhantom,-62.9161,-274.928,-2249.03,PossiblePhantom,-65.0952,-297.974,-2346.7,PossiblePhantom,-67.6393,-263.716,-2337.81,PossiblePhantom,-67.4948,-276.699,-2396.24,UnrecognizedEnumValue,-70.0394,-301.421,-2507.56,UnrecognizedEnumValue,-536.172,-26.6489,-2538.38
,,1701175813,Port:1,0,1732420130,218770197,Enabled,0.164944,-0.367475,-0.024948,-0.91495,-128.902,266.708,-1923.37,0.275762,4,OK,-128.915,266.889,-1923.48,OK,-92.6537,246.412,-1895.67,OK,-70.3513,281.685,-1859.17,OK,-116.16,314.981,-1890.5,,1701175813,Port:2,0,1732420130,218770197,Enabled,0.919975,0.174835,-0.0451099,0.347914,-153.834,24.7389,-1868.63,0.116899,3,OK,-153.831,24.7965,-1868.61,OK,-196.233,-2.70169,-1877.25,OK,-195.26,68.8727,-1850.25,,1701175813,Port:65535,0,1732420130,218770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3004,-231.962,-2285.87,UnrecognizedEnumValue,-67.5223,-277.965,-2501.7,PossiblePhantom,-60.4539,-261.892,-2071.18,PossiblePhantom,-56.2621,-234.248,-1960.69,PossiblePhantom,-60.1875,-273.303,-2116.84,PossiblePhantom,-62.1165,-294.884,-2203.13,PossiblePhantom,-63.1385,-262.751,-2197.38,PossiblePhantom,-58.5502,-233.456,-2073.27,PossiblePhantom,-62.9192,-274.903,-2248.92,PossiblePhantom,-65.0951,-297.973,-2346.68,PossiblePhantom,-67.616,-263.713,-2337.85,PossiblePhantom,-67.4915,-276.673,-2396.18,UnrecognizedEnumValue,-70.033,-301.423,-2507.64,UnrecognizedEnumValue,-536.234,-26.6692,-2538.52
,,1701175816,Port:1,0,1732420130,268770197,Enabled,0.164958,-0.367487,-0.0251872,-0.914936,-128.889,266.662,-1923.37,0.279174,4,OK,-128.899,266.866,-1923.49,OK,-92.629,246.374,-1895.61,OK,-70.3394,281.671,-1859.2,OK,-116.175,314.949,-1890.51,,1701175816,Port:2,0,1732420130,268770197,Enabled,0.920024,0.174637,-0.0448317,0.347919,-153.834,24.7237,-1868.64,0.113883,3,OK,-153.832,24.78,-1868.62,OK,-196.232,-2.72032,-1877.21,OK,-195.255,68.8633,-1850.26,,1701175816,Port:65535,0,1732420130,268770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3123,-231.957,-2285.95,UnrecognizedEnumValue,-67.525,-277.981,-2501.9,PossiblePhantom,-60.4774,-261.894,-2071.21,PossiblePhantom,-56.271,-234.244,-1960.68,PossiblePhantom,-60.1882,-273.316,-2116.91,PossiblePhantom,-62.1192,-294.885,-2203.16,PossiblePhantom,-63.1663,-262.754,-2197.43,PossiblePhantom,-58.5623,-233.451,-2073.29,PossiblePhantom,-62.9229,-274.917,-2249.02,PossiblePhantom,-65.1008,-297.975,-2346.73,PossiblePhantom,-67.6379,-263.713,-2337.81,PossiblePhantom,-67.488,-276.686,-2396.19,UnrecognizedEnumValue,-70.0314,-301.424,-2507.6,UnrecognizedEnumValue,-536.205,-26.6522,-2538.45
,,1701175819,Port:1,0,1732420130,318770197,Enabled,0.164772,-0.367376,-0.0250132,-0.915019,-128.987,266.755,-1923.42,0.27492,4,OK,-128.987,266.945,-1923.52,OK,-92.7545,246.447,-1895.69,OK,-70.4529,281.727,-1859.22,OK,-116.248,315.034,-1890.55,,1701175819,Port:2,0,1732420130,318770197,Enabled,0.919953,0.174904,-0.0452064,0.347924,-153.831,24.7232,-1868.61,0.1156,3,OK,-153.829,24.7818,-1868.58,OK,-196.227,-2.71431,-1877.23,OK,-195.258,68.8503,-1850.22,,1701175819,Port:65535,0,1732420130,318770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3101,-231.953,-2285.92,UnrecognizedEnumValue,-67.523,-277.983,-2501.89,PossiblePhantom,-60.4795,-261.928,-2071.34,PossiblePhantom,-56.2741,-234.241,-1960.66,PossiblePhantom,-60.1916,-273.317,-2116.91,PossiblePhantom,-62.1217,-294.877,-2203.11,PossiblePhantom,-63.1608,-262.791,-2197.58,PossiblePhantom,-58.558,-233.448,-2073.27,PossiblePhantom,-62.9182,-274.918,-2249.02,PossiblePhantom,-65.0952,-297.968,-2346.71,PossiblePhantom,-67.6476,-263.754,-2338.09,PossiblePhantom,-67.4984,-276.689,-2396.31,UnrecognizedEnumValue,-70.041,-301.417,-2507.67,UnrecognizedEnumValue,-536.169,-26.6441,-2538.32
,,1701175822,Port:1,0,1732420130,368770197,Enabled,0.163354,-0.366459,-0.026298,-0.915605,-129.567,267.119,-1923.56,0.269668,4,OK,-129.571,267.354,-1923.63,OK,-93.4106,246.839,-1895.65,OK,-71.166,282.143,-1859.25,OK,-116.86,315.46,-1890.85,,1701175822,Port:2,0,1732420130,368770197,Enabled,0.920026,0.174589,-0.0451217,0.3479,-153.838,24.75,-1868.65,0.112811,3,OK,-153.84,24.8065,-1868.63,OK,-196.234,-2.68583,-1877.26,OK,-195.262,68.8918,-1850.3,,1701175822,Port:65535,0,1732420130,368770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3081,-231.942,-2285.84,UnrecognizedEnumValue,-67.5184,-277.971,-2501.8,PossiblePhantom,-60.4671,-261.887,-2071.26,PossiblePhantom,-56.2714,-234.23,-1960.71,PossiblePhantom,-60.1872,-273.309,-2116.97,PossiblePhantom,-62.1186,-294.871,-2203.19,PossiblePhantom,-63.1541,-262.746,-2197.47,PossiblePhantom,-58.5616,-233.437,-2073.3,PossiblePhantom,-62.9203,-274.908,-2249.06,PossiblePhantom,-65.099,-297.96,-2346.76,PossiblePhantom,-67.6343,-263.706,-2337.87,PossiblePhantom,-67.4947,-276.677,-2396.24,UnrecognizedEnumValue,-70.0391,-301.408,-2507.62,UnrecognizedEnumValue,-536.214,-26.6491,-2538.51
,,1701175825,Port:1,0,1732420130,418770197,Enabled,0.16459,-0.367452,-0.025197,-0.915016,-128.782,266.591,-1923.39,0.280681,4,OK,-128.808,266.811,-1923.51,OK,-92.5278,246.285,-1895.62,OK,-70.2085,281.564,-1859.19,OK,-116.057,314.876,-1890.57,,1701175825,Port:2,0,1732420130,418770197,Enabled,0.920026,0.174607,-0.0445899,0.34796,-153.829,24.7242,-1868.64,0.105856,3,OK,-153.826,24.7751,-1868.62,OK,-196.223,-2.71807,-1877.19,OK,-195.253,68.8568,-1850.26,,1701175825,Port:65535,0,1732420130,418770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3145,-231.981,-2286.02,UnrecognizedEnumValue,-67.5232,-277.977,-2501.83,PossiblePhantom,-60.4655,-261.909,-2071.3,PossiblePhantom,-56.2762,-234.265,-1960.79,PossiblePhantom,-60.1907,-273.314,-2116.93,PossiblePhantom,-62.1188,-294.878,-2203.15,PossiblePhantom,-63.1552,-262.769,-2197.48,PossiblePhantom,-58.5694,-233.473,-2073.36,PossiblePhantom,-62.927,-274.913,-2248.98,PossiblePhantom,-65.102,-297.966,-2346.67,PossiblePhantom,-67.6389,-263.73,-2337.88,PossiblePhantom,-67.5053,-276.683,-2396.17,UnrecognizedEnumValue,-70.0458,-301.413,-2507.53,UnrecognizedEnumValue,-536.201,-26.6567,-2538.33
,,1701175828,Port:1,0,1732420130,468770197,Enabled,0.164166,-0.367314,-0.0257206,-0.915133,-129.218,266.945,-1923.46,0.274911,4,OK,-129.21,267.162,-1923.55,OK,-93.0004,246.665,-1895.66,OK,-70.7055,281.973,-1859.28,OK,-116.481,315.259,-1890.69,,1701175828,Port:2,0,1732420130,468770197,Enabled,0.919949,0.175109,-0.0443428,0.347944,-153.838,24.7517,-1868.67,0.110065,3,OK,-153.841,24.8006,-1868.65,OK,-196.231,-2.69589,-1877.21,OK,-195.254,68.8707,-1850.22,,1701175828,Port:65535,0,1732420130,468770197,Missing,,,,,,,,,14,PossiblePhantom,-62.2995,-231.946,-2285.83,UnrecognizedEnumValue,-67.5156,-277.968,-2501.76,PossiblePhantom,-60.4799,-261.902,-2071.29,PossiblePhantom,-56.2727,-234.234,-1960.69,PossiblePhantom,-60.1943,-273.307,-2116.93,PossiblePhantom,-62.1212,-294.859,-2203.1,PossiblePhantom,-63.1697,-262.761,-2197.45,PossiblePhantom,-58.5649,-233.441,-2073.23,PossiblePhantom,-62.9299,-274.905,-2248.96,PossiblePhantom,-65.1036,-297.945,-2346.59,PossiblePhantom,-67.6425,-263.723,-2337.93,PossiblePhantom,-67.4958,-276.675,-2396.23,UnrecognizedEnumValue,-70.0345,-301.393,-2507.54,UnrecognizedEnumValue,-536.162,-26.652,-2538.35
,,1701175831,Port:1,0,1732420130,518770197,Enabled,0.164359,-0.367378,-0.0256824,-0.915074,-128.967,266.813,-1923.39,0.269857,4,OK,-128.974,267.023,-1923.48,OK,-92.7293,246.538,-1895.61,OK,-70.4395,281.846,-1859.2,OK,-116.241,315.137,-1890.62,,1701175831,Port:2,0,1732420130,518770197,Enabled,0.919938,0.175012,-0.0451148,0.347921,-153.824,24.74,-1868.61,0.120623,3,OK,-153.827,24.799,-1868.59,OK,-196.219,-2.70477,-1877.23,OK,-195.247,68.8688,-1850.21,,1701175831,Port:65535,0,1732420130,518770197,Missing,,,,,,,,,14,PossiblePhantom,-62.3037,-231.959,-2285.85,UnrecognizedEnumValue,-67.5123,-277.985,-2501.8,PossiblePhantom,-60.4623,-261.897,-2071.24,PossiblePhantom,-56.2637,-234.245,-1960.71,PossiblePhantom,-60.1774,-273.32,-2116.94,PossiblePhantom,-62.1075,-294.872,-2203.12,PossiblePhantom,-63.1587,-262.757,-2197.47,PossiblePhantom,-58.5625,-233.452,-2073.31,PossiblePhantom,-62.9201,-274.921,-2249.06,PossiblePhantom,-65.0973,-297.961,-2346.69,PossiblePhantom,-67.6403,-263.717,-2337.86,PossiblePhantom,-67.4955,-276.69,-2396.24,UnrecognizedEnumValue,-70.0383,-301.408,-2507.55,UnrecognizedEnumValue,-536.18,-26.6506,-2538.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,,,,,,,,,,,,
